n_bundle,experience_id,is_vahta,industry_id,is_parttime,mape,rmse,coefs
134,0.0,False,1,False,0.3001349661284085,14002.389648358152,"[1.16406676 1.02990632 0.6368814  1.39147396 1.14739697 1.36782996
 0.98360691 0.69803894 1.27657053 1.38098999 0.50173603 0.79700076
 1.2359149  1.10966375 0.67732763 0.51606999 1.44470765 1.28307962
 0.65559661 1.14523666 0.53121591]"
134,0.0,False,1,True,0.6163296769781968,18894.312592862225,"[1.43198028 0.74110917 0.50367007 1.30266729 0.70409504 0.71682196
 1.27308216 0.60803155 0.89169576 1.10077097 0.60063642 1.1395176
 1.46239856 0.5345602  0.82307158 0.68657806 1.16511087 0.59737353
 0.87354993 0.61191362 1.1165239 ]"
134,0.0,False,2,False,0.2644409579076652,14305.514722622407,"[0.61549187 0.66768524 0.69753155 1.46621667 1.48607059 0.64261288
 0.67054027 0.60316525 1.14317461 0.61375902 0.79272347 1.190643
 0.64656728 0.67623058 0.58234446 0.71128886 1.01977576 0.80040005
 0.64997639 1.0869314  1.34469695]"
134,0.0,False,2,True,0.0048175778797616,289.05467278569995,"[1.00313204 1.35634771 1.46945449 1.41935069 0.92122022 1.23197025
 0.69492283 0.85477372 0.91854642 0.65660096 1.48597715 0.7140191
 0.69061762 0.50131982 1.45670477 1.15649274 1.2971876  0.66023938
 0.79777606 1.45424013 1.19172217]"
134,1.0,False,0,False,0.2231340994083357,15184.828829452195,"[0.64497533 0.6326159  0.60511426 0.87271818 1.02518923 0.78383099
 0.59428    0.60293744 0.72295849 0.65436329 0.71319239 1.05664584
 0.72723625 1.2585922  0.72676412 0.75753014 1.27540163 0.5310703
 0.55172844 1.43811332 1.49857592]"
134,1.0,False,0,True,0.5917062423829302,23517.34200834632,"[0.8990305  0.62313525 0.53444679 1.1305426  1.00343749 0.74350582
 1.11942443 1.0395816  1.25058424 1.35709786 0.63209111 1.32868443
 0.64005463 0.61298086 0.81887314 0.82376551 0.97280341 1.05602588
 0.78923015 1.15476706 1.14091311]"
134,1.0,False,1,False,0.2419517652590846,12253.208609895582,"[1.02995512 0.78276764 0.61757773 0.78121963 1.3847016  0.7402364
 1.14640668 0.97661522 0.97068309 0.96008241 0.5795721  0.59990592
 1.18188811 0.61752083 0.90240521 0.63683509 0.76300536 0.73762676
 0.8355151  0.71049293 1.30257036]"
134,1.0,False,1,True,1.042192451895291,22034.09346064877,"[0.80586791 0.57412048 0.51538557 1.06118388 1.45016009 0.72419054
 0.96652219 0.51569853 1.17960711 0.82811122 0.51358919 1.22591582
 1.48067283 0.95211431 0.61420884 1.00928016 1.38825521 0.51450842
 1.10361943 0.82991863 1.49390574]"
134,1.0,False,2,False,0.3574672521160542,17072.780425654953,"[0.73202501 0.61461974 0.70230679 1.01918361 1.37063032 0.65013386
 0.54463864 0.80200548 0.83018497 0.78246731 0.51121057 1.05763681
 1.38051394 1.0882733  0.78285244 0.54051341 0.54794575 1.14088036
 0.84988897 0.7984806  0.84555811]"
134,1.0,False,2,True,1.647870065737681,31871.551377345237,"[1.01325715 0.58786451 0.76601405 0.80514108 1.05654006 0.84196199
 1.09220901 0.91164296 0.8097009  1.34083505 0.67199637 1.27279973
 1.36024998 1.01051134 0.91583282 0.58489635 0.86357217 0.75007813
 1.26385717 0.51946291 0.89752512]"
134,2.0,False,0,False,0.3003941423354951,18788.48787065669,"[0.7087381  0.67332079 0.58149099 0.75749159 1.16870862 1.11825078
 0.7599506  0.7402197  0.59499811 0.80334424 0.72631596 0.60456201
 0.72093177 0.62480558 0.78685297 0.50517493 1.43691848 0.73314895
 0.52033927 1.05618778 0.56363392]"
134,2.0,False,0,True,1.1984776261073826,34061.59316535893,"[1.27792848 1.28786861 0.9190825  1.00979894 1.27270691 0.99928983
 1.38704369 1.47508136 0.92739534 1.07671335 1.29962722 0.56797097
 1.35841411 0.5528359  0.52527306 0.52242894 1.1804477  1.2039754
 0.50634563 0.66791711 0.86379722]"
134,2.0,False,1,False,0.4205465367318233,23047.756646866404,"[1.0586646  0.59468589 0.50572943 1.04989708 0.80031249 0.83268931
 0.82917572 0.63165758 1.13802203 0.91746127 0.52137919 0.86906168
 0.85715753 1.17537059 0.76673399 0.97881579 0.93381013 0.96153999
 0.51336691 0.83310164 1.09590907]"
134,2.0,False,1,True,0.8106953678917564,24781.119107512757,"[1.28236673 0.9593716  0.68008693 0.65749336 1.32568215 0.61307452
 0.85547558 1.35406914 0.54267719 0.73655016 0.52807609 1.48035146
 0.86343589 0.60220662 0.55881943 0.55269154 0.56067312 0.53757961
 0.62343485 1.37574114 0.9531286 ]"
134,2.0,False,2,False,0.5427027667188897,20810.226483688595,"[0.85726263 0.67953885 0.7612005  0.85416294 0.611905   1.02899682
 0.55037501 0.95495507 0.703419   1.19419861 0.51546129 1.04790328
 0.9806034  0.50217494 0.80170841 1.17877923 1.46020954 0.59209807
 0.66035938 1.01996606 0.54638485]"
742,0.0,False,0,False,0.3613612152093083,11618.528836681646,[0.63261511 0.5115026  0.90755189 0.55465907 0.64900774]
742,0.0,False,1,False,0.4954947014163816,17171.67330330317,[0.52444533 0.56530605 1.04245453 0.5887446  0.96312481]
742,0.0,False,2,False,0.5032046145672205,14441.518268538688,[0.5013431  0.73319281 0.86322224 0.78176563 0.63566179]
742,0.0,True,0,False,0.2971521692733204,16640.521479305942,[1.49989136 0.69914845 1.3516261  0.76851548 1.48082935]
742,0.0,True,1,False,0.5204846293067127,38222.05188289913,[0.56523747 0.54546025 1.01995554 0.54232413 1.07670949]
742,1.0,False,0,False,0.3987288183274534,14354.179530333024,[0.51467912 0.64281999 1.11960036 0.68361521 0.59875306]
742,1.0,False,1,False,0.6498055067546419,17301.39470119934,[0.60278633 0.54582905 1.26732477 0.52160475 0.91108507]
742,1.0,False,2,False,0.534006562108194,14001.540234482598,[0.53912865 0.52030802 0.55792669 0.53154131 1.18839138]
742,1.0,True,0,False,0.428760034746954,24156.77393825878,[1.24873446 1.34491868 0.50539251 0.56930528 0.53115388]
742,1.0,True,1,False,0.5393057335718183,36406.88491077224,[0.54214909 0.85148508 0.61387339 0.57542117 1.45713917]
742,1.0,True,2,False,1.1715206678612302,49650.36289296392,[0.97037519 0.72694925 0.50178111 0.53129284 0.54691444]
742,2.0,False,0,False,0.534707181716873,13724.36089292634,[0.52867906 0.65362767 1.27435055 0.5658834  0.77659464]
742,2.0,False,1,False,0.3176379465350279,10609.005531240511,[0.51390272 0.73758073 1.2191982  0.65544077 0.72480454]
742,2.0,False,2,False,0.4344177422801235,12965.285108903736,[0.51509892 0.94668543 0.97825306 0.57995334 1.43485045]
742,2.0,True,0,False,0.5517241379310345,32000.0,[1.39310612 1.19335601 1.00257952 0.5870566  1.382181  ]
742,2.0,True,1,False,0.6311384166670642,27327.031164850545,[0.52274295 0.6285544  1.21899784 0.51048717 0.95141262]
742,2.0,True,2,False,0.0640021753304379,5760.195779739413,[1.19657681 0.9025833  1.49965039 0.70589457 0.61838958]
720,0.0,False,0,False,0.2825135637709799,10704.186058312727,"[1.47559284 0.67120714 1.49893613 0.67609488 0.99677044 0.62783475
 0.89627179 1.29663583 0.72793203 1.25795185 0.85860562 1.33179675
 0.56306461 0.958429   1.29754313 1.10803823 0.50062209 0.74246617
 0.55729432]"
720,0.0,False,0,True,0.4598615031253507,11135.829183868442,"[1.16736434 0.86417308 0.77084997 1.27721106 0.643877   1.34482798
 1.02889822 1.2771353  1.33640104 1.45857415 1.1028384  0.91657184
 0.87050766 1.35545197 1.04355851 0.75815774 0.54350019 0.72589672
 0.55425327]"
720,0.0,False,1,False,0.2860810775782825,10383.457041633434,"[0.75001266 0.74225929 1.38164011 0.90135573 0.71854334 1.42362875
 0.92232991 0.59628304 0.52602056 1.2156925  0.57432671 0.97210005
 0.70577727 1.48167372 0.79681423 0.56800335 0.55561034 1.1120141
 0.55232761]"
720,0.0,False,1,True,0.008349206731572,376.44590805514406,"[1.227978   0.82723128 1.26560737 0.51393256 1.27154496 0.57867618
 1.10953911 0.89979444 0.97195071 0.87798579 1.07686183 0.90253722
 0.87096747 0.75766434 0.60823484 1.22369106 0.61566668 1.38190445
 1.40566947]"
720,0.0,False,2,False,0.3121108569736107,11525.581414899912,"[0.81216413 0.89836939 0.53020597 0.67715914 0.87354465 0.76084714
 0.73568008 0.83568601 1.05997051 1.15381483 0.59218594 1.43083821
 0.5698772  0.74828999 1.34705088 0.58743414 0.52068892 1.42180047
 0.53257862]"
720,0.0,False,2,True,0.1235525046528359,4077.232653543586,"[0.80306286 0.72386486 1.41644835 1.23040215 1.27584831 0.54902459
 1.18633897 0.93276728 0.50796491 0.93251421 0.55666782 1.03070831
 0.56526565 0.6819018  0.50344832 0.73042761 0.52862997 1.34375412
 1.00848252]"
720,0.0,True,0,False,0.2276453864682673,16572.183028095402,"[1.18432166 0.5346192  1.17521735 1.46378141 0.68942759 0.86244954
 0.5991497  1.33082947 1.44635965 1.42293383 1.15401941 0.53537621
 1.28992693 1.37710979 1.47535631 0.57367528 0.50400434 0.79442287
 0.68241573]"
720,0.0,True,1,False,0.1491301519092553,9617.735982427124,"[1.19272655 0.59579887 0.54568869 1.3592141  0.75794454 0.55658472
 0.99574893 1.39516656 1.01284214 1.17699939 0.71015548 0.64442299
 0.53780592 1.31112773 1.33541902 0.60154836 0.89645926 0.62728479
 0.51875263]"
720,0.0,True,2,False,0.2526423828902065,9124.945521247111,"[1.43049372 1.29617373 0.91284033 0.66485843 1.42513392 0.55810687
 1.36145711 1.18349748 0.89559627 1.46304378 1.25138167 1.18251034
 1.05195663 0.58373993 0.66512657 0.51328118 0.58573529 1.43199802
 0.70834219]"
720,1.0,False,0,False,0.2768194424217367,13022.462297763714,"[1.49161675 1.00647781 0.76291405 0.82394446 0.60529593 1.43954468
 1.465837   1.44507326 0.5342634  1.32025578 0.76109341 0.53634627
 0.57055346 1.01742821 1.35367444 0.59260728 0.55366864 0.97851993
 0.56599625]"
720,1.0,False,0,True,0.2829669323602847,9901.541093150796,"[1.07891829 1.34575902 1.37926786 1.02396021 1.39116821 1.02437013
 1.21221603 1.24646585 0.50586453 0.50476893 1.46006955 1.06740266
 0.50864963 0.61986546 1.13404754 1.45660597 1.26158789 0.72765732
 0.63893512]"
720,1.0,False,1,False,0.263056152051093,12066.688951093844,"[1.10500017 0.75810821 0.7471555  1.13133655 1.33230117 1.3028734
 1.35378069 1.01308817 0.76146444 1.3802829  0.73236953 1.40667678
 0.54202333 1.32325018 0.82876024 0.82524799 0.5298614  1.46995279
 0.56392548]"
720,1.0,False,1,True,0.3066408533031925,8585.943892489391,"[0.53545385 0.57174618 1.43456132 1.10542991 1.00017576 0.96943432
 0.64013125 0.91060747 0.94253235 1.43138912 0.8422012  0.80725408
 1.09032519 1.16046453 0.76594071 0.72372408 0.50029776 0.96056575
 1.12386291]"
720,1.0,False,2,False,0.3085813000710606,13583.53556221984,"[0.79286184 0.91236114 1.06000879 0.85151452 0.62953668 1.00364848
 0.64883373 1.31450784 0.84242955 0.69029834 0.72961457 1.07907963
 0.58821259 0.83850116 1.22165348 0.58188469 0.50497296 0.79674656
 0.94370304]"
720,1.0,True,0,False,0.2622743394997092,19882.152336126623,"[0.52241973 1.07304213 1.11834779 0.70523689 1.14178036 1.04011568
 1.0068004  0.64183603 1.46101931 0.53945169 1.10382449 0.9515869
 0.89292335 0.50768155 1.45321146 0.5564843  0.74574059 0.6520104
 0.57551589]"
720,1.0,True,1,False,0.2513012443542222,21594.10256644326,"[1.00302388 1.21431611 0.63094314 0.98418572 0.63100775 0.62151723
 0.99774225 0.79646962 0.6521457  0.7840382  0.58159714 1.19196712
 0.94395368 1.47746192 0.82963581 0.52139315 0.50326758 0.83553739
 1.11014571]"
720,1.0,True,2,False,0.2427817312888045,28538.194671149333,"[0.73282057 1.29996149 0.95868513 0.6063167  0.93400464 1.30729308
 1.44913741 1.29851701 1.10755287 1.19822994 1.05532949 0.86612685
 0.79368105 0.57660065 0.91312079 0.52325052 0.6038479  1.3979268
 0.51721166]"
720,2.0,False,0,False,0.3117138883337645,14457.192754481688,"[1.01707646 0.67807959 0.81321881 0.82755029 0.6656061  1.0684401
 1.45487451 1.15213454 0.51934575 1.01537998 0.79863679 1.35799192
 0.94219609 0.56727031 0.82193614 0.57450759 0.54816027 0.86976854
 0.50493413]"
720,2.0,False,1,False,0.3046598164298439,18157.002009946587,"[0.81966776 0.991926   1.47717867 0.89484559 0.53284635 1.22387015
 0.51941215 0.53521856 0.50982023 0.85098249 0.67770698 0.58615471
 0.63487433 1.29621039 1.07941502 0.97553523 0.50023699 0.79101251
 0.59772879]"
720,2.0,False,2,False,0.2625031230596983,16980.968599319014,"[0.75707498 1.15230319 1.18752188 1.32005858 0.59975414 0.97604705
 0.84239456 1.09421637 1.13777204 0.95366999 1.09048695 0.68620085
 0.63236696 1.07399469 0.81771994 1.10990238 0.64451218 1.31848549
 0.72599525]"
720,2.0,True,0,False,0.2270993822366618,16689.998116235234,"[0.53030098 0.85122794 0.57085114 0.95563854 1.24777833 1.16900092
 1.09045344 1.32002532 0.51073831 0.68299594 0.57663803 0.75314361
 1.47670841 1.3135782  0.95681266 0.55053176 0.7500578  0.68788083
 0.50116302]"
720,2.0,True,1,False,0.2375835546231261,16078.191630764022,"[0.66881295 1.3059907  0.55060686 0.61437876 1.4810558  0.59000883
 1.23227354 0.72940361 0.74313154 0.99368341 0.71231066 1.18355302
 0.75230165 0.54207752 1.02549502 0.52217731 0.69887556 0.6589357
 0.91368196]"
720,2.0,True,2,False,0.0843622336424441,8810.905227230327,"[0.65826523 0.62046682 0.52131321 1.22892721 0.98244014 0.55177063
 1.30957866 0.50841462 0.84801136 1.39727318 1.28694252 1.32749319
 1.08991991 1.3097633  0.55790568 0.55933488 1.23814883 1.41914138
 0.52679674]"
52,0.0,False,0,False,0.3206984994036592,11119.397202674025,"[1.34938873 1.03252829 0.53579898 0.86267794 0.9122369  0.6746419
 0.8450542  0.6770737  0.63626216 0.591951   1.23377846 0.52201172
 0.59417542 0.69812673 1.43233028 0.52493852 1.02115934 1.12731832
 0.58683745 1.01802915 1.44246354 0.56364306 1.06739728 0.51375745
 1.30947206 0.76340758 0.85998809 1.37953335 1.00415822 0.93164333
 1.4278508 ]"
52,0.0,False,1,False,0.3364544526223055,10884.917109124845,"[0.71253487 1.14559312 0.5440637  1.38787131 0.73151893 0.57385968
 0.62409722 1.3532535  1.25925418 0.50171135 0.76837136 0.55694347
 1.36916707 1.37031217 1.14570059 0.53092883 1.45624411 1.19019955
 1.43734274 1.33902002 0.89886089 1.01062322 1.30575629 0.93444389
 1.47211833 0.71326014 0.6377271  0.96354292 0.92958233 1.19677791
 1.39798237]"
52,0.0,False,2,False,0.3024969329577155,9920.661665384408,"[0.94044655 0.62750121 0.53468333 0.72805799 0.63342645 0.55396266
 0.69497254 1.10212337 0.61955399 0.57667099 0.62782071 0.60913472
 1.39503848 0.93402777 1.21537298 0.61815734 0.83466693 1.07822278
 0.72988141 0.87979118 0.5641238  1.18559935 0.55293286 0.61020254
 1.42602063 1.24606903 0.71640772 1.35371198 1.35808067 0.5248711
 1.25087649]"
52,0.0,True,0,False,0.2748388427027589,14333.200158791857,"[0.86605545 1.22436224 0.5624299  0.68490815 0.57223015 1.05308616
 1.33463731 1.02499134 0.7935643  0.56864158 1.24292016 0.50269643
 0.9861367  1.10624041 1.05417259 1.16367839 1.38410118 0.8525332
 0.94546961 0.75754522 1.10267679 1.11520668 1.49317645 0.86444119
 1.15158482 0.72777147 1.12617825 1.22289522 1.27868505 1.02645611
 0.67522387]"
52,0.0,True,1,False,0.3678071117314245,14771.908045209666,"[0.8553341  1.4475687  0.50097871 1.0732988  1.09816027 0.55190352
 0.81005372 0.60815157 1.02413132 0.6481265  1.22286891 0.81892785
 0.82134851 0.86025226 1.28208496 0.8559087  1.19009807 1.10008552
 0.68963956 1.40526411 0.90491561 0.88718191 1.32921185 0.91356684
 0.7530011  0.65844292 0.82040271 0.72809454 1.17776925 1.29880195
 1.31251136]"
52,0.0,True,2,False,0.2271535219745322,14238.45338552432,"[0.77180669 1.34812742 0.51685423 1.02092168 0.6464062  1.04188831
 0.65296919 1.3352029  0.89651407 0.7378849  1.29001379 0.87161987
 1.28842719 0.51695569 0.90857608 1.38743411 1.00172564 0.95238875
 0.55702568 1.17850952 1.44449283 1.40268398 1.00515111 0.56099893
 1.11551819 0.71336693 0.94814651 0.9550892  0.85481806 0.68620169
 1.22609233]"
52,1.0,False,0,False,0.3464670687200507,14382.367817470984,"[1.04315435 0.67046104 0.51585002 1.09449852 1.22014932 1.23885175
 0.54812122 1.15137409 0.9383016  0.5028567  0.51262288 0.53064068
 0.54850812 0.64562451 0.58909136 0.67834129 0.82448131 1.09735862
 0.63946739 1.05034429 1.29193595 1.08323186 0.9254248  1.26515505
 1.31847125 1.15273952 1.01438552 0.55162831 0.87346656 1.29900129
 1.49019218]"
52,1.0,False,1,False,0.3676296232974497,15183.131341609374,"[1.49822968 1.06719732 0.50123218 1.12299318 1.09179392 1.03439181
 0.5373739  0.8255963  0.67864308 0.5602285  0.74259332 0.83059444
 1.17186268 1.28493484 0.51622862 1.37927711 1.06900387 0.92346397
 1.30797416 0.73101184 1.48347254 0.6798499  1.31011716 0.91068656
 1.01876695 0.98570223 0.5340043  1.2910576  0.99625464 0.54618077
 1.2309829 ]"
52,1.0,False,1,True,0.1076341457906595,5166.438997951656,"[1.47965254 0.6401874  0.88289551 0.65466693 0.84601236 1.44130316
 0.61497128 0.80931448 0.65258047 1.49773354 1.35291343 1.46967386
 1.1134467  0.58670928 1.47085549 1.302497   1.41952198 1.4336969
 1.40629775 0.64826532 1.07254994 1.10908326 0.95068004 0.70888656
 0.57213254 1.02536608 1.35142604 1.22111328 0.67800011 0.51106124
 1.32911409]"
52,1.0,False,2,False,0.3507558840440307,14313.553759362658,"[1.3386326  1.06994574 0.50811755 1.32746831 1.2562096  0.72612522
 0.60809743 0.77400854 1.48885757 0.61279434 0.79973007 0.68808368
 0.93803393 1.4032516  0.66221626 1.04021565 1.29740702 0.86735872
 0.99629285 0.73652827 1.12441427 0.87857028 1.31967038 0.74435044
 1.29017842 0.94806504 1.08224182 1.03460177 0.6610388  0.52190897
 1.41658427]"
52,1.0,True,0,False,0.2840358193838083,16756.18865412784,"[1.03836106 1.32267895 0.52277317 1.17192752 0.88175408 1.21445476
 1.05050721 1.33885374 0.93214954 0.67165424 0.54926684 0.55498409
 1.09562006 0.58519443 0.98705393 1.30926833 1.38156402 0.95098142
 1.11691585 0.80705427 0.58302787 0.60091726 1.06473817 1.22270892
 0.98373341 0.6379547  0.59679204 0.82425254 0.87549773 0.65494543
 1.3924627 ]"
52,1.0,True,1,False,0.2757225734789699,17139.33738731386,"[1.29088075 0.69164508 0.54005899 0.56128406 1.25257446 0.84230519
 1.01008227 0.76605046 1.48971734 1.20091192 0.92242504 0.56255617
 0.584304   0.59563448 0.71696118 0.55261915 1.18805845 0.66652458
 0.61880302 0.5278784  0.53149605 1.23392164 0.7094319  0.9642552
 0.7206462  1.27598655 1.28321001 1.44085316 1.0838678  0.71492819
 0.90993943]"
52,1.0,True,2,False,0.2879494393899663,17388.877172763514,"[1.1472608  0.64464996 0.57383433 0.69112915 1.04849801 0.96508002
 0.54022351 0.58300454 1.12707246 0.72775856 0.86140973 0.51526867
 1.15552551 0.75094577 1.0335789  1.35470324 1.06854551 1.21197462
 0.54371742 0.53082181 1.31370105 0.83082217 0.9793558  0.82414236
 0.60154268 0.77913617 1.25824654 1.4090214  1.46545107 1.35059503
 1.26905117]"
52,2.0,False,0,False,0.44183775910692,24127.438618134183,"[0.57597276 0.80565184 0.54304569 1.02251184 0.74845493 0.70709724
 1.02159744 0.9013576  1.02049342 0.50591631 0.56362444 1.00962504
 1.42335126 1.33442587 0.93207842 0.9124137  0.67004716 0.62569877
 0.73096954 0.7468979  1.20902391 1.08865584 1.183714   1.13431628
 1.27831226 1.47663837 1.19881313 1.20434199 0.82310937 1.17334119
 0.94152925]"
52,2.0,False,1,False,0.3962599124150733,15678.10113726981,"[0.57059969 1.49772656 0.57230845 1.15158587 1.11056912 0.87552464
 0.5442808  1.17382488 0.98744175 0.53434389 0.5551536  0.65808156
 0.65277692 1.28630825 0.84265643 0.59471673 1.25752303 0.85544446
 1.11533732 1.08635805 1.26902983 0.57688251 0.87787692 1.435077
 0.53877133 0.55367091 0.52582994 0.89750047 1.08326002 1.15996151
 0.64844069]"
52,2.0,False,2,False,0.2667735092055078,8544.04681512426,"[1.49806409 0.95379266 0.51239131 0.50633386 0.56298076 1.27636299
 0.50039061 0.73471276 0.73565994 0.5501355  1.33097271 0.92708173
 0.98195603 0.99247343 0.52416212 1.16732541 1.06001962 0.85228412
 1.17020658 0.78968111 0.68245622 1.40603509 0.81459578 1.20130537
 1.45140586 1.45055433 0.91974735 0.98179557 1.13049735 0.74033643
 1.11541076]"
52,2.0,True,0,False,0.1961217427381555,18184.31333388122,"[1.44028159 0.69396746 0.68945461 1.46772554 0.95313636 0.53508284
 1.3710233  1.17243525 1.24902388 0.60420984 1.2587442  1.46372695
 0.57017961 1.41792292 0.82610615 0.54808268 0.80442585 0.96988629
 1.18274695 1.49084652 0.96566527 1.08230687 1.11487506 1.34647277
 0.52568099 1.24957286 1.38922553 1.2286214  1.32791337 0.71396757
 0.63620349]"
52,2.0,True,1,False,0.240354286212176,17723.135985077995,"[1.41872413 0.97396089 0.51260665 0.77374358 1.05768815 0.57142468
 0.67254107 0.62504913 1.067773   0.68400397 1.24204968 1.16875915
 0.55486569 1.07666176 0.93038005 0.82710374 0.90717669 0.84993957
 0.51852219 1.08704164 1.25342371 0.80988204 1.25594423 0.97737283
 1.31762106 0.67793002 1.19577764 0.93310416 0.82204972 1.10820868
 1.2167927 ]"
52,2.0,True,2,False,0.1772413811796043,12802.363883379396,"[0.81981931 1.1531628  1.43595088 0.9940643  0.6682975  0.7385222
 0.94920096 1.36246047 1.29417318 0.52795134 1.25853467 0.71246474
 0.78724911 1.03151797 1.02516191 1.10911887 1.05192429 1.24126213
 1.04538707 1.30879802 0.50297444 1.40029532 0.51767318 0.50639419
 1.04464092 0.60591918 1.16147296 1.44706536 0.96369518 1.36954332
 0.95037369]"
856,0.0,False,0,False,0.4616716949981875,10209.366368783772,"[0.54541792 0.63120817 1.01821814 0.71759979 0.52310365 1.21574823
 1.30425415 1.32465953 1.39808711 0.55651763 1.38041155 1.03717323]"
856,0.0,False,0,True,0.6961028700718147,9462.366822973405,"[0.79487911 1.47378775 0.68506624 1.13194674 0.51368693 1.10487008
 0.52590183 0.80089754 1.33919481 0.61520847 1.44300509 1.21591748]"
856,0.0,False,1,False,0.3998330130849361,8218.917942912678,"[1.03694856 0.97213258 0.59677649 0.50658344 0.55420593 1.00631638
 0.73589068 1.31973215 1.1758616  0.54713348 0.57460104 0.80983168]"
856,0.0,False,1,True,0.3961238586297606,10741.252924870178,"[0.55475082 0.68482793 0.606177   1.25880739 0.5561412  1.18721755
 1.18209558 1.27890486 1.25413774 0.5046675  1.44003129 0.53943172]"
856,0.0,False,2,False,0.3329582733747345,6777.31218903089,"[1.00340523 1.36812449 0.56005867 1.08208451 0.50258278 0.7327492
 0.6885312  0.98391987 1.31267179 0.52425749 1.45764074 1.26432847]"
856,0.0,False,2,True,0.596410635520661,8459.59371254204,"[0.9645821  1.41634077 0.74498899 0.938988   0.55819299 0.62209347
 0.92424545 1.1503896  1.09337954 0.57485504 1.46826929 1.06875471]"
856,0.0,True,0,False,0.2822934260780798,19634.43846667484,"[0.50315645 1.48283155 0.76208064 1.42589509 0.56128494 0.7435876
 0.68157088 0.59111249 1.04426422 0.51332047 0.52114132 0.5446707 ]"
856,0.0,True,1,False,0.4515770630446915,16458.367411307463,"[0.58257942 1.10384899 0.94378003 1.49168965 0.53436581 0.96955845
 1.22781956 0.59360644 0.97268187 0.55053691 0.95944043 0.67706194]"
856,0.0,True,2,False,0.4556725719522267,18381.20255740786,"[0.80553035 0.66040559 0.70508775 0.76895239 0.55942964 1.07741941
 0.63160314 1.21192799 1.20792378 0.53970568 1.16166041 0.92543753]"
856,1.0,False,0,False,0.5294597660165523,14602.763907569562,"[1.0593103  1.03942925 0.72835061 1.36762977 0.51581394 0.76516392
 1.18663311 1.26561938 1.38266267 0.53908685 1.04894209 0.84853131]"
856,1.0,False,0,True,0.6868609233304683,14887.840412567442,"[0.6277478  0.58832252 1.08956167 0.6670168  0.51407011 1.47740152
 1.08750512 1.14456441 1.37888784 0.566154   0.66255586 1.00656428]"
856,1.0,False,1,False,0.4517596967839929,11804.319520532244,"[1.11695796 1.47649112 1.10069717 1.14886246 0.54351845 1.29364015
 1.25900266 0.51120585 1.40083754 0.51459388 0.66557636 0.85727803]"
856,1.0,False,1,True,0.3421903122801515,7779.558504435398,"[1.0696752  1.40382164 1.43412991 0.90190673 0.55201473 0.7848269
 1.04611175 1.20767253 0.62882921 0.50598621 0.93001761 1.11449976]"
856,1.0,False,2,False,0.5041013086923026,12897.453963236552,"[0.55635434 1.01589049 0.81684994 1.24401169 0.51584446 0.68739529
 0.93611397 1.46656931 1.37861992 0.54087768 1.44709944 0.71455685]"
856,1.0,False,2,True,0.5750585710997552,12063.569458691853,"[1.07447579 1.07282997 0.54245802 1.31591753 0.53427922 0.64572309
 1.12939029 0.5831896  1.23055952 0.52544778 0.5419746  1.05799461]"
856,1.0,True,0,False,0.3864863017547535,19512.290664873293,"[0.52469036 1.09656573 0.7242129  1.43406293 0.58189066 0.97504782
 1.33925658 1.22569362 1.3630199  0.74431726 0.52851072 0.56897861]"
856,1.0,True,1,False,0.3461032997469028,20970.140570780222,"[0.60554921 1.49225904 0.75253955 0.57835929 0.55347855 1.31496665
 1.24117273 0.9443122  1.2793273  0.5959854  1.39129822 0.6921381 ]"
856,1.0,True,2,False,0.2262748708724857,8587.732315344205,"[0.67873574 1.00198033 0.82347407 0.97031212 0.51480569 1.49914088
 0.99743378 0.98109841 0.57869121 0.71607656 0.99194077 1.30404084]"
856,2.0,False,0,False,0.4949305998776396,15231.013384475362,"[0.71335077 1.10880159 1.38124897 1.22984236 0.52112142 0.64343493
 0.85260716 0.7557688  1.49293295 0.55588126 0.90415701 1.40322065]"
856,2.0,False,0,True,0.898041219940871,15292.192765473204,"[0.71941163 0.71553604 0.84360135 0.56866188 0.54138608 0.82987673
 1.08548794 1.03315109 0.95919781 0.59293308 1.20420233 0.55550066]"
856,2.0,False,1,False,0.4307698870463967,12031.71411122144,"[0.59325613 1.40456124 1.38112737 0.95409016 0.51166775 0.55634854
 1.07104596 1.04973446 1.39501268 0.54410339 0.67246335 0.88305182]"
856,2.0,False,1,True,0.4613536856775646,9689.339059581122,"[0.63578794 1.0060765  0.95623718 1.19260419 0.50475434 1.25146237
 1.05846224 0.98844628 1.45969009 1.07418415 0.52308622 0.62502745]"
856,2.0,False,2,False,0.4374273788666563,12539.127005087475,"[0.9416926  1.27905257 0.63836364 0.5799151  0.50697524 0.81193553
 0.81596452 0.8163584  0.51984921 0.53768655 0.91471843 1.30044601]"
856,2.0,False,2,True,0.5863700987137592,16276.58095267998,"[0.50209491 0.84821784 0.50285051 1.09242481 1.45962082 1.3432469
 1.13930077 0.71898922 0.80372579 1.36986933 1.09131111 0.86908887]"
856,2.0,True,0,False,0.3628648673055726,16532.52318881836,"[0.85829985 0.79957848 0.66629984 1.48235869 0.55027593 0.75799978
 1.45746416 1.19336813 0.67068784 0.51925838 0.58048695 0.90656117]"
856,2.0,True,1,False,0.2823581766115153,15075.73320916282,"[0.70914792 1.48881936 1.18613247 1.44944287 0.50974691 1.17282526
 1.13813676 0.9850747  0.74721757 0.50121158 1.49695436 0.67919419]"
