bundle_id,bundle_name,bundle_type_id
6010,Действия.Грузоперевозки.Работа с заявками/Составление схем.Логистика,1
6512,контроль условий переработки и хранения,1
6022,Опыт работы на автогрейдере в Районах Крайнего Севера,9
2833,Ремонт оборудования с ЧПУ,1
1441,Наличие III группы электробезопасности,6
6927,Работа с банками-партнерами,1
6935,Проверка платежных поручений,1
7036,Защита проектов в экспертизе,1
6242,"(АГП) Машинист автовышки, автогидроподъемника 6 разряда",6
5950,Составляет планы работы,1
1254,Оформление кадровых документов и приказов,1
4958,(крановщик) Ответственный за производство работ,1
2754,Дефекты и нормы оценки,2
3066,Знания радиоинженера в области стандартов,2
3314,Приготовление пищи (блюд) для детей и школьного питания,1
2795,Монтаж систем кондиционирования воздуха,1
2931,Испытания систем отопления,1
5879,Действия.Грузоперевозки.Договорная работа/Опыт.Логистика,1
1324,"Скорость, оперативность (СК)",8
5520,Опыт участия в испытаниях и сдаче кораблей,9
6300,Организация и проведение презентаций,1
6386,Опыт работы при строительстве газопроводов,9
6433,Контроль исправности строп и съёмных грузозахватных приспособлений,1
4024,Опыт поиска клиента,9
6062,лечение пододерматитов язв тилом,1
2272,Подготовка еженедельных и ежемесячных отчетов по ключевым показателям,1
6891,Поддержка и работа с клиентами,1
3921,Сборка сложных узлов,1
2515,Ведение медицинской документации (врач-стоматолог),1
5587,Обеспечение применения в соответствии с назначением технологической оснастки,1
4100,Уметь работать на прессах,1
708,Взаимодействие с представительными органами работников,1
2325,Разобрать - Инструменты,7
1777,"Требования охраны труда, промышленной и пожарной безопасности (РЖД)",2
2524,ЖКХ Монтаж ГВС и ХВС,1
4835,(крановщик) Установка деталей и изделий на станок,1
3766,"Опыт работы в организациях: МВД, железнодорожного транспорта",1
46,Настройка сварочного оборудования,1
7361,Знание программы Dairy Comp,2
663,Общая отчетность и анализ деятельности (СУП),1
464,Компетенции нач. отдела в области организации и оплаты труда (РСУП),1
4350,Лечение скота и птицы,1
1398,Использование нивелира,1
6445,Контроль состояния ходовой части трубоукладчика,1
7320,Организовывать эксплуатацию сельскохозяйственной техники,1
7323,Планировать проведение механизированных сельскохозяйственных работ,1
1466,Ведение хронометража рабочего времени,1
5214,(крановщик) Управление кабельными кранами,1
2408,Разобрать - Инструменты,7
889,Организовывать и вести методическую / научно-методическую работу в библиотеке (Библиотека),1
2532,Выполнение ортодонтических медицинских вмешательств,1
4348,(АГП) Наличие удостоверения машиниста подъемника (автовышки),6
5892,"(АГП) Машинист автовышки, автогидроподъемника 5 разряда",6
1518,Владеть современными технологиями работы с информацией,1
3973,Казначейство,1
7281,Знание ведения переговоров (Риэлтор),2
1739,Требования к образованию для работы в библиотеке / Среднее общее образование (Библиотека),9
2867,"(стропальщик) Связывание, сращивание стропов, заплетка концов стропов",1
1290,Требования к стажу,9
4730,Контроль сборки приборов,1
4633,Опыт работы с птицами,9
2147,"Создавать презентации, видеоролики, рекламные материалы / буклеты (Библиотека)",1
4514,Подготовка формовочного оборудования к работе,1
1848,Техническое обслуживание поездов (машинист РЖД),1
5094,Планировка площадок,1
327,Проведение СОУТ,1
6303,анализ выполнения планов,1
2312,"Разобрать - Компетенции - навыки, умения, действия",1
1528,Прогнозирование социальной реабилитации абилитации несовершеннолетних лиц,1
1902,"Вождение транспортных средств (без привязки к автобусу, троллейбусу, трамваю)",1
5320,Подготовка пастбищ,1
1894,Интернет (ИС),7
2351,Разобрать - Языковые знания и навыки,5
5124,Умение управлять бульдозером Komatsu D275,1
4822,Действия.Контроль транспорта.Логистика,1
5659,Конкурентные листы,1
7186,Проектирование технологической оснастки,1
2586,Разобрать-Знания,2
1732,АРМ Книговыдача (Библиотека),7
818,"Облицовка плиткой (стены, потолки и прочие конструкции)",1
6995,Обеспечение соответствия разрабатываемых проектов и технической документации стандартам,1
2777,Знание порядка составления отчетности о работе библиотеки/документооборота библиотеки (Библиотека),2
4332,"(АГП) Опыт работы машинистом автовышки, автогидроподъемника",9
562,Приобретение препаратов для борьбы с вредителями и болезнями,1
810,Условия труда (плиточник),98
5201,(крановщик) Управление автомобильным краном 25-60т,1
1231,Подготовительные работы при бетонировании,1
6888,Проведение еженедельного запуска животных,1
4763,Переоценка основных средств,1
6674,Оформление полиса ОСАГО,1
731,Знание бюджетного законодательства,2
5125,Взаимодействие с государственными органами,1
1911,Навыки по техническому обслуживанию троллейбуса,1
103,Знания в области оценки и аттестации персонала (СУП),2
3856,Санаторно-курортное лечение сотрудников и детей,10
5524,(крановщик) Знание основных параметров и технических характеристик ГПМ,2
173,Помощь в получении и отправке почтовой корреспонденции,1
5852,Работа с фактическими данными,1
293,Вязка армтуры,1
3860,Оплата/компенсация проезда,10
4320,Укладка в форму арматурных сеток и каркасов,1
3591,Лечение и оказание стоматологической (медицицинской) помощи,1
5628,Составление баланса,1
4314,(АГП) Соблюдать требования правил дорожного движения,1
6803,Определение рисков при страховании,1
6815,Знание рынка грузоперевозок (Логистика),2
701,Навык штукатурных работ,1
2890,ЖКХ Работа с подрядными организациями,1
109,Знания в области формирования и реализации  корпоративной и социальной политики (СУП),2
2558,ЖКХа ремонт электрооборудования,1
2631,(стропальщик) Требования к образованию,9
4337,(АГП) Выявление и устранение неисправностей,1
4652,Виды документов (О),1
4499,Подготовка информационных справочных и аналитических материалов,1
502,Должностные обязанности,98
2448,Автоэлектрик - Общие знания - грузовые и тяжелые ТС,2
7000,Разработка разделов проектной и рабочей документации,1
785,"Стаж финансово-бухгалтерской, экономической работы",9
2065,Условия трудоустройства радиоинженера,3
3715,"ХКХа Слесарные работы, обработка деталей.",1
6985,Участие в согласовании,1
1804,"Премии, доплаты, бонусы (ОТУТ)",4
2909,Демонтаж санитарно-технических систем и оборудования,1
6478,Управление фронтальным погрузчиком Caterpillar,1
5444,(крановщик) Без предъявления требованиий к опыту работы,9
1229,Требуется бухгалтер,98
331,Работа по сертификации и аттестации рабочих мест,1
5517,Опыт конструкторского сопровождения,9
5447,(крановщик) Опыт работы машинистом железнодорожного крана,9
4595,Работа с претензиями (Логистика),1
5714,Сбытовая деятельность,1
6269,определение объемов работ,1
354,Высшее образование в области охраны труда,9
3436,Знание работы с большими данными,2
4319,Расформовка изделия,1
4578,Составление актов о браке,1
263,Знание электрических и электронных схем,2
3372,Приготовление гарниров,1
3508,Правила термообработки деталей,2
3528,"Логистические операции: планирование, организация, осуществление, анализ, контроль, отчетность",1
6138,Приемка автогрейдера и проверка его технического состояния,1
1605,(О) Платежи,1
770,Подготовка и сдача бухгалтерской отчетности,1
574,Авторитетность (СК),8
1956,Токарная обработка заготовок деталей /особо сложные,1
3136,Разработка грунтов бульдозерами,1
5550,Согласование технических заданий,1
2733,Руководство проведением процессов НК,1
6518,Организация и контроль окотной компании,1
4465,Опыт работы в рентгенографии,9
4082,"Ремонт конструкций, оборудования и их элементов",1
1417,Шпатлевание поверхностей вручную и механизированным способом,1
2937,Осуществлять аналитическую роспись документов/периодических изданий (Библиотека),1
7256,Знание рынка загородн.недвижимости (Риэлтор),1
4999,Контроль требований охраны труда,1
1423,"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями",1
395,"Сборка, настройка и испытание узлов, механизмов и оборудования (слесарь МСР) / простые и средней сложности",1
3,Сварка в среде аргона (РАД)​,1
6377,Управление трубоукладчиком Liebherr,1
320,Знание языка (РСУП),5
5480,Ведение договоров,1
6493,(стропальщик) Покрасочные работы,1
4935,"Знание методов контроля поверхностей оптическими приборами, лекалами и шаблонами",2
321,Дополнительные бонусы,4
1535,Соблюдение профессионально-этических требований,1
1539,Прием заявления и назначение социальных выплат (???),1
1657,Умение работать с ПК и офисной техникой в библиотеке (Библиотека),1
6290,Навыки управления трубоукладчиком,1
2342,"Разобрать - Компетенции - навыки, умения, действия",1
2872,"(стропальщик) Зацепка груза, подвешивание на крюк перемещающего устройства",1
6748,Знание порядка оформления и ведения технологической документации,2
4850,(крановщик) транзитная,1
912,Стрессоустойчивость (торговля),8
3182,Мелкий ремонт бульдозеров,1
3473,Токарные работы,1
886,Организовывать работу библиотеки в образовательном учреждении (Библиотека+),1
5807,организация взаимодействия с иностранными партнерами/сотрудниками,1
3421,Разработка средств радиосвязи (радиоинженер),1
6160,Умение применять СИЗ и спецодежду,1
4347,(АГП) Опыт работы по виду техники,9
113,"Такелажные работы (перемещение грузов, деталей, погрузка, разгрузка, загрузка, комплектовка, маркировка и прочие действия)",1
1041,Опыт ведения учета ТМЦ,9
4680,(АГП) Наличие группы допуска по электробезопасности III группа,6
3917,ЖКХи Обеспечение контроля,1
3093,Автослесарь - Конкретные умения - орг. вопросы - организация выпуска на линию,1
2686,Владение ПК и оргтехникой,1
1165,Опыт работы в аналогичной должности,9
2854,Контроль исполнения бюджета,1
1865,"Медицина ( без привязки в водителю автобуса, троллебуса, трамвая)",98
3618,Содержание технологической оснастки,1
506,Кассовые документы,1
422,Опыт работы в социальной сфере,9
3884,Подарки детям,10
5323,Чистка животноводческих помещений,1
3315,Приготовление выпечки,1
4921,Анализ ТМЦ,1
1862,"Оформление путевой документации (водители автобуса, троллейбуса, трамвая)",1
4576,Выявление причин и виновников брака,1
369,Выравнивание поверхностей стен и потолков,1
5010,(крановщик) Контроль технического состояния грузоподъемного механизма,1
114,"Ремонт деталей, узлов, оборудования (слесарь-ремонтник, слесарь КИПиА) /сложные",1
4061,"Сделка: оформление, ведение, закрытие",1
2828,"(стропальщик) Перемещение, погрузка, разгрузка металлоконструкций",1
3765,Знание правил подготовки и управления поездом (машинист РЖД),2
4157,"Совместительство (внешнее и внутреннее), совмещение",3
4928,Грамотность,1
379,Механическая обработка инструмента и приспособлений (слесарь-инструментальщик) / простые и средней сложности,1
6228,Контроль загрузки и разгрузки животных,1
2534,"Консультирование в рамках хирургического приема, составление планов хирургического лечения",1
6898,Знания.Транспортное законодательство.Логистика,2
3247,Автоэлектрик - диагностика неисправностей электрооборудования,1
7146,Балансировка и проверка балансировки вентиляторов,1
1630,"Ремонт машиностроительных изделий, их узлов и механизмов",1
3744,Автоэлектрик - Обобщенные знания - знание компьютера,2
1067,Компьютерные офисные программы,7
7174,Ведение реестра по страхованию,1
2203,Подбор и найм персонала,1
7493,Планирование организация и выполнение сельскохозяйственных работ,1
2266,Организация телефонной и видео конференцсвязи,1
5017,(крановщик) Производство изделий из бетона,1
1330,"Восприятие, мышление, внимание, память (УСК)",8
6331,Разработка и реализация мероприятий,1
6339,участие в исследовании причин возникновения,1
7512,Наличие среднего профессионального образования в ветеринарии,9
279,Уход за бетоном,2
3718,ХКХи знание первичной учетной документации,2
2712,"Знание НТД, НД, ПТД",2
4859,(крановщик) Тип техники,1
3946,Заточка слесарного инструмента,1
4102,ЖКХэ Разметочные работы,1
2934,Сварка трубопроводов систем отопления,1
3951,Изготовление такелажных изделий,1
491,Подготовка проектов договоров,1
6004,Выполнение механизированных работ автогрейдером,1
2218,Электронный читальный зал (Библиотека),7
2518,Организация ТО и ППР,1
3520,Безналичный расчет гостей,1
5068,Буртование песка,1
3907,"Монтаж, эксплуатация, ремонт санитарно-технических систем и оборудования",1
7187,Проектирование нестандартного оборудования,1
6277,ТСН,7
7058,Знание норм и правил проектирования,2
5187,Знание операций с ТМЦ,2
582,"Верность, преданность, лояльность (СК)",8
345,Контроль проведения инструктажей по охране труда,1
1737,Требования к образованию для работы в библиотеке / Высшее образование / Экономическое (Библиотека),9
21,Обучение/профподготовка в компании,4
1392,Взаимодействие со структурными подразделениями организации,1
3877,Прочее Оплата и организация питания,10
2822,(стропальщик) Такелажные работы,1
1786,Мегаомметр / мегомметр (ИС),7
2874,Знание основ бюджетирования,2
6999,Осуществление технического руководства,1
957,"Ведение графиков работ, табелей учета рабочего времени (КДКСУП)",1
4207,Подготовка сырья,1
6009,Действия.Грузоперевозки.Координирование/Процессы.Логистика,1
5656,расчетные листки,1
3642,Наладка и выполнение работ на станках фрезерно-плазменной обработки,1
3345,Умение устранять неисправности,1
868,Знание 1С Торговля,2
2976,Знание технического устройства бульдозеров,2
2479,Работа с банком,1
954,Организация архивного хранения кадровых документов (КДКСУП),1
2894,Осуществлять ремонт ветхих книг/периодических изданий (Библиотека),1
3968,"НИОКР: инновации,  научные разработки",1
3068,Знание элементной базы (радиоинженер),2
220,Оценка качества спермы с целью определения пригодности ее использования для искусственного осеменения,1
899,Основы экономики и бюджетирования организации,2
6435,Подготовка трубоукладчика к работе,1
706,опыт работы бухгалтером,9
2208,"Знание правил предпродажной подготовки товара, выкладки, оформление витрин",2
1096,Опыт работы с компьютерными программами,9
2596,Разобрать-Знания,2
5502,Организация складского учета,1
1487,Личные качества сотрудника,8
287,"Планирование, организация и проведение обучения и аттестации работников в области охраны труда",1
6866,осуществление премедикации,1
6967,Оформление удаленным способом,1
1496,Опыт работы на складских помещениях,9
5234,(крановщик) Внешний осмотр тормозных устройств,1
570,"Оформление и выдача актов проверок, предписаний",1
2280,Работа с конфиденциальной информацией,1
5281,"(крановщик) Перемещение горной массы грунта, топлива, сырья",1
3369,"Знание правил (технологии, рецептуры) приготовления первых блюд",2
5792,знания организации и проведения дезинфекции,2
4967,Табель учета рабочего времени,1
639,"Эксплуатация, обслуживание и ремонт КИПиА / сложные",1
3808,Работа с большой точностью,1
5028,Опыт работы на бульдозере Т-170,9
4306,Колбаса,7
5564,Выпойка телят,1
6332,Разработка мероприятий по снижению использования антибиотиков,1
2771,Методы работы с читателями (Библиотека),7
6847,назначение лечения и контроль за ходом его выполнения,1
2383,Разобрать - Требование к опыту работы и образованию,9
1627,Погрузочно-разгрузочные работы (торговля),1
4650,Знание методов разведения и выращивания скота и птицы,2
3104,Присоединение к трубопроводам санитарных приборов,1
4812,Знания.Программы.Складское ПО.Логистика,2
3362,Приготовление бутербродов,1
6362,Знание программ управления,2
6491,"(стропальщик) Погрузка, разгрузка, перемещение на складах",1
66,Контактная/стыковая сварка,1
1746,Требования к образованию для работы в библиотеке / Высшее образование / Педагогическое (Библиотека),9
5610,Мониторинг/поиск поставщиков/необходимых т.р.у.,1
3583,Ведение амбулаторного терапевтического приема и терапевтического лечения,1
1450,Организация проведения семейного консультирования,1
5037,Наличие удостоверения машиниста бульдозера 8 разряда,6
5194,знание анатомии и физиологии птицы,2
165,Нормативные правовые акты в сфере социального обслуживания,2
4905,Опыт работы с расчетами,1
2729,Очищать библиотечный фонд/изымать устаревшую/ветхую литературу (Библиотека),1
3025,"Работа с информацией: анализ, систематизация и пр.",1
987,"Контроль ТМЦ (проверка): материалов, готовой продукции и др.",1
6526,Нормативные акты и документы,2
6654,Сокращение расходов материальных средств,1
5670,Взаимодействие с собственниками компании,1
5705,Организация и проведение служебных расследований,1
1184,Работа с интернет-банкингом,1
6301,Проверка срока годности,1
3966,Работа с клиентами,1
5411,(крановщик) Техническое обслуживание и эксплуатационный ремонт автомобильных кранов,1
544,Сопровождение кандидата при трудоустройстве (ППКСУП),1
2468,Автоэлектрик - прохождение медицинского осмотра,3
4591,Анализ претензий и рекламаций,1
3600,"Удаление зубов, опухолей, кист",1
951,"Ведение и учет личных дел, карточек Т-2, трудовых книжек (КДКСУП)",1
3728,Автоэлектрик - обобщенные умения - работа с электропроводкой и электрическими цепями,1
3467,Накатка резьб,1
6534,Мясоперерабатывающее производство,9
1909,Навыки по техническому обслуживанию транспортных средств соответствующей категории (СПК ГПТ),1
1520,Построение профилей,1
3763,"Знание нормативных актов, действующих на предприятии",2
4049,Обеспечение текущей деятельности,1
4226,Подготовка материалов и ингридиентов к работе,1
1898,"Водительское удостоверение (без привязки к автобусу, трамваю, троллейбусу)",6
2977,"Знание технического устройства бульдозеров фирм Komatsu, Caterpillar, Shantui",2
2205,Обеспечение соблюдения стандартов мерчендайзинга,1
5750,Знания Teamcenter,2
2930,Эксплуатация систем отопления,1
5579,Ведение журнала учета законченных строительно-монтажных работ,1
3427,Макетирование узлов РЭС (радиоинженер),1
4891,Прием мелких домашних животных,1
4079,Уметь документально оформлять результаты испытания,1
2944,Составлять/вести документацию библиотеки (Библиотека),1
1169,Опыт работы в производстве,9
1935,Корейский язык (ЯС),5
3425,Опыт радиоинженера в разработке РЭС,9
3602,Работа с мягкими тканями,1
1918,Английский язык (ЯС),5
3837,Автослесарь – Знания технологий - Кузовной ремонт,2
2859,Русский язык (офис-менеджер),5
3367,Знания радиоинженера в области АФС,2
1859,"Навыки, несвойственные водителю автобуса, троллейбуса, трамвая(знания)",2
6711,"Опыт подбора материалов, инструмента и оборудования",9
6375,"Управление трубоукладчиком Caterpillar, Liebherr",1
5694,Подготовка предложений,1
2172,Деревообработка,1
490,Прием и оформление заказа на продукцию или услуги предприятия питания,1
5386,Контроль работы участников перевозки,1
5308,(крановщик) Удостоверение машиниста башенного крана,6
5909,Устранение неисправностей машин,1
7123,Проверка страховой документации,1
6630,Опыт работы в общественном питании,9
7222,Опыт составления графиков,9
2330,Разобрать - Инструменты,7
2483,"Ведение электронного и бумажного документооборота (медпредставитель, администратор медцентра)",1
4300,"Обеспечение униформой, спецодеждой, СИЗ",3
2271,"Организационная поддержка визитов партнеров, иностранных коллег",1
3741,ЖКХи  Приемка и ввод в эксплуатацию,1
416,Высшее образование по профилю профессиональной деятельности,9
4361,Технические обязанности при искусственном осеменении,1
3149,"Наличие удостоверения с категориями B, C, D",6
573,Знание основ товароведения,2
1095,Опыт работы без указания должности,9
6671,Расторжение договоров страхования,1
314,Цифровые компетенции и инструменты (РСУП),7
1722,Единая регистрационная картотека читателей (Библиотека),7
6365,Разработка программного обеспечения,1
6403,Монтаж трубопровода,1
5771,Упорядочивание кавальеров земляных сооружений,1
2207,Знание 1С: Торговля и склад;,2
338,Управление профессиональными рисками,1
5654,Разработка кинематических схем,1
6374,Наличие удостоверения машиниста трубоукладчика Komatsu,6
3524,Работа на станках 16к20,1
5594,Составление общих компоновок и теоретических увязок элементов,1
5695,Разработка мероприятий по повышению эффективности,1
230,Основы профессиональной этики в социальной работе,2
1608,Осуществлять аналитико-синтетическую обработку документов в библиотеке / Вести справочно-поисковый аппарат библиотеки (Библиотека),1
1617,Работа со складом (торговля),1
119,Взятие биоматериала пациента для исследований (медсестра),1
1941,(стропальщик) Работы по погрузке выгрузке (обобщенные),1
6570,проведение эвтаназии животных,1
243,Оценка состояния животных для выявления готовности к участию в процессе воспроизводства,1
7056,Владение специализированными программами,1
3880,Льготы и  компенсации на отдых сотрудников,10
2039,Отделочные / Токарная обработка заготовок деталей /сложные,1
368,"Отношение к другим людям, к Обществу (УСК)",8
3659,Фрезерование сталей с особыми свойствами,1
1711,Компас (ИС),7
5370,Учет страховых взносов,1
3760,"Единая информационная система: размещать, обрабатывать информацию, участвовать в разработке",1
105,Знания в области обучения и развития персонала (СУП),2
6872,Обработка лидов,1
6529,Разработка рекомендаций,1
6988,Разработка технических решений,1
2597,Разобрать-Знания,2
5529,Организация технического надзора,1
4715,проведение диагностики инструментального обследования,1
4034,Ассистирование врачу-хирургу,1
4062,Работа с покупателями и клиентами,1
467,Содействие в организации предоставления услуг предприятиями торговли,1
4516,Цементирование,1
532,Соблюдение чистоты и санитарных норм/правил,1
1842,Обслуживать читателей/пользователей библиотеки (Библиотека),1
4353,Консультации по вопросам лечения животных,2
5973,Отслеживание показаний контрольно-измерительных приборов,1
4080,"Демонтаж деталей, узлов, систем, оборудования и конструкций",1
1945,"(стропальщик) ( Проходная) Строповка, расстроповка, размещение груза.",1
4110,Опыт работ на станках с ЧПУ,9
6690,Опыт внедрения технологий,9
6268,(АГП) Контролировать отсутствие потеков технических жидкостей.,1
2221,АИБС (Автоматизированная интегрированная библиотечная система) МегаПро (Библиотека),7
7119,Опыт работы страховым агентом,1
1963,Удалить,1
7104,Организация страхования,1
5715,Анализ рынка (Логистика),1
2303,Разобрать - Требование к опыту работы и образованию,9
403,Уровни качества сварки,1
5541,Разработка проектной документации,1
2436,Разобрать - Требование к опыту работы и образованию,9
3859,Доставка на работу,10
1710,Ручной инструмент (ИС),7
3474,Контроллинг: финансовый,9
3802,Организация перевозок (Логистика),1
242,"Требования охраны труда в части, регламентирующей выполнение трудовых обязанностей оператора искусственного осеменения",2
7243,Знать порядок дефектации сельскохозяйственной техники,2
1469,"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания",1
6863,Владение техниками проведения рутинных процедур,1
6701,"Подбор инструмента, оснастки и оборудования",1
6604,Схемы вопроизводства,2
1822,"ДМС, страхование и  медицинские услуги (СПУТ)",10
307,"Нормативные правовые акты, стандарты, правила в сфере торговли",2
2414,Разобрать - Языковые знания и навыки,5
3847,Обработка изделий из неметаллических материалов,1
221,Закладка спермы на хранение,1
4251,Контроль за санитарным состоянием кормов,1
6691,Внедрение в производство технологической оснастки,1
2504,"Дубль_Пустая_Работа с заказами: прием, оформление, координация выполнения, выдача",1
2946,Подача звуковых и видимых сигналов при выполнении работ по ограждению,1
4020,Фиксация и коррекция ортопедических конструкций,1
7039,Проектирование инженерных систем,1
4284,Наличие медкнижки/санитарной книжки,3
3895,Обработка поверхностей,1
2933,Прокладка трубопроводов систем отопления,1
5781,наблюдение за животными в послеоперационном периоде,1
3459,Заточка режущего инструмента,1
4123,"Обеспечение рационального использования на участке строительных машин, оборудования и транспортных средств",1
2965,Работа с клиентами салона: продажи,1
5073,Технические средства подготовки документов,7
4635,(АГП) Применять средства индивидуальной защиты,1
2957,"Работа с технической документации, чтение проектов, чертежей, схем (строительство)",1
3740,ХКХа Выявление и устранение дефектов в работе средств контроля и управления,1
3498,Механическая обработка металлов,1
231,"Работа с кассой, денежными средствами (медсестра, администратор медцентра)",1
7299,Организация ремонта автотранспорта,1
123,"Организация безопасной среды для пациентов и персонала (медсестра, врач-стоматолог, массажист)",1
7501,Организация выращивания ремонтного молодняка,1
3103,Обслуживание клиентов в медицинских учреждениях,1
885,Другое (медсестра),98
5743,Умение проводить ежесменное обслуживание,1
2234,Автослесарь –  Знания по типам ТС –  автобусы,2
7194,Установка дополнительных гальванических анодов,1
7195,Формирование требований к исходному сырью или материалу,1
3916,Опыт работы в финансовой сфере,1
1542,Планирование и организация работы с молодежью,1
1634,"Ремонт приспособлений и режущего,  мерительного  инструмента",1
5295,(крановщик) Соблюдение норм складирования и разборки грузов,1
4131,Моральный климат (ЭУТ),3
216,Опыт работы по искусственному осеменению животных и птицы,9
4065,Средства НК,2
2557,Загрузка прайс-листов с товарными позициями,1
7121,Консультирование агентов,1
7404,Опыт в обслуживании и ремонте металлообрабатывающих станков,9
7405,"Принимать участие в приемке, установке, наладке и испытаниях оборудования",1
6271,ГЭСН,7
2190,Взаимодействие с мед персоналом,1
2982,Наличие удостоверения на право управления бульдозерами Caterpillar,3
1120,Адаптация новых сотрудников (ППКСУП),1
4596,Контроль качества ювелирных изделий,1
4901,Умение делать расчеты,1
5878,"(АГП) Знать производственную инструкцию, руководство по эксплуатации, руководящих документов .",2
6390,ТО и Р трубоукладчиков,1
4489,Продажа ветеринарных препаратов,1
1063,Профессиональные качества бухгалтера при работе с компьютером,1
3291,Опыт радиоинженера в разработке технической документации,9
4988,Наличие удостоверения управления транспортным средством,6
6809,Знание специфики грузового автотранспорта (Логистика),2
5858,Умение применять правила делового этикета,1
5474,Выполнение должностных обязанностей животновода,1
