is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение ремонтных работ (ОПТ) (8285_36),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),ЖКХа общие фразы (2155_29),ЖКХа ремонт электрооборудования (2558_29),Аккуратность (СК) (575_4),"ЖКХа монтаж, ремонт и обслуживание  электрических сетей и оборудования (2150_29)",Внимательность (СК) (536_4),Пунктуальность (СК) (612_4),ЖКХа монтаж электро оборудования (2503_29),ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),Коммуникабельность (СК) (617_4),Склонность к здоровому образу жизни (СК) (1662_4),Высокая работоспособность (СК) (586_4),ЖКХ общепрофессиональные знания по электрике (2153_29),Трудолюбие (СК) (597_4),Нравственность (СК) (622_4)
False,1.0,Брянская область,1,False,15000.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Брянская область,1,True,17000.0,17000.0,4152.4511,2119.5806,1469.2547,1242.845,1151.3177,1030.8869,862.2839,568.433,563.6158,486.5401,443.185,399.83,399.83,385.3783,370.9266,313.1199,279.3993,264.9476,250.4959,245.6787
False,1.0,Орловская область,1,False,18000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Орловская область,1,True,30000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Тверская область,1,False,15000.0,56500.0,13800.7934,7044.4885,4883.1114,4130.6319,3826.4381,3426.1831,2865.826,1889.2037,1873.1935,1617.0303,1472.9385,1328.8467,1328.8467,1280.8161,1232.7855,1040.6631,928.5917,880.5611,832.5305,816.5203
False,1.0,Тверская область,1,True,18000.0,18000.0,4396.7129,2244.2618,1555.6815,1315.9535,1219.0422,1091.5273,913.0065,601.8702,596.7696,515.1601,469.2547,423.3494,423.3494,408.0476,392.7458,331.5387,295.8345,280.5327,265.2309,260.1303
False,1.0,Белгородская область,2,False,15000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Липецкая область,1,False,15000.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Липецкая область,1,True,17000.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,1.0,Ярославская область,1,False,15000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,1.0,Республика Башкортостан,0,False,14000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Республика Башкортостан,0,True,18000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Ивановская область,1,False,15000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Ивановская область,1,True,20000.0,20000.0,4885.2366,2493.6243,1728.535,1462.1706,1354.4914,1212.8082,1014.4517,668.7447,663.0774,572.4001,521.3942,470.3882,470.3882,453.3862,436.3842,368.3763,328.705,311.703,294.701,289.0337
False,1.0,Владимирская область,1,False,15000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,1.0,Владимирская область,1,True,17000.0,17000.0,4152.4511,2119.5806,1469.2547,1242.845,1151.3177,1030.8869,862.2839,568.433,563.6158,486.5401,443.185,399.83,399.83,385.3783,370.9266,313.1199,279.3993,264.9476,250.4959,245.6787
False,1.0,Смоленская область,1,False,15000.0,55000.0,13434.4007,6857.4667,4753.4712,4020.9691,3724.8512,3335.2224,2789.7421,1839.0479,1823.4627,1574.1003,1433.8339,1293.5676,1293.5676,1246.8121,1200.0567,1013.0349,903.9388,857.1833,810.4279,794.8427
False,1.0,Челябинская область,0,False,15000.0,55000.0,13434.4007,6857.4667,4753.4712,4020.9691,3724.8512,3335.2224,2789.7421,1839.0479,1823.4627,1574.1003,1433.8339,1293.5676,1293.5676,1246.8121,1200.0567,1013.0349,903.9388,857.1833,810.4279,794.8427
False,1.0,Челябинская область,0,True,15000.0,18679.0,4562.5667,2328.9204,1614.3653,1365.5942,1265.0272,1132.7022,947.4472,624.5741,619.2811,534.5931,486.9561,439.3191,439.3191,423.4401,407.5611,344.0451,306.994,291.115,275.236,269.943
False,1.0,Кемеровская область,1,False,15000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Кемеровская область,1,True,25000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Республика Хакасия,1,False,17000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,1.0,Республика Крым,1,False,16242.0,80000.0,19540.9464,9974.497,6914.14,5848.6823,5417.9654,4851.2326,4057.8067,2674.9787,2652.3094,2289.6005,2085.5767,1881.5528,1881.5528,1813.5449,1745.537,1473.5052,1314.8201,1246.8121,1178.8042,1156.1349
False,1.0,Республика Крым,1,True,27000.0,27000.0,6595.0694,3366.3927,2333.5222,1973.9303,1828.5633,1637.291,1369.5098,902.8053,895.1544,772.7402,703.8821,635.0241,635.0241,612.0714,589.1187,497.308,443.7518,420.7991,397.8464,390.1955
False,1.0,Республика Марий Эл,1,False,15000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Республика Марий Эл,1,True,16242.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Калининградская область,1,False,15000.0,90000.0,21983.5647,11221.3092,7778.4075,6579.7676,6095.2111,5457.6367,4565.0326,3009.3511,2983.8481,2575.8005,2346.2737,2116.747,2116.747,2040.238,1963.7291,1657.6934,1479.1726,1402.6636,1326.1547,1300.6517
False,1.0,Калининградская область,1,True,36000.0,36000.0,8793.4259,4488.5237,3111.363,2631.9071,2438.0844,2183.0547,1826.013,1203.7404,1193.5392,1030.3202,938.5095,846.6988,846.6988,816.0952,785.4916,663.0774,591.669,561.0655,530.4619,520.2607
False,1.0,Архангельская область,1,False,17000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Томская область,1,False,15000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Томская область,1,True,17000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Омская область,1,False,15000.0,100000.0,24426.1831,12468.1213,8642.675,7310.8529,6772.4568,6064.0408,5072.2584,3343.7234,3315.3868,2862.0006,2606.9708,2351.9411,2351.9411,2266.9311,2181.9212,1841.8816,1643.5251,1558.5152,1473.5052,1445.1686
False,1.0,Омская область,1,True,30000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Пензенская область,1,False,15000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,1.0,Пензенская область,1,True,10500.0,17000.0,4152.4511,2119.5806,1469.2547,1242.845,1151.3177,1030.8869,862.2839,568.433,563.6158,486.5401,443.185,399.83,399.83,385.3783,370.9266,313.1199,279.3993,264.9476,250.4959,245.6787
False,1.0,Республика Карелия,1,False,15000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Республика Карелия,1,True,17000.0,17000.0,4152.4511,2119.5806,1469.2547,1242.845,1151.3177,1030.8869,862.2839,568.433,563.6158,486.5401,443.185,399.83,399.83,385.3783,370.9266,313.1199,279.3993,264.9476,250.4959,245.6787
False,1.0,Город федерального значения Севастополь,1,False,17000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Город федерального значения Севастополь,1,True,15000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Республика Коми,1,False,15000.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Республика Коми,1,True,11000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Республика Алтай,1,False,17000.0,36000.0,8793.4259,4488.5237,3111.363,2631.9071,2438.0844,2183.0547,1826.013,1203.7404,1193.5392,1030.3202,938.5095,846.6988,846.6988,816.0952,785.4916,663.0774,591.669,561.0655,530.4619,520.2607
False,1.0,Псковская область,1,False,17000.0,45000.0,10991.7824,5610.6546,3889.2037,3289.8838,3047.6056,2728.8184,2282.5163,1504.6755,1491.9241,1287.9003,1173.1369,1058.3735,1058.3735,1020.119,981.8646,828.8467,739.5863,701.3318,663.0774,650.3259
False,1.0,Псковская область,1,True,25000.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,1.0,Республика Бурятия,1,False,17000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Еврейская автономная область,1,False,17000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,1.0,Херсонская область,1,False,17000.0,20000.0,4885.2366,2493.6243,1728.535,1462.1706,1354.4914,1212.8082,1014.4517,668.7447,663.0774,572.4001,521.3942,470.3882,470.3882,453.3862,436.3842,368.3763,328.705,311.703,294.701,289.0337
False,1.0,Республика Ингушетия,1,False,20000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Иркутская область,1,False,16625.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Иркутская область,1,True,16625.0,36250.0,8854.4914,4519.694,3132.9697,2650.1842,2455.0156,2198.2148,1838.6937,1212.0997,1201.8277,1037.4752,945.0269,852.5786,852.5786,821.7625,790.9464,667.6821,595.7778,564.9617,534.1457,523.8736
False,1.0,Ленинградская область,1,False,20000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Ленинградская область,1,True,25000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Воронежская область,2,False,20000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Воронежская область,2,True,20000.0,20268.0,4950.6988,2527.0388,1751.6974,1481.7637,1372.6415,1229.0598,1028.0453,677.7059,671.9626,580.0703,528.3808,476.6914,476.6914,459.4616,442.2318,373.3126,333.1097,315.8799,298.65,292.9068
False,1.0,Хабаровский край,1,False,16625.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Хабаровский край,1,True,20000.0,20268.0,4950.6988,2527.0388,1751.6974,1481.7637,1372.6415,1229.0598,1028.0453,677.7059,671.9626,580.0703,528.3808,476.6914,476.6914,459.4616,442.2318,373.3126,333.1097,315.8799,298.65,292.9068
False,1.0,Забайкальский край,1,False,20000.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Приморский край,1,False,15000.0,100000.0,24426.1831,12468.1213,8642.675,7310.8529,6772.4568,6064.0408,5072.2584,3343.7234,3315.3868,2862.0006,2606.9708,2351.9411,2351.9411,2266.9311,2181.9212,1841.8816,1643.5251,1558.5152,1473.5052,1445.1686
False,1.0,Новгородская область,1,False,20268.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,1.0,Новгородская область,1,True,20268.0,35000.0,8549.1641,4363.8424,3024.9362,2558.7985,2370.3599,2122.4143,1775.2905,1170.3032,1160.3854,1001.7002,912.4398,823.1794,823.1794,793.4259,763.6724,644.6585,575.2338,545.4803,515.7268,505.809
False,1.0,Тульская область,1,False,16625.0,85000.0,20762.2556,10597.9031,7346.2737,6214.225,5756.5883,5154.4347,4311.4197,2842.1649,2818.0788,2432.7005,2215.9252,1999.1499,1999.1499,1926.8915,1854.633,1565.5993,1396.9963,1324.7379,1252.4795,1228.3933
False,1.0,Тульская область,1,True,35000.0,35000.0,8549.1641,4363.8424,3024.9362,2558.7985,2370.3599,2122.4143,1775.2905,1170.3032,1160.3854,1001.7002,912.4398,823.1794,823.1794,793.4259,763.6724,644.6585,575.2338,545.4803,515.7268,505.809
False,1.0,Красноярский край,1,False,16625.0,80000.0,19540.9464,9974.497,6914.14,5848.6823,5417.9654,4851.2326,4057.8067,2674.9787,2652.3094,2289.6005,2085.5767,1881.5528,1881.5528,1813.5449,1745.537,1473.5052,1314.8201,1246.8121,1178.8042,1156.1349
False,1.0,Красноярский край,1,True,16625.0,55000.0,13434.4007,6857.4667,4753.4712,4020.9691,3724.8512,3335.2224,2789.7421,1839.0479,1823.4627,1574.1003,1433.8339,1293.5676,1293.5676,1246.8121,1200.0567,1013.0349,903.9388,857.1833,810.4279,794.8427
False,1.0,Калужская область,1,False,16625.0,66000.0,16121.2808,8228.96,5704.1655,4825.1629,4469.8215,4002.2669,3347.6906,2206.8575,2188.1553,1888.9204,1720.6007,1552.2811,1552.2811,1496.1746,1440.068,1215.6418,1084.7266,1028.62,972.5135,953.8113
False,1.0,Калужская область,1,True,20000.0,20268.0,4950.6988,2527.0388,1751.6974,1481.7637,1372.6415,1229.0598,1028.0453,677.7059,671.9626,580.0703,528.3808,476.6914,476.6914,459.4616,442.2318,373.3126,333.1097,315.8799,298.65,292.9068
False,1.0,Мурманская область,1,False,16625.0,100000.0,24426.1831,12468.1213,8642.675,7310.8529,6772.4568,6064.0408,5072.2584,3343.7234,3315.3868,2862.0006,2606.9708,2351.9411,2351.9411,2266.9311,2181.9212,1841.8816,1643.5251,1558.5152,1473.5052,1445.1686
False,1.0,Луганская область,1,False,30000.0,35000.0,8549.1641,4363.8424,3024.9362,2558.7985,2370.3599,2122.4143,1775.2905,1170.3032,1160.3854,1001.7002,912.4398,823.1794,823.1794,793.4259,763.6724,644.6585,575.2338,545.4803,515.7268,505.809
False,1.0,Московская область,2,False,19000.0,140000.0,34196.6563,17455.3698,12099.745,10235.1941,9481.4395,8489.6571,7101.1618,4681.2128,4641.5415,4006.8008,3649.7591,3292.7175,3292.7175,3173.7036,3054.6897,2578.6342,2300.9351,2181.9212,2062.9073,2023.236
False,1.0,Московская область,2,True,30000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Город федерального значения Санкт-Петербург,0,False,22000.0,150000.0,36639.2746,18702.1819,12964.0125,10966.2794,10158.6852,9096.0612,7608.3876,5015.5852,4973.0802,4293.0009,3910.4562,3527.9116,3527.9116,3400.3967,3272.8818,2762.8223,2465.2876,2337.7727,2210.2579,2167.7529
False,1.0,Город федерального значения Санкт-Петербург,0,True,40000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Амурская область,1,False,30000.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Камчатский край,1,False,30000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Республика Саха (Якутия),1,False,25000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Республика Саха (Якутия),1,True,30000.0,30000.0,7327.8549,3740.4364,2592.8025,2193.2559,2031.737,1819.2122,1521.6775,1003.117,994.616,858.6002,782.0912,705.5823,705.5823,680.0793,654.5764,552.5645,493.0575,467.5545,442.0516,433.5506
False,1.0,Сахалинская область,1,False,25000.0,60000.0,14655.7098,7480.8728,5185.605,4386.5118,4063.4741,3638.4245,3043.3551,2006.2341,1989.2321,1717.2003,1564.1825,1411.1646,1411.1646,1360.1587,1309.1527,1105.1289,986.115,935.1091,884.1031,867.1012
False,1.0,Город федерального значения Москва,0,False,70.0,150000.0,36639.2746,18702.1819,12964.0125,10966.2794,10158.6852,9096.0612,7608.3876,5015.5852,4973.0802,4293.0009,3910.4562,3527.9116,3527.9116,3400.3967,3272.8818,2762.8223,2465.2876,2337.7727,2210.2579,2167.7529
False,1.0,Город федерального значения Москва,0,True,30225.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Ямало-Ненецкий автономный округ,1,False,34000.0,70000.0,17098.3281,8727.6849,6049.8725,5117.5971,4740.7198,4244.8286,3550.5809,2340.6064,2320.7708,2003.4004,1824.8796,1646.3587,1646.3587,1586.8518,1527.3449,1289.3171,1150.4676,1090.9606,1031.4537,1011.618
False,1.0,Ямало-Ненецкий автономный округ,1,True,34000.0,34000.0,8304.9022,4239.1612,2938.5095,2485.69,2302.6353,2061.7739,1724.5679,1136.866,1127.2315,973.0802,886.3701,799.66,799.66,770.7566,741.8532,626.2397,558.7985,529.8952,500.9918,491.3573
False,1.0,Магаданская область,1,False,34000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,0.0,Саратовская область,2,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Саратовская область,2,True,8121.0,8121.0,1983.6503,1012.5361,701.8716,593.7144,549.9912,492.4608,411.9181,271.5438,269.2426,232.4231,211.7121,191.0011,191.0011,184.0975,177.1938,149.5792,133.4707,126.567,119.6634,117.3621
False,0.0,Оренбургская область,2,False,10000.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Оренбургская область,2,True,15279.0,18000.0,4396.7129,2244.2618,1555.6815,1315.9535,1219.0422,1091.5273,913.0065,601.8702,596.7696,515.1601,469.2547,423.3494,423.3494,408.0476,392.7458,331.5387,295.8345,280.5327,265.2309,260.1303
False,0.0,Курганская область,1,False,10000.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Курганская область,1,True,13500.0,18000.0,4396.7129,2244.2618,1555.6815,1315.9535,1219.0422,1091.5273,913.0065,601.8702,596.7696,515.1601,469.2547,423.3494,423.3494,408.0476,392.7458,331.5387,295.8345,280.5327,265.2309,260.1303
False,0.0,Республика Мордовия,1,False,10000.0,50000.0,12213.0915,6234.0606,4321.3375,3655.4265,3386.2284,3032.0204,2536.1292,1671.8617,1657.6934,1431.0003,1303.4854,1175.9705,1175.9705,1133.4656,1090.9606,920.9408,821.7625,779.2576,736.7526,722.5843
False,0.0,Республика Адыгея,1,False,12563.25,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Республика Адыгея,1,True,20000.0,20000.0,4885.2366,2493.6243,1728.535,1462.1706,1354.4914,1212.8082,1014.4517,668.7447,663.0774,572.4001,521.3942,470.3882,470.3882,453.3862,436.3842,368.3763,328.705,311.703,294.701,289.0337
False,0.0,Ставропольский край,2,False,10000.0,55000.0,13434.4007,6857.4667,4753.4712,4020.9691,3724.8512,3335.2224,2789.7421,1839.0479,1823.4627,1574.1003,1433.8339,1293.5676,1293.5676,1246.8121,1200.0567,1013.0349,903.9388,857.1833,810.4279,794.8427
False,0.0,Ставропольский край,2,True,8000.0,12792.0,3124.5973,1594.9221,1105.571,935.2043,866.3327,775.7121,648.8433,427.7291,424.1043,366.1071,333.4837,300.8603,300.8603,289.9858,279.1114,235.6135,210.2397,199.3653,188.4908,184.866
False,0.0,Чувашская Республика,1,False,10000.0,40000.0,9770.4732,4987.2485,3457.07,2924.3412,2708.9827,2425.6163,2028.9034,1337.4894,1326.1547,1144.8002,1042.7883,940.7764,940.7764,906.7725,872.7685,736.7526,657.41,623.4061,589.4021,578.0674
False,0.0,Чувашская Республика,1,True,20400.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
False,0.0,Астраханская область,1,False,8121.0,25000.0,6106.5458,3117.0303,2160.6687,1827.7132,1693.1142,1516.0102,1268.0646,835.9309,828.8467,715.5001,651.7427,587.9853,587.9853,566.7328,545.4803,460.4704,410.8813,389.6288,368.3763,361.2922
