is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Укладка плитки (250_10),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),"Облицовка плиткой (стены, потолки и прочие конструкции) (818_10)",Командность (СК) (1371_4),Подготовка к облицовке плиткой (815_10),Нравственность (СК) (622_4),Коммуникабельность (СК) (617_4),Высокая работоспособность (СК) (586_4),Внимательность (СК) (536_4),Пунктуальность (СК) (612_4),Выполнение ремонтных работ (ОПТ) (8285_36),Трудолюбие (СК) (597_4)
False,0.0,Республика Бурятия,1,False,25000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
False,0.0,Ивановская область,1,False,40000.0,40000.0,9197.9153,6076.0137,4189.653,4169.3149,4154.0613,2440.5746,2033.8121,1138.9348,1118.5967,1088.0895,1037.2442,966.0608,955.8917,910.1309,523.7066
False,0.0,Костромская область,1,False,25000.0,40000.0,9197.9153,6076.0137,4189.653,4169.3149,4154.0613,2440.5746,2033.8121,1138.9348,1118.5967,1088.0895,1037.2442,966.0608,955.8917,910.1309,523.7066
False,0.0,Тамбовская область,2,False,25000.0,25000.0,5748.6971,3797.5086,2618.5331,2605.8218,2596.2883,1525.3591,1271.1326,711.8342,699.1229,680.0559,648.2776,603.788,597.4323,568.8318,327.3166
False,0.0,Курганская область,1,False,18679.0,30000.0,6898.4365,4557.0103,3142.2397,3126.9861,3115.546,1830.4309,1525.3591,854.2011,838.9475,816.0671,777.9331,724.5456,716.9188,682.5982,392.78
False,0.0,Камчатский край,1,False,40000.0,40000.0,9197.9153,6076.0137,4189.653,4169.3149,4154.0613,2440.5746,2033.8121,1138.9348,1118.5967,1088.0895,1037.2442,966.0608,955.8917,910.1309,523.7066
False,0.0,Республика Дагестан,1,False,30000.0,80000.0,18395.8307,12152.0275,8379.306,8338.6297,8308.1225,4881.1491,4067.6243,2277.8696,2237.1933,2176.179,2074.4884,1932.1215,1911.7834,1820.2619,1047.4132
False,0.0,Республика Саха (Якутия),1,False,90000.0,90000.0,20695.3095,13671.0309,9426.7192,9380.9584,9346.6379,5491.2927,4576.0773,2562.6033,2516.8425,2448.2013,2333.7994,2173.6367,2150.7563,2047.7946,1178.3399
False,0.0,Кабардино-Балкарская Республика,1,False,40000.0,40000.0,9197.9153,6076.0137,4189.653,4169.3149,4154.0613,2440.5746,2033.8121,1138.9348,1118.5967,1088.0895,1037.2442,966.0608,955.8917,910.1309,523.7066
False,0.0,Донецкая область,1,False,35000.0,35000.0,8048.1759,5316.512,3665.9464,3648.1505,3634.8036,2135.5027,1779.5856,996.5679,978.7721,952.0783,907.5887,845.3032,836.4052,796.3646,458.2433
True,1.0,Приморский край,1,False,50000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Саратовская область,2,False,50000.0,120000.0,27593.746,18228.0412,12568.9589,12507.9446,12462.1838,7321.7237,6101.4364,3416.8044,3355.79,3264.2685,3111.7326,2898.1823,2867.6751,2730.3928,1571.1199
True,1.0,Город федерального значения Санкт-Петербург,0,False,40000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Город федерального значения Москва,0,False,40000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Нижегородская область,0,False,66000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Челябинская область,0,False,40000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Республика Татарстан,0,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Ростовская область,0,False,50000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Калужская область,1,False,50000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Московская область,2,False,40000.0,90000.0,20695.3095,13671.0309,9426.7192,9380.9584,9346.6379,5491.2927,4576.0773,2562.6033,2516.8425,2448.2013,2333.7994,2173.6367,2150.7563,2047.7946,1178.3399
True,1.0,Ульяновская область,1,False,35000.0,84000.0,19315.6222,12759.6288,8798.2713,8755.5612,8723.5287,5125.2066,4271.0055,2391.7631,2349.053,2284.9879,2178.2128,2028.7276,2007.3726,1911.2749,1099.7839
True,1.0,Республика Башкортостан,0,False,50000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Краснодарский край,0,False,41250.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Липецкая область,1,False,50000.0,84000.0,19315.6222,12759.6288,8798.2713,8755.5612,8723.5287,5125.2066,4271.0055,2391.7631,2349.053,2284.9879,2178.2128,2028.7276,2007.3726,1911.2749,1099.7839
True,1.0,Ямало-Ненецкий автономный округ,1,False,30207.5,85000.0,19545.5701,12911.5292,8903.0126,8859.7941,8827.3802,5186.2209,4321.8508,2420.2364,2377.0179,2312.1902,2204.1439,2052.8791,2031.2699,1934.0282,1112.8766
True,1.0,Кировская область,1,False,40000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,30000.0,80000.0,18395.8307,12152.0275,8379.306,8338.6297,8308.1225,4881.1491,4067.6243,2277.8696,2237.1933,2176.179,2074.4884,1932.1215,1911.7834,1820.2619,1047.4132
True,1.0,Город федерального значения Севастополь,1,False,80000.0,80000.0,18395.8307,12152.0275,8379.306,8338.6297,8308.1225,4881.1491,4067.6243,2277.8696,2237.1933,2176.179,2074.4884,1932.1215,1911.7834,1820.2619,1047.4132
True,1.0,Республика Мордовия,1,False,60000.0,80000.0,18395.8307,12152.0275,8379.306,8338.6297,8308.1225,4881.1491,4067.6243,2277.8696,2237.1933,2176.179,2074.4884,1932.1215,1911.7834,1820.2619,1047.4132
True,1.0,Волгоградская область,2,False,50000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Амурская область,1,False,30000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Сахалинская область,1,False,80000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Томская область,1,False,62500.0,80000.0,18395.8307,12152.0275,8379.306,8338.6297,8308.1225,4881.1491,4067.6243,2277.8696,2237.1933,2176.179,2074.4884,1932.1215,1911.7834,1820.2619,1047.4132
True,1.0,Республика Крым,1,False,60000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Белгородская область,2,False,30000.0,60000.0,13796.873,9114.0206,6284.4795,6253.9723,6231.0919,3660.8618,3050.7182,1708.4022,1677.895,1632.1342,1555.8663,1449.0911,1433.8375,1365.1964,785.5599
True,1.0,Забайкальский край,1,False,50000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Ставропольский край,2,False,40000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Чувашская Республика,1,False,20000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Орловская область,1,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Свердловская область,0,False,35000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Калининградская область,1,False,63000.0,70000.0,16096.3518,10633.024,7331.8927,7296.301,7269.6072,4271.0055,3559.1712,1993.1359,1957.5442,1904.1566,1815.1773,1690.6063,1672.8105,1592.7291,916.4866
True,1.0,Республика Карелия,1,False,66000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Пензенская область,1,False,66000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Ярославская область,1,False,50000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Иркутская область,1,False,20000.0,140000.0,32192.7037,21266.048,14663.7854,14592.602,14539.2144,8542.0109,7118.3424,3986.2718,3915.0883,3808.3132,3630.3546,3381.2127,3345.6209,3185.4582,1832.9732
True,1.0,Кемеровская область,1,False,25000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Мурманская область,1,False,66000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Архангельская область,1,False,66000.0,85000.0,19545.5701,12911.5292,8903.0126,8859.7941,8827.3802,5186.2209,4321.8508,2420.2364,2377.0179,2312.1902,2204.1439,2052.8791,2031.2699,1934.0282,1112.8766
True,1.0,Удмуртская Республика,1,False,30207.5,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Владимирская область,1,False,63000.0,70000.0,16096.3518,10633.024,7331.8927,7296.301,7269.6072,4271.0055,3559.1712,1993.1359,1957.5442,1904.1566,1815.1773,1690.6063,1672.8105,1592.7291,916.4866
True,1.0,Тюменская область,1,False,50000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Алтайский край,2,False,30207.5,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Ленинградская область,1,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Новосибирская область,0,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Смоленская область,1,False,70000.0,84000.0,19315.6222,12759.6288,8798.2713,8755.5612,8723.5287,5125.2066,4271.0055,2391.7631,2349.053,2284.9879,2178.2128,2028.7276,2007.3726,1911.2749,1099.7839
True,1.0,Тверская область,1,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Самарская область,0,False,60000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Тульская область,1,False,63000.0,84000.0,19315.6222,12759.6288,8798.2713,8755.5612,8723.5287,5125.2066,4271.0055,2391.7631,2349.053,2284.9879,2178.2128,2028.7276,2007.3726,1911.2749,1099.7839
True,1.0,Магаданская область,1,False,70000.0,70000.0,16096.3518,10633.024,7331.8927,7296.301,7269.6072,4271.0055,3559.1712,1993.1359,1957.5442,1904.1566,1815.1773,1690.6063,1672.8105,1592.7291,916.4866
True,1.0,Рязанская область,1,False,63000.0,84000.0,19315.6222,12759.6288,8798.2713,8755.5612,8723.5287,5125.2066,4271.0055,2391.7631,2349.053,2284.9879,2178.2128,2028.7276,2007.3726,1911.2749,1099.7839
True,1.0,Воронежская область,2,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Астраханская область,1,False,63000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Республика Коми,1,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Курская область,2,False,50000.0,66000.0,15176.5603,10025.4227,6912.9274,6879.3695,6854.2011,4026.948,3355.79,1879.2424,1845.6845,1795.3477,1711.4529,1594.0003,1577.2213,1501.716,864.1159
True,1.0,Псковская область,1,False,63000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Хабаровский край,1,False,25000.0,140000.0,32192.7037,21266.048,14663.7854,14592.602,14539.2144,8542.0109,7118.3424,3986.2718,3915.0883,3808.3132,3630.3546,3381.2127,3345.6209,3185.4582,1832.9732
True,1.0,Республика Марий Эл,1,False,66000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Брянская область,1,False,45000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Вологодская область,1,False,58000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Красноярский край,1,False,58000.0,110000.0,25294.2672,16709.0378,11521.5457,11465.6159,11423.6685,6711.58,5592.9833,3132.0707,3076.1408,2992.2461,2852.4215,2656.6671,2628.7022,2502.86,1440.1932
True,1.0,Пермский край,1,False,58000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Омская область,1,False,58000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Оренбургская область,2,False,58000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Новгородская область,1,False,40000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Республика Бурятия,1,False,70000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Ивановская область,1,False,70000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Костромская область,1,False,58000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Тамбовская область,2,False,60000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Курганская область,1,False,75000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Камчатский край,1,False,70000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Чукотский автономный округ,1,False,90000.0,90000.0,20695.3095,13671.0309,9426.7192,9380.9584,9346.6379,5491.2927,4576.0773,2562.6033,2516.8425,2448.2013,2333.7994,2173.6367,2150.7563,2047.7946,1178.3399
True,1.0,Республика Дагестан,1,False,75000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,1.0,Республика Алтай,1,False,100000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Чеченская Республика,1,False,75000.0,75000.0,17246.0913,11392.5257,7855.5993,7817.4654,7788.8649,4576.0773,3813.3977,2135.5027,2097.3688,2040.1678,1944.8328,1811.3639,1792.2969,1706.4955,981.9499
True,1.0,Республика Саха (Якутия),1,False,45000.0,95000.0,21845.0489,14430.5326,9950.4258,9902.1228,9865.8955,5796.3646,4830.3038,2704.9701,2656.6671,2584.2125,2463.4549,2294.3943,2270.2428,2161.561,1243.8032
True,1.0,Республика Адыгея,1,False,85000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Кабардино-Балкарская Республика,1,False,70000.0,95000.0,21845.0489,14430.5326,9950.4258,9902.1228,9865.8955,5796.3646,4830.3038,2704.9701,2656.6671,2584.2125,2463.4549,2294.3943,2270.2428,2161.561,1243.8032
True,1.0,Республика Тыва,1,False,85000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,1.0,Луганская область,1,False,88400.0,88400.0,20327.3929,13427.9903,9259.1331,9214.1858,9180.4754,5393.6698,4494.7248,2517.0459,2472.0986,2404.6778,2292.3096,2134.9943,2112.5207,2011.3893,1157.3916
True,1.0,Республика Ингушетия,1,False,85000.0,105000.0,24144.5278,15949.536,10997.8391,10944.4515,10904.4108,6406.5082,5338.7568,2989.7038,2936.3163,2856.2349,2722.766,2535.9095,2509.2157,2389.0937,1374.7299
True,2.0,Приморский край,1,False,100000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,2.0,Город федерального значения Санкт-Петербург,0,False,80000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,2.0,Город федерального значения Москва,0,False,39250.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,2.0,Нижегородская область,0,False,60000.0,91500.0,21040.2313,13898.8814,9583.8312,9537.3077,9502.4152,5582.8143,4652.3452,2605.3133,2558.7899,2489.0047,2372.6961,2209.864,2186.6023,2081.9245,1197.9789
True,2.0,Челябинская область,0,False,60000.0,91500.0,21040.2313,13898.8814,9583.8312,9537.3077,9502.4152,5582.8143,4652.3452,2605.3133,2558.7899,2489.0047,2372.6961,2209.864,2186.6023,2081.9245,1197.9789
True,2.0,Республика Татарстан,0,False,25000.0,75000.0,17246.0913,11392.5257,7855.5993,7817.4654,7788.8649,4576.0773,3813.3977,2135.5027,2097.3688,2040.1678,1944.8328,1811.3639,1792.2969,1706.4955,981.9499
True,2.0,Ростовская область,0,False,25000.0,63000.0,14486.7167,9569.7216,6598.7034,6566.6709,6542.6465,3843.9049,3203.2541,1793.8223,1761.7898,1713.7409,1633.6596,1521.5457,1505.5294,1433.4562,824.8379
True,2.0,Калужская область,1,False,75000.0,75000.0,17246.0913,11392.5257,7855.5993,7817.4654,7788.8649,4576.0773,3813.3977,2135.5027,2097.3688,2040.1678,1944.8328,1811.3639,1792.2969,1706.4955,981.9499
True,2.0,Московская область,2,False,40000.0,75000.0,17246.0913,11392.5257,7855.5993,7817.4654,7788.8649,4576.0773,3813.3977,2135.5027,2097.3688,2040.1678,1944.8328,1811.3639,1792.2969,1706.4955,981.9499
True,2.0,Ульяновская область,1,False,91500.0,91500.0,21040.2313,13898.8814,9583.8312,9537.3077,9502.4152,5582.8143,4652.3452,2605.3133,2558.7899,2489.0047,2372.6961,2209.864,2186.6023,2081.9245,1197.9789
True,2.0,Республика Башкортостан,0,False,25000.0,95000.0,21845.0489,14430.5326,9950.4258,9902.1228,9865.8955,5796.3646,4830.3038,2704.9701,2656.6671,2584.2125,2463.4549,2294.3943,2270.2428,2161.561,1243.8032
True,2.0,Краснодарский край,0,False,38000.0,85000.0,19545.5701,12911.5292,8903.0126,8859.7941,8827.3802,5186.2209,4321.8508,2420.2364,2377.0179,2312.1902,2204.1439,2052.8791,2031.2699,1934.0282,1112.8766
True,2.0,Липецкая область,1,False,63000.0,63000.0,14486.7167,9569.7216,6598.7034,6566.6709,6542.6465,3843.9049,3203.2541,1793.8223,1761.7898,1713.7409,1633.6596,1521.5457,1505.5294,1433.4562,824.8379
True,2.0,Ямало-Ненецкий автономный округ,1,False,27500.0,60000.0,13796.873,9114.0206,6284.4795,6253.9723,6231.0919,3660.8618,3050.7182,1708.4022,1677.895,1632.1342,1555.8663,1449.0911,1433.8375,1365.1964,785.5599
True,2.0,Кировская область,1,False,60000.0,60000.0,13796.873,9114.0206,6284.4795,6253.9723,6231.0919,3660.8618,3050.7182,1708.4022,1677.895,1632.1342,1555.8663,1449.0911,1433.8375,1365.1964,785.5599
True,2.0,Республика Мордовия,1,False,65000.0,65000.0,14946.6124,9873.5223,6808.1861,6775.1366,6750.3496,3965.9336,3304.9447,1850.769,1817.7196,1768.1454,1685.5218,1569.8487,1553.324,1478.9628,851.0233
True,2.0,Волгоградская область,2,False,38000.0,100000.0,22994.7884,15190.0343,10474.1325,10423.2871,10385.1532,6101.4364,5084.5303,2847.337,2796.4917,2720.2237,2593.1105,2415.1519,2389.7292,2275.3273,1309.2666
True,2.0,Амурская область,1,False,56000.0,85000.0,19545.5701,12911.5292,8903.0126,8859.7941,8827.3802,5186.2209,4321.8508,2420.2364,2377.0179,2312.1902,2204.1439,2052.8791,2031.2699,1934.0282,1112.8766
True,2.0,Сахалинская область,1,False,30000.0,65000.0,14946.6124,9873.5223,6808.1861,6775.1366,6750.3496,3965.9336,3304.9447,1850.769,1817.7196,1768.1454,1685.5218,1569.8487,1553.324,1478.9628,851.0233
True,2.0,Томская область,1,False,20000.0,56000.0,12877.0815,8506.4192,5865.5142,5837.0408,5815.6858,3416.8044,2847.337,1594.5087,1566.0353,1523.3253,1452.1419,1352.4851,1338.2484,1274.1833,733.1893
True,2.0,Забайкальский край,1,False,25000.0,85000.0,19545.5701,12911.5292,8903.0126,8859.7941,8827.3802,5186.2209,4321.8508,2420.2364,2377.0179,2312.1902,2204.1439,2052.8791,2031.2699,1934.0282,1112.8766
True,2.0,Еврейская автономная область,1,False,65000.0,85000.0,19545.5701,12911.5292,8903.0126,8859.7941,8827.3802,5186.2209,4321.8508,2420.2364,2377.0179,2312.1902,2204.1439,2052.8791,2031.2699,1934.0282,1112.8766
True,2.0,Ставропольский край,2,False,60000.0,60000.0,13796.873,9114.0206,6284.4795,6253.9723,6231.0919,3660.8618,3050.7182,1708.4022,1677.895,1632.1342,1555.8663,1449.0911,1433.8375,1365.1964,785.5599
True,2.0,Чувашская Республика,1,False,60000.0,91500.0,21040.2313,13898.8814,9583.8312,9537.3077,9502.4152,5582.8143,4652.3452,2605.3133,2558.7899,2489.0047,2372.6961,2209.864,2186.6023,2081.9245,1197.9789
True,2.0,Орловская область,1,False,60000.0,75000.0,17246.0913,11392.5257,7855.5993,7817.4654,7788.8649,4576.0773,3813.3977,2135.5027,2097.3688,2040.1678,1944.8328,1811.3639,1792.2969,1706.4955,981.9499
True,2.0,Свердловская область,0,False,60000.0,95000.0,21845.0489,14430.5326,9950.4258,9902.1228,9865.8955,5796.3646,4830.3038,2704.9701,2656.6671,2584.2125,2463.4549,2294.3943,2270.2428,2161.561,1243.8032
True,2.0,Калининградская область,1,False,60000.0,91500.0,21040.2313,13898.8814,9583.8312,9537.3077,9502.4152,5582.8143,4652.3452,2605.3133,2558.7899,2489.0047,2372.6961,2209.864,2186.6023,2081.9245,1197.9789
