is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Штукатурка (713_10),Укладка плитки (250_10),Нравственность (СК) (622_4),Выполнение ремонтных работ (ОПТ) (8285_36),Высокая работоспособность (СК) (586_4),Коммуникабельность (СК) (617_4),Приготовление штукатурных растворов и смесей (448_10),Ремонт штукатурки (357_10),Трудолюбие (СК) (597_4),Выполнение штукатурки (456_10)
False,1.0,Чувашская Республика,1,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Оренбургская область,2,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Ростовская область,0,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Алтайский край,2,False,15000.0,100000.0,22745.9016,14446.7213,10587.4317,8521.1749,5703.5519,5413.2514,4098.3607,4064.2077,3790.9836,3586.0656,3551.9126,3517.7596,2851.776,2783.4699,2578.5519,1758.8798
False,1.0,Хабаровский край,1,False,16350.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Челябинская область,0,False,15000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Челябинская область,0,True,40000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,1.0,Саратовская область,2,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Саратовская область,2,True,30000.0,36000.0,8188.5246,5200.8197,3811.4754,3067.623,2053.2787,1948.7705,1475.4098,1463.1148,1364.7541,1290.9836,1278.6885,1266.3934,1026.6393,1002.0492,928.2787,633.1967
False,1.0,Краснодарский край,0,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Краснодарский край,0,True,25000.0,25000.0,5686.4754,3611.6803,2646.8579,2130.2937,1425.888,1353.3128,1024.5902,1016.0519,947.7459,896.5164,887.9781,879.4399,712.944,695.8675,644.638,439.7199
False,1.0,Республика Коми,1,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Республика Коми,1,True,20400.0,20400.0,4640.1639,2947.1311,2159.8361,1738.3197,1163.5246,1104.3033,836.0656,829.0984,773.3607,731.5574,724.5902,717.623,581.7623,567.8279,526.0246,358.8115
False,1.0,Забайкальский край,1,False,18000.0,79145.0,18002.2439,11433.8576,8379.4228,6744.0838,4514.0762,4284.3178,3243.6475,3216.6171,3000.374,2838.1916,2811.1612,2784.1308,2257.0381,2202.9773,2040.7949,1392.0654
False,1.0,Амурская область,1,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Ульяновская область,1,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Свердловская область,0,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Свердловская область,0,True,40000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Кабардино-Балкарская Республика,1,False,18000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,1.0,Кемеровская область,1,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Кемеровская область,1,True,25500.0,25500.0,5800.2049,3683.9139,2699.7951,2172.8996,1454.4057,1380.3791,1045.082,1036.373,966.7008,914.4467,905.7377,897.0287,727.2029,709.7848,657.5307,448.5143
False,1.0,Республика Марий Эл,1,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Город федерального значения Севастополь,1,False,16350.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Республика Крым,1,False,15000.0,73000.0,16604.5082,10546.1066,7728.8251,6220.4577,4163.5929,3951.6735,2991.8033,2966.8716,2767.418,2617.8279,2592.8962,2567.9645,2081.7964,2031.9331,1882.3429,1283.9822
False,1.0,Еврейская автономная область,1,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,1.0,Нижегородская область,0,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Республика Мордовия,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Омская область,1,False,20000.0,100000.0,22745.9016,14446.7213,10587.4317,8521.1749,5703.5519,5413.2514,4098.3607,4064.2077,3790.9836,3586.0656,3551.9126,3517.7596,2851.776,2783.4699,2578.5519,1758.8798
False,1.0,Воронежская область,2,False,16242.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Ярославская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Калужская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Тюменская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Новосибирская область,0,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Новосибирская область,0,True,20303.0,20303.0,4618.1004,2933.1178,2149.5663,1730.0541,1157.9921,1099.0524,832.0902,825.1561,769.6834,728.0789,721.1448,714.2107,578.9961,565.1279,523.5234,357.1054
False,1.0,Архангельская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Тульская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Тульская область,1,True,20000.0,20000.0,4549.1803,2889.3443,2117.4863,1704.235,1140.7104,1082.6503,819.6721,812.8415,758.1967,717.2131,710.3825,703.5519,570.3552,556.694,515.7104,351.776
False,1.0,Пермский край,1,False,18000.0,100000.0,22745.9016,14446.7213,10587.4317,8521.1749,5703.5519,5413.2514,4098.3607,4064.2077,3790.9836,3586.0656,3551.9126,3517.7596,2851.776,2783.4699,2578.5519,1758.8798
False,1.0,Пермский край,1,True,40000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Пензенская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Тверская область,1,False,20000.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,1.0,Ленинградская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Тамбовская область,2,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Липецкая область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Владимирская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Курганская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Иркутская область,1,False,20000.0,90000.0,20471.3115,13002.0492,9528.6885,7669.0574,5133.1967,4871.9262,3688.5246,3657.7869,3411.8852,3227.459,3196.7213,3165.9836,2566.5984,2505.123,2320.6967,1582.9918
False,1.0,Калининградская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Сахалинская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Орловская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Кировская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Республика Хакасия,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Курская область,2,False,20000.0,65000.0,14784.8361,9390.3689,6881.8306,5538.7637,3707.3087,3518.6134,2663.9344,2641.735,2464.1393,2330.9426,2308.7432,2286.5437,1853.6544,1809.2555,1676.0587,1143.2719
False,1.0,Белгородская область,2,False,20000.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,1.0,Самарская область,0,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Смоленская область,1,False,16242.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Томская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Костромская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Брянская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Ивановская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Новгородская область,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Камчатский край,1,False,20000.0,62000.0,14102.459,8956.9672,6564.2077,5283.1284,3536.2022,3356.2158,2540.9836,2519.8087,2350.4098,2223.3607,2202.1858,2181.0109,1768.1011,1725.7514,1598.7022,1090.5055
False,1.0,Республика Дагестан,1,False,35000.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,1.0,Карачаево-Черкесская Республика,1,False,20000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Московская область,2,False,27900.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,1.0,Город федерального значения Санкт-Петербург,0,False,27900.0,100000.0,22745.9016,14446.7213,10587.4317,8521.1749,5703.5519,5413.2514,4098.3607,4064.2077,3790.9836,3586.0656,3551.9126,3517.7596,2851.776,2783.4699,2578.5519,1758.8798
False,1.0,Рязанская область,1,False,30000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Вологодская область,1,False,27900.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Вологодская область,1,True,10000.0,10000.0,2274.5902,1444.6721,1058.7432,852.1175,570.3552,541.3251,409.8361,406.4208,379.0984,358.6066,355.1913,351.776,285.1776,278.347,257.8552,175.888
False,1.0,Ямало-Ненецкий автономный округ,1,False,30000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Республика Карелия,1,False,40000.0,120000.0,27295.082,17336.0656,12704.918,10225.4098,6844.2623,6495.9016,4918.0328,4877.0492,4549.1803,4303.2787,4262.2951,4221.3115,3422.1311,3340.1639,3094.2623,2110.6557
False,1.0,Мурманская область,1,False,27900.0,120000.0,27295.082,17336.0656,12704.918,10225.4098,6844.2623,6495.9016,4918.0328,4877.0492,4549.1803,4303.2787,4262.2951,4221.3115,3422.1311,3340.1639,3094.2623,2110.6557
False,1.0,Псковская область,1,False,30000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Красноярский край,1,False,10000.0,100000.0,22745.9016,14446.7213,10587.4317,8521.1749,5703.5519,5413.2514,4098.3607,4064.2077,3790.9836,3586.0656,3551.9126,3517.7596,2851.776,2783.4699,2578.5519,1758.8798
False,1.0,Астраханская область,1,False,18000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Республика Саха (Якутия),1,False,27900.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Республика Бурятия,1,False,40000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Город федерального значения Москва,0,False,100.0,120000.0,27295.082,17336.0656,12704.918,10225.4098,6844.2623,6495.9016,4918.0328,4877.0492,4549.1803,4303.2787,4262.2951,4221.3115,3422.1311,3340.1639,3094.2623,2110.6557
False,1.0,Город федерального значения Москва,0,True,80000.0,150000.0,34118.8525,21670.082,15881.1475,12781.7623,8555.3279,8119.877,6147.541,6096.3115,5686.4754,5379.0984,5327.8689,5276.6393,4277.6639,4175.2049,3867.8279,2638.3197
False,1.0,Республика Ингушетия,1,False,110000.0,110000.0,25020.4918,15891.3934,11646.1749,9373.2923,6273.9071,5954.5765,4508.1967,4470.6284,4170.082,3944.6721,3907.1038,3869.5355,3136.9536,3061.8169,2836.4071,1934.7678
False,1.0,Чеченская Республика,1,False,45000.0,110000.0,25020.4918,15891.3934,11646.1749,9373.2923,6273.9071,5954.5765,4508.1967,4470.6284,4170.082,3944.6721,3907.1038,3869.5355,3136.9536,3061.8169,2836.4071,1934.7678
False,1.0,Донецкая область,1,False,20400.0,50000.0,11372.9508,7223.3607,5293.7158,4260.5874,2851.776,2706.6257,2049.1803,2032.1038,1895.4918,1793.0328,1775.9563,1758.8798,1425.888,1391.735,1289.276,879.4399
False,1.0,Луганская область,1,False,30000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,1.0,Магаданская область,1,False,30000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,1.0,Чукотский автономный округ,1,False,45000.0,80000.0,18196.7213,11557.377,8469.9454,6816.9399,4562.8415,4330.6011,3278.6885,3251.3661,3032.7869,2868.8525,2841.5301,2814.2077,2281.4208,2226.776,2062.8415,1407.1038
False,2.0,Республика Адыгея,1,False,8000.0,15000.0,3411.8852,2167.0082,1588.1148,1278.1762,855.5328,811.9877,614.7541,609.6311,568.6475,537.9098,532.7869,527.6639,427.7664,417.5205,386.7828,263.832
False,2.0,Республика Башкортостан,0,False,16000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Удмуртская Республика,1,False,20000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Республика Татарстан,0,False,18000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Волгоградская область,2,False,16000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Ставропольский край,2,False,16000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Приморский край,1,False,16000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Чувашская Республика,1,False,18000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,2.0,Оренбургская область,2,False,16000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Ростовская область,0,False,15000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Алтайский край,2,False,19000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Хабаровский край,1,False,16000.0,60000.0,13647.541,8668.0328,6352.459,5112.7049,3422.1311,3247.9508,2459.0164,2438.5246,2274.5902,2151.6393,2131.1475,2110.6557,1711.0656,1670.082,1547.1311,1055.3279
False,2.0,Челябинская область,0,False,16000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Челябинская область,0,True,27000.0,27000.0,6141.3934,3900.6148,2858.6066,2300.7172,1539.959,1461.5779,1106.5574,1097.3361,1023.5656,968.2377,959.0164,949.7951,769.9795,751.5369,696.209,474.8975
False,2.0,Саратовская область,2,False,20000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Краснодарский край,0,False,16000.0,180000.0,40942.623,26004.0984,19057.377,15338.1148,10266.3934,9743.8525,7377.0492,7315.5738,6823.7705,6454.918,6393.4426,6331.9672,5133.1967,5010.2459,4641.3934,3165.9836
False,2.0,Республика Коми,1,False,20000.0,30000.0,6823.7705,4334.0164,3176.2295,2556.3525,1711.0656,1623.9754,1229.5082,1219.2623,1137.2951,1075.8197,1065.5738,1055.3279,855.5328,835.041,773.5656,527.6639
False,2.0,Республика Коми,1,True,30000.0,30000.0,6823.7705,4334.0164,3176.2295,2556.3525,1711.0656,1623.9754,1229.5082,1219.2623,1137.2951,1075.8197,1065.5738,1055.3279,855.5328,835.041,773.5656,527.6639
False,2.0,Забайкальский край,1,False,16000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Амурская область,1,False,16000.0,75000.0,17059.4262,10835.041,7940.5738,6390.8811,4277.6639,4059.9385,3073.7705,3048.1557,2843.2377,2689.5492,2663.9344,2638.3197,2138.832,2087.6025,1933.9139,1319.1598
False,2.0,Ульяновская область,1,False,20000.0,70000.0,15922.1311,10112.7049,7411.2022,5964.8224,3992.4863,3789.276,2868.8525,2844.9454,2653.6885,2510.2459,2486.3388,2462.4317,1996.2432,1948.429,1804.9863,1231.2158
False,2.0,Свердловская область,0,False,16000.0,130000.0,29569.6721,18780.7377,13763.6612,11077.5273,7414.6175,7037.2268,5327.8689,5283.4699,4928.2787,4661.8852,4617.4863,4573.0874,3707.3087,3618.5109,3352.1175,2286.5437
False,2.0,Кабардино-Балкарская Республика,1,False,25000.0,25000.0,5686.4754,3611.6803,2646.8579,2130.2937,1425.888,1353.3128,1024.5902,1016.0519,947.7459,896.5164,887.9781,879.4399,712.944,695.8675,644.638,439.7199
False,2.0,Кемеровская область,1,False,16000.0,129000.0,29342.2131,18636.2705,13657.7869,10992.3156,7357.582,6983.0943,5286.8852,5242.8279,4890.3689,4626.0246,4581.9672,4537.9098,3678.791,3590.6762,3326.332,2268.9549
False,2.0,Кемеровская область,1,True,16000.0,16000.0,3639.3443,2311.4754,1693.9891,1363.388,912.5683,866.1202,655.7377,650.2732,606.5574,573.7705,568.306,562.8415,456.2842,445.3552,412.5683,281.4208
False,2.0,Республика Марий Эл,1,False,16000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
False,2.0,Город федерального значения Севастополь,1,False,18000.0,40000.0,9098.3607,5778.6885,4234.9727,3408.4699,2281.4208,2165.3005,1639.3443,1625.6831,1516.3934,1434.4262,1420.765,1407.1038,1140.7104,1113.388,1031.4208,703.5519
