is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение конструктивных расчетов (5545_35),Знание компьютерных программ (3753_35),Внимательность (СК) (536_4),Разработка рабочей конструкторской документации (5537_35),Знания SCAD (5251_10),Английский язык (ЯС) (1918_32),Разработка проектной документации (5541_35),Навыки трехмерного моделирования (5475_35),Умение работать в САПР (5244_35),"Саморазвитие, обучаемость (СК) (604_4)",Знание нормативной и методической документации (4566_35),Командность (СК) (1371_4),Подготовка чертежей по специальности или профилю работы (7181_10),"Организаторские способности, лидерство (СК) (393_4)",Коммуникабельность (СК) (617_4),Руководство конструкторским отделом (5674_35),Кропотливость (СК) (623_4),Разработка технических заданий (5551_35),Руководство проектными работами (6044_35),Разработка конструкторской документации (7077_10),Конструкторское сопровождение опытного и серийного производства (5518_35),Проверка проектной и конструкторской документации (5652_35),Стрессоустойчивость (СК) (601_4),Чтение схем/чертежей (ОПТ) (3032_36),Аккуратность (СК) (575_4),Согласование конструкторской документации (5543_35),Знание ЕСКД (7062_10),Навык работы с офисными компьютерными программами (5249_35)
False,1.0,Рязанская область,1,False,20000.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
False,1.0,Город федерального значения Санкт-Петербург,0,False,30000.0,150000.0,30136.2089,14744.6084,9228.1498,8955.7321,8070.3746,7900.1135,7253.1215,5584.563,4699.2054,4154.37,3745.7435,3303.0647,3132.8036,3064.6992,2792.2815,2485.8116,2383.6549,2349.6027,2315.5505,2281.4983,2179.3417,2145.2894,2111.2372,2111.2372,1940.9762,1872.8717,1838.8195,1804.7673,1804.7673,1804.7673,1804.7673
False,1.0,Город федерального значения Санкт-Петербург,0,True,50000.0,70000.0,14063.5641,6880.8173,4306.4699,4179.3417,3766.1748,3686.7196,3384.79,2606.1294,2192.9625,1938.706,1748.0136,1541.4302,1461.975,1430.193,1303.0647,1160.0454,1112.3723,1096.4813,1080.5902,1064.6992,1017.0261,1001.1351,985.244,985.244,905.7889,874.0068,858.1158,842.2247,842.2247,842.2247,842.2247
False,1.0,Самарская область,0,False,20000.0,90000.0,18081.7253,8846.765,5536.8899,5373.4393,4842.2247,4740.0681,4351.8729,3350.7378,2819.5233,2492.622,2247.4461,1981.8388,1879.6822,1838.8195,1675.3689,1491.4869,1430.193,1409.7616,1389.3303,1368.899,1307.605,1287.1737,1266.7423,1266.7423,1164.5857,1123.723,1103.2917,1082.8604,1082.8604,1082.8604,1082.8604
False,1.0,Самарская область,0,True,31000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Республика Башкортостан,0,False,18678.0,200000.0,40181.6118,19659.4779,12304.1998,11940.9762,10760.4994,10533.4847,9670.8286,7446.084,6265.6073,5539.16,4994.3246,4404.0863,4177.0715,4086.2656,3723.042,3314.4154,3178.2066,3132.8036,3087.4007,3041.9977,2905.7889,2860.3859,2814.983,2814.983,2587.9682,2497.1623,2451.7594,2406.3564,2406.3564,2406.3564,2406.3564
False,1.0,Республика Башкортостан,0,True,35000.0,40000.0,8036.3224,3931.8956,2460.84,2388.1952,2152.0999,2106.6969,1934.1657,1489.2168,1253.1215,1107.832,998.8649,880.8173,835.4143,817.2531,744.6084,662.8831,635.6413,626.5607,617.4801,608.3995,581.1578,572.0772,562.9966,562.9966,517.5936,499.4325,490.3519,481.2713,481.2713,481.2713,481.2713
False,1.0,Московская область,2,False,30000.0,150000.0,30136.2089,14744.6084,9228.1498,8955.7321,8070.3746,7900.1135,7253.1215,5584.563,4699.2054,4154.37,3745.7435,3303.0647,3132.8036,3064.6992,2792.2815,2485.8116,2383.6549,2349.6027,2315.5505,2281.4983,2179.3417,2145.2894,2111.2372,2111.2372,1940.9762,1872.8717,1838.8195,1804.7673,1804.7673,1804.7673,1804.7673
False,1.0,Московская область,2,True,30000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
False,1.0,Красноярский край,1,False,25000.0,100000.0,20090.8059,9829.7389,6152.0999,5970.4881,5380.2497,5266.7423,4835.4143,3723.042,3132.8036,2769.58,2497.1623,2202.0431,2088.5358,2043.1328,1861.521,1657.2077,1589.1033,1566.4018,1543.7003,1520.9989,1452.8944,1430.193,1407.4915,1407.4915,1293.9841,1248.5812,1225.8797,1203.1782,1203.1782,1203.1782,1203.1782
False,1.0,Челябинская область,0,False,20000.0,150000.0,30136.2089,14744.6084,9228.1498,8955.7321,8070.3746,7900.1135,7253.1215,5584.563,4699.2054,4154.37,3745.7435,3303.0647,3132.8036,3064.6992,2792.2815,2485.8116,2383.6549,2349.6027,2315.5505,2281.4983,2179.3417,2145.2894,2111.2372,2111.2372,1940.9762,1872.8717,1838.8195,1804.7673,1804.7673,1804.7673,1804.7673
False,1.0,Челябинская область,0,True,20000.0,45000.0,9040.8627,4423.3825,2768.4449,2686.7196,2421.1124,2370.0341,2175.9364,1675.3689,1409.7616,1246.311,1123.723,990.9194,939.8411,919.4098,837.6844,745.7435,715.0965,704.8808,694.6652,684.4495,653.8025,643.5868,633.3712,633.3712,582.2928,561.8615,551.6459,541.4302,541.4302,541.4302,541.4302
False,1.0,Хабаровский край,1,False,25000.0,100000.0,20090.8059,9829.7389,6152.0999,5970.4881,5380.2497,5266.7423,4835.4143,3723.042,3132.8036,2769.58,2497.1623,2202.0431,2088.5358,2043.1328,1861.521,1657.2077,1589.1033,1566.4018,1543.7003,1520.9989,1452.8944,1430.193,1407.4915,1407.4915,1293.9841,1248.5812,1225.8797,1203.1782,1203.1782,1203.1782,1203.1782
False,1.0,Пензенская область,1,False,20000.0,140000.0,28127.1283,13761.6345,8612.9398,8358.6833,7532.3496,7373.4393,6769.58,5212.2588,4385.9251,3877.412,3496.0272,3082.8604,2923.9501,2860.3859,2606.1294,2320.0908,2224.7446,2192.9625,2161.1805,2129.3984,2034.0522,2002.2701,1970.4881,1970.4881,1811.5778,1748.0136,1716.2316,1684.4495,1684.4495,1684.4495,1684.4495
False,1.0,Пензенская область,1,True,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Республика Татарстан,0,False,20000.0,200000.0,40181.6118,19659.4779,12304.1998,11940.9762,10760.4994,10533.4847,9670.8286,7446.084,6265.6073,5539.16,4994.3246,4404.0863,4177.0715,4086.2656,3723.042,3314.4154,3178.2066,3132.8036,3087.4007,3041.9977,2905.7889,2860.3859,2814.983,2814.983,2587.9682,2497.1623,2451.7594,2406.3564,2406.3564,2406.3564,2406.3564
False,1.0,Республика Татарстан,0,True,25000.0,120000.0,24108.9671,11795.6867,7382.5199,7164.5857,6456.2997,6320.0908,5802.4972,4467.6504,3759.3644,3323.496,2996.5948,2642.4518,2506.2429,2451.7594,2233.8252,1988.6493,1906.924,1879.6822,1852.4404,1825.1986,1743.4733,1716.2316,1688.9898,1688.9898,1552.7809,1498.2974,1471.0556,1443.8138,1443.8138,1443.8138,1443.8138
False,1.0,Тверская область,1,False,16242.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
False,1.0,Новосибирская область,0,False,60.0,100000.0,20090.8059,9829.7389,6152.0999,5970.4881,5380.2497,5266.7423,4835.4143,3723.042,3132.8036,2769.58,2497.1623,2202.0431,2088.5358,2043.1328,1861.521,1657.2077,1589.1033,1566.4018,1543.7003,1520.9989,1452.8944,1430.193,1407.4915,1407.4915,1293.9841,1248.5812,1225.8797,1203.1782,1203.1782,1203.1782,1203.1782
False,1.0,Новосибирская область,0,True,30000.0,30000.0,6027.2418,2948.9217,1845.63,1791.1464,1614.0749,1580.0227,1450.6243,1116.9126,939.8411,830.874,749.1487,660.6129,626.5607,612.9398,558.4563,497.1623,476.731,469.9205,463.1101,456.2997,435.8683,429.0579,422.2474,422.2474,388.1952,374.5743,367.7639,360.9535,360.9535,360.9535,360.9535
False,1.0,Пермский край,1,False,22500.0,100999.0,20291.5131,9927.938,6213.5594,6030.1333,5433.9984,5319.3571,4883.7201,3760.2352,3164.1003,2797.2481,2522.109,2224.0415,2109.4002,2063.5437,1880.1176,1673.7632,1604.9784,1582.0502,1559.1219,1536.1936,1467.4089,1444.4806,1421.5523,1421.5523,1306.911,1261.0545,1238.1262,1215.198,1215.198,1215.198,1215.198
False,1.0,Пермский край,1,True,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Ростовская область,0,False,22500.0,113000.0,22702.6107,11107.605,6951.8729,6746.6515,6079.6822,5951.4188,5464.0182,4207.0375,3540.0681,3129.6254,2821.7934,2488.3087,2360.0454,2308.7401,2103.5187,1872.6447,1795.6867,1770.0341,1744.3814,1718.7287,1641.7707,1616.118,1590.4654,1590.4654,1462.202,1410.8967,1385.244,1359.5914,1359.5914,1359.5914,1359.5914
False,1.0,Ростовская область,0,True,40000.0,40000.0,8036.3224,3931.8956,2460.84,2388.1952,2152.0999,2106.6969,1934.1657,1489.2168,1253.1215,1107.832,998.8649,880.8173,835.4143,817.2531,744.6084,662.8831,635.6413,626.5607,617.4801,608.3995,581.1578,572.0772,562.9966,562.9966,517.5936,499.4325,490.3519,481.2713,481.2713,481.2713,481.2713
False,1.0,Нижегородская область,0,False,16242.0,250000.0,50227.0148,24574.3473,15380.2497,14926.2202,13450.6243,13166.8558,12088.5358,9307.605,7832.0091,6923.9501,6242.9058,5505.1078,5221.3394,5107.832,4653.8025,4143.0193,3972.7582,3916.0045,3859.2509,3802.4972,3632.2361,3575.4824,3518.7287,3518.7287,3234.9603,3121.4529,3064.6992,3007.9455,3007.9455,3007.9455,3007.9455
False,1.0,Нижегородская область,0,True,25000.0,25000.0,5022.7015,2457.4347,1538.025,1492.622,1345.0624,1316.6856,1208.8536,930.7605,783.2009,692.395,624.2906,550.5108,522.1339,510.7832,465.3802,414.3019,397.2758,391.6005,385.9251,380.2497,363.2236,357.5482,351.8729,351.8729,323.496,312.1453,306.4699,300.7946,300.7946,300.7946,300.7946
False,1.0,Калужская область,1,False,25000.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
False,1.0,Калужская область,1,True,30000.0,30000.0,6027.2418,2948.9217,1845.63,1791.1464,1614.0749,1580.0227,1450.6243,1116.9126,939.8411,830.874,749.1487,660.6129,626.5607,612.9398,558.4563,497.1623,476.731,469.9205,463.1101,456.2997,435.8683,429.0579,422.2474,422.2474,388.1952,374.5743,367.7639,360.9535,360.9535,360.9535,360.9535
False,1.0,Иркутская область,1,False,25000.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
False,1.0,Чувашская Республика,1,False,20000.0,90000.0,18081.7253,8846.765,5536.8899,5373.4393,4842.2247,4740.0681,4351.8729,3350.7378,2819.5233,2492.622,2247.4461,1981.8388,1879.6822,1838.8195,1675.3689,1491.4869,1430.193,1409.7616,1389.3303,1368.899,1307.605,1287.1737,1266.7423,1266.7423,1164.5857,1123.723,1103.2917,1082.8604,1082.8604,1082.8604,1082.8604
False,1.0,Чувашская Республика,1,True,25000.0,26000.0,5223.6095,2555.7321,1599.546,1552.3269,1398.8649,1369.353,1257.2077,967.9909,814.5289,720.0908,649.2622,572.5312,543.0193,531.2145,483.9955,430.874,413.1669,407.2645,401.3621,395.4597,377.7526,371.8502,365.9478,365.9478,336.4359,324.6311,318.7287,312.8263,312.8263,312.8263,312.8263
False,1.0,Брянская область,1,False,20000.0,130000.0,26118.0477,12778.6606,7997.7299,7761.6345,6994.3246,6846.765,6286.0386,4839.9546,4072.6447,3600.454,3246.311,2862.6561,2715.0965,2656.0726,2419.9773,2154.37,2065.8343,2036.3224,2006.8104,1977.2985,1888.7628,1859.2509,1829.7389,1829.7389,1682.1793,1623.1555,1593.6436,1564.1317,1564.1317,1564.1317,1564.1317
False,1.0,Брянская область,1,True,50000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
False,1.0,Тульская область,1,False,20000.0,150000.0,30136.2089,14744.6084,9228.1498,8955.7321,8070.3746,7900.1135,7253.1215,5584.563,4699.2054,4154.37,3745.7435,3303.0647,3132.8036,3064.6992,2792.2815,2485.8116,2383.6549,2349.6027,2315.5505,2281.4983,2179.3417,2145.2894,2111.2372,2111.2372,1940.9762,1872.8717,1838.8195,1804.7673,1804.7673,1804.7673,1804.7673
False,1.0,Тульская область,1,True,36000.0,36000.0,7232.6901,3538.706,2214.756,2149.3757,1936.8899,1896.0272,1740.7491,1340.2951,1127.8093,997.0488,898.9784,792.7355,751.8729,735.5278,670.1476,596.5948,572.0772,563.9047,555.7321,547.5596,523.042,514.8695,506.6969,506.6969,465.8343,449.4892,441.3167,433.1442,433.1442,433.1442,433.1442
False,1.0,Тамбовская область,2,False,20000.0,130000.0,26118.0477,12778.6606,7997.7299,7761.6345,6994.3246,6846.765,6286.0386,4839.9546,4072.6447,3600.454,3246.311,2862.6561,2715.0965,2656.0726,2419.9773,2154.37,2065.8343,2036.3224,2006.8104,1977.2985,1888.7628,1859.2509,1829.7389,1829.7389,1682.1793,1623.1555,1593.6436,1564.1317,1564.1317,1564.1317,1564.1317
False,1.0,Калининградская область,1,False,22500.0,70000.0,14063.5641,6880.8173,4306.4699,4179.3417,3766.1748,3686.7196,3384.79,2606.1294,2192.9625,1938.706,1748.0136,1541.4302,1461.975,1430.193,1303.0647,1160.0454,1112.3723,1096.4813,1080.5902,1064.6992,1017.0261,1001.1351,985.244,985.244,905.7889,874.0068,858.1158,842.2247,842.2247,842.2247,842.2247
False,1.0,Саратовская область,2,False,20000.0,60000.0,12054.4835,5897.8434,3691.2599,3582.2928,3228.1498,3160.0454,2901.2486,2233.8252,1879.6822,1661.748,1498.2974,1321.2259,1253.1215,1225.8797,1116.9126,994.3246,953.462,939.8411,926.2202,912.5993,871.7367,858.1158,844.4949,844.4949,776.3905,749.1487,735.5278,721.9069,721.9069,721.9069,721.9069
False,1.0,Краснодарский край,0,False,25000.0,200000.0,40181.6118,19659.4779,12304.1998,11940.9762,10760.4994,10533.4847,9670.8286,7446.084,6265.6073,5539.16,4994.3246,4404.0863,4177.0715,4086.2656,3723.042,3314.4154,3178.2066,3132.8036,3087.4007,3041.9977,2905.7889,2860.3859,2814.983,2814.983,2587.9682,2497.1623,2451.7594,2406.3564,2406.3564,2406.3564,2406.3564
False,1.0,Краснодарский край,0,True,25000.0,25000.0,5022.7015,2457.4347,1538.025,1492.622,1345.0624,1316.6856,1208.8536,930.7605,783.2009,692.395,624.2906,550.5108,522.1339,510.7832,465.3802,414.3019,397.2758,391.6005,385.9251,380.2497,363.2236,357.5482,351.8729,351.8729,323.496,312.1453,306.4699,300.7946,300.7946,300.7946,300.7946
False,1.0,Костромская область,1,False,25000.0,100000.0,20090.8059,9829.7389,6152.0999,5970.4881,5380.2497,5266.7423,4835.4143,3723.042,3132.8036,2769.58,2497.1623,2202.0431,2088.5358,2043.1328,1861.521,1657.2077,1589.1033,1566.4018,1543.7003,1520.9989,1452.8944,1430.193,1407.4915,1407.4915,1293.9841,1248.5812,1225.8797,1203.1782,1203.1782,1203.1782,1203.1782
False,1.0,Удмуртская Республика,1,False,20000.0,250000.0,50227.0148,24574.3473,15380.2497,14926.2202,13450.6243,13166.8558,12088.5358,9307.605,7832.0091,6923.9501,6242.9058,5505.1078,5221.3394,5107.832,4653.8025,4143.0193,3972.7582,3916.0045,3859.2509,3802.4972,3632.2361,3575.4824,3518.7287,3518.7287,3234.9603,3121.4529,3064.6992,3007.9455,3007.9455,3007.9455,3007.9455
False,1.0,Удмуртская Республика,1,True,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Воронежская область,2,False,20000.0,140000.0,28127.1283,13761.6345,8612.9398,8358.6833,7532.3496,7373.4393,6769.58,5212.2588,4385.9251,3877.412,3496.0272,3082.8604,2923.9501,2860.3859,2606.1294,2320.0908,2224.7446,2192.9625,2161.1805,2129.3984,2034.0522,2002.2701,1970.4881,1970.4881,1811.5778,1748.0136,1716.2316,1684.4495,1684.4495,1684.4495,1684.4495
False,1.0,Воронежская область,2,True,20000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Курская область,2,False,20000.0,140000.0,28127.1283,13761.6345,8612.9398,8358.6833,7532.3496,7373.4393,6769.58,5212.2588,4385.9251,3877.412,3496.0272,3082.8604,2923.9501,2860.3859,2606.1294,2320.0908,2224.7446,2192.9625,2161.1805,2129.3984,2034.0522,2002.2701,1970.4881,1970.4881,1811.5778,1748.0136,1716.2316,1684.4495,1684.4495,1684.4495,1684.4495
False,1.0,Курская область,2,True,38000.0,38000.0,7634.5062,3735.3008,2337.798,2268.7855,2044.4949,2001.3621,1837.4574,1414.756,1190.4654,1052.4404,948.9217,836.7764,793.6436,776.3905,707.378,629.7389,603.8593,595.2327,586.6061,577.9796,552.0999,543.4733,534.8468,534.8468,491.714,474.4608,465.8343,457.2077,457.2077,457.2077,457.2077
False,1.0,Кировская область,1,False,20000.0,200000.0,40181.6118,19659.4779,12304.1998,11940.9762,10760.4994,10533.4847,9670.8286,7446.084,6265.6073,5539.16,4994.3246,4404.0863,4177.0715,4086.2656,3723.042,3314.4154,3178.2066,3132.8036,3087.4007,3041.9977,2905.7889,2860.3859,2814.983,2814.983,2587.9682,2497.1623,2451.7594,2406.3564,2406.3564,2406.3564,2406.3564
False,1.0,Республика Мордовия,1,False,20000.0,150000.0,30136.2089,14744.6084,9228.1498,8955.7321,8070.3746,7900.1135,7253.1215,5584.563,4699.2054,4154.37,3745.7435,3303.0647,3132.8036,3064.6992,2792.2815,2485.8116,2383.6549,2349.6027,2315.5505,2281.4983,2179.3417,2145.2894,2111.2372,2111.2372,1940.9762,1872.8717,1838.8195,1804.7673,1804.7673,1804.7673,1804.7673
False,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,90000.0,18081.7253,8846.765,5536.8899,5373.4393,4842.2247,4740.0681,4351.8729,3350.7378,2819.5233,2492.622,2247.4461,1981.8388,1879.6822,1838.8195,1675.3689,1491.4869,1430.193,1409.7616,1389.3303,1368.899,1307.605,1287.1737,1266.7423,1266.7423,1164.5857,1123.723,1103.2917,1082.8604,1082.8604,1082.8604,1082.8604
False,1.0,Липецкая область,1,False,20000.0,140000.0,28127.1283,13761.6345,8612.9398,8358.6833,7532.3496,7373.4393,6769.58,5212.2588,4385.9251,3877.412,3496.0272,3082.8604,2923.9501,2860.3859,2606.1294,2320.0908,2224.7446,2192.9625,2161.1805,2129.3984,2034.0522,2002.2701,1970.4881,1970.4881,1811.5778,1748.0136,1716.2316,1684.4495,1684.4495,1684.4495,1684.4495
False,1.0,Приморский край,1,False,35000.0,100000.0,20090.8059,9829.7389,6152.0999,5970.4881,5380.2497,5266.7423,4835.4143,3723.042,3132.8036,2769.58,2497.1623,2202.0431,2088.5358,2043.1328,1861.521,1657.2077,1589.1033,1566.4018,1543.7003,1520.9989,1452.8944,1430.193,1407.4915,1407.4915,1293.9841,1248.5812,1225.8797,1203.1782,1203.1782,1203.1782,1203.1782
False,1.0,Приморский край,1,True,120000.0,120000.0,24108.9671,11795.6867,7382.5199,7164.5857,6456.2997,6320.0908,5802.4972,4467.6504,3759.3644,3323.496,2996.5948,2642.4518,2506.2429,2451.7594,2233.8252,1988.6493,1906.924,1879.6822,1852.4404,1825.1986,1743.4733,1716.2316,1688.9898,1688.9898,1552.7809,1498.2974,1471.0556,1443.8138,1443.8138,1443.8138,1443.8138
False,1.0,Ярославская область,1,False,20000.0,100000.0,20090.8059,9829.7389,6152.0999,5970.4881,5380.2497,5266.7423,4835.4143,3723.042,3132.8036,2769.58,2497.1623,2202.0431,2088.5358,2043.1328,1861.521,1657.2077,1589.1033,1566.4018,1543.7003,1520.9989,1452.8944,1430.193,1407.4915,1407.4915,1293.9841,1248.5812,1225.8797,1203.1782,1203.1782,1203.1782,1203.1782
False,1.0,Волгоградская область,2,False,20000.0,75000.0,15068.1044,7372.3042,4614.0749,4477.8661,4035.1873,3950.0568,3626.5607,2792.2815,2349.6027,2077.185,1872.8717,1651.5323,1566.4018,1532.3496,1396.1407,1242.9058,1191.8275,1174.8014,1157.7753,1140.7491,1089.6708,1072.6447,1055.6186,1055.6186,970.4881,936.4359,919.4098,902.3837,902.3837,902.3837,902.3837
False,1.0,Волгоградская область,2,True,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Вологодская область,1,False,20000.0,75000.0,15068.1044,7372.3042,4614.0749,4477.8661,4035.1873,3950.0568,3626.5607,2792.2815,2349.6027,2077.185,1872.8717,1651.5323,1566.4018,1532.3496,1396.1407,1242.9058,1191.8275,1174.8014,1157.7753,1140.7491,1089.6708,1072.6447,1055.6186,1055.6186,970.4881,936.4359,919.4098,902.3837,902.3837,902.3837,902.3837
False,1.0,Вологодская область,1,True,20000.0,23600.0,4741.4302,2319.8184,1451.8956,1409.0352,1269.7389,1242.9512,1141.1578,878.6379,739.3417,653.6209,589.3303,519.6822,492.8944,482.1793,439.319,391.101,375.0284,369.6708,364.3133,358.9557,342.8831,337.5255,332.168,332.168,305.3802,294.6652,289.3076,283.9501,283.9501,283.9501,283.9501
False,1.0,Владимирская область,1,False,20000.0,75000.0,15068.1044,7372.3042,4614.0749,4477.8661,4035.1873,3950.0568,3626.5607,2792.2815,2349.6027,2077.185,1872.8717,1651.5323,1566.4018,1532.3496,1396.1407,1242.9058,1191.8275,1174.8014,1157.7753,1140.7491,1089.6708,1072.6447,1055.6186,1055.6186,970.4881,936.4359,919.4098,902.3837,902.3837,902.3837,902.3837
False,1.0,Республика Карелия,1,False,20000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
False,1.0,Смоленская область,1,False,18876.0,90000.0,18081.7253,8846.765,5536.8899,5373.4393,4842.2247,4740.0681,4351.8729,3350.7378,2819.5233,2492.622,2247.4461,1981.8388,1879.6822,1838.8195,1675.3689,1491.4869,1430.193,1409.7616,1389.3303,1368.899,1307.605,1287.1737,1266.7423,1266.7423,1164.5857,1123.723,1103.2917,1082.8604,1082.8604,1082.8604,1082.8604
False,1.0,Смоленская область,1,True,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Республика Дагестан,1,False,15000.0,50000.0,10045.403,4914.8695,3076.0499,2985.244,2690.1249,2633.3712,2417.7072,1861.521,1566.4018,1384.79,1248.5812,1101.0216,1044.2679,1021.5664,930.7605,828.6039,794.5516,783.2009,771.8502,760.4994,726.4472,715.0965,703.7457,703.7457,646.9921,624.2906,612.9398,601.5891,601.5891,601.5891,601.5891
False,1.0,Орловская область,1,False,20000.0,80000.0,16072.6447,7863.7911,4921.6799,4776.3905,4304.1998,4213.3939,3868.3314,2978.4336,2506.2429,2215.664,1997.7299,1761.6345,1670.8286,1634.5062,1489.2168,1325.7662,1271.2826,1253.1215,1234.9603,1216.7991,1162.3156,1144.1544,1125.9932,1125.9932,1035.1873,998.8649,980.7037,962.5426,962.5426,962.5426,962.5426
False,1.0,Орловская область,1,True,35000.0,35000.0,7031.7821,3440.4086,2153.235,2089.6708,1883.0874,1843.3598,1692.395,1303.0647,1096.4813,969.353,874.0068,770.7151,730.9875,715.0965,651.5323,580.0227,556.1862,548.2406,540.2951,532.3496,508.5131,500.5675,492.622,492.622,452.8944,437.0034,429.0579,421.1124,421.1124,421.1124,421.1124
False,1.0,Новгородская область,1,False,20000.0,69000.0,13862.6561,6782.5199,4244.9489,4119.6368,3712.3723,3634.0522,3336.4359,2568.899,2161.6345,1911.0102,1723.042,1519.4098,1441.0897,1409.7616,1284.4495,1143.4733,1096.4813,1080.8173,1065.1532,1049.4892,1002.4972,986.8331,971.1691,971.1691,892.849,861.521,845.857,830.193,830.193,830.193,830.193
