is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",ЖКХа общие фразы (2155_29),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение ремонтных работ (ОПТ) (8285_36),ЖКХа ремонт электрооборудования (2558_29),ЖКХа техническое обслуживание электрической части (2669_29),ЖКХа общие фразы по обслуживанию и ремонту узлов/оборудования (3803_29),"ЖКХа Заземление и зануление, проверка изоляции (2658_29)",Пунктуальность (СК) (612_4),"ЖКХа монтаж, ремонт и обслуживание  электрических сетей и оборудования (2150_29)",Аккуратность (СК) (575_4),Внимательность (СК) (536_4),ЖКХ общепрофессиональные знания по электрике (2153_29),ЖКХа монтаж электро оборудования (2503_29),ЖКХа Контроль за работой оборудования (3901_29),ЖКХа Умение читать электрические схемы (3681_29),ЖКХа Техническое обслуживание электрических машин (4101_29),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),"ЖКХа Сборка, обслуживание и ремонт узлов электрических сетей и оборудования (2151_29)"
False,2.0,Ивановская область,1,False,16000.0,24000.0,4985.5799,3495.9248,2753.605,2071.4734,1655.1724,1253.9185,1208.7774,1018.1818,777.4295,491.5361,486.5204,471.4734,436.3636,436.3636,421.3166,421.3166,386.2069,356.1129,336.0502,270.8464,265.8307
False,2.0,Удмуртская Республика,1,False,16000.0,80000.0,16618.5998,11653.0825,9178.6834,6904.9112,5517.2414,4179.7283,4029.2581,3393.9394,2591.4316,1638.4535,1621.7346,1571.5778,1454.5455,1454.5455,1404.3887,1404.3887,1287.3563,1187.0428,1120.1672,902.8213,886.1024
False,2.0,Самарская область,0,False,16000.0,90000.0,18695.9248,13109.7179,10326.0188,7768.0251,6206.8966,4702.1944,4532.9154,3818.1818,2915.3605,1843.2602,1824.4514,1768.0251,1636.3636,1636.3636,1579.9373,1579.9373,1448.2759,1335.4232,1260.1881,1015.674,996.8652
False,2.0,Ярославская область,1,False,18022.5,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
False,2.0,Рязанская область,1,False,24000.0,80000.0,16618.5998,11653.0825,9178.6834,6904.9112,5517.2414,4179.7283,4029.2581,3393.9394,2591.4316,1638.4535,1621.7346,1571.5778,1454.5455,1454.5455,1404.3887,1404.3887,1287.3563,1187.0428,1120.1672,902.8213,886.1024
False,2.0,Костромская область,1,False,16000.0,100000.0,20773.2497,14566.3532,11473.3542,8631.139,6896.5517,5224.6604,5036.5726,4242.4242,3239.2894,2048.0669,2027.1682,1964.4723,1818.1818,1818.1818,1755.4859,1755.4859,1609.1954,1483.8036,1400.209,1128.5266,1107.628
False,2.0,Республика Карелия,1,False,18022.5,60000.0,12463.9498,8739.8119,6884.0125,5178.6834,4137.931,3134.7962,3021.9436,2545.4545,1943.5737,1228.8401,1216.3009,1178.6834,1090.9091,1090.9091,1053.2915,1053.2915,965.5172,890.2821,840.1254,677.116,664.5768
False,2.0,Калининградская область,1,False,21000.0,80000.0,16618.5998,11653.0825,9178.6834,6904.9112,5517.2414,4179.7283,4029.2581,3393.9394,2591.4316,1638.4535,1621.7346,1571.5778,1454.5455,1454.5455,1404.3887,1404.3887,1287.3563,1187.0428,1120.1672,902.8213,886.1024
False,2.0,Тамбовская область,2,False,16000.0,80000.0,16618.5998,11653.0825,9178.6834,6904.9112,5517.2414,4179.7283,4029.2581,3393.9394,2591.4316,1638.4535,1621.7346,1571.5778,1454.5455,1454.5455,1404.3887,1404.3887,1287.3563,1187.0428,1120.1672,902.8213,886.1024
False,2.0,Томская область,1,False,16000.0,34192.5,7102.8934,4980.6003,3923.0266,2951.2022,2358.1034,1786.442,1722.1301,1450.5909,1107.594,700.2853,693.1395,671.7022,621.6818,621.6818,600.2445,600.2445,550.2241,507.3495,478.7665,385.8715,378.7257
False,2.0,Орловская область,1,False,16000.0,30000.0,6231.9749,4369.906,3442.0063,2589.3417,2068.9655,1567.3981,1510.9718,1272.7273,971.7868,614.4201,608.1505,589.3417,545.4545,545.4545,526.6458,526.6458,482.7586,445.1411,420.0627,338.558,332.2884
False,2.0,Республика Адыгея,1,False,24000.0,34192.5,7102.8934,4980.6003,3923.0266,2951.2022,2358.1034,1786.442,1722.1301,1450.5909,1107.594,700.2853,693.1395,671.7022,621.6818,621.6818,600.2445,600.2445,550.2241,507.3495,478.7665,385.8715,378.7257
False,2.0,Псковская область,1,False,21000.0,60000.0,12463.9498,8739.8119,6884.0125,5178.6834,4137.931,3134.7962,3021.9436,2545.4545,1943.5737,1228.8401,1216.3009,1178.6834,1090.9091,1090.9091,1053.2915,1053.2915,965.5172,890.2821,840.1254,677.116,664.5768
False,2.0,Курганская область,1,False,16000.0,30000.0,6231.9749,4369.906,3442.0063,2589.3417,2068.9655,1567.3981,1510.9718,1272.7273,971.7868,614.4201,608.1505,589.3417,545.4545,545.4545,526.6458,526.6458,482.7586,445.1411,420.0627,338.558,332.2884
False,2.0,Кабардино-Балкарская Республика,1,False,24000.0,24000.0,4985.5799,3495.9248,2753.605,2071.4734,1655.1724,1253.9185,1208.7774,1018.1818,777.4295,491.5361,486.5204,471.4734,436.3636,436.3636,421.3166,421.3166,386.2069,356.1129,336.0502,270.8464,265.8307
False,2.0,Хабаровский край,1,False,22875.0,138000.0,28667.0846,20101.5674,15833.2288,11910.9718,9517.2414,7210.0313,6950.4702,5854.5455,4470.2194,2826.3323,2797.4922,2710.9718,2509.0909,2509.0909,2422.5705,2422.5705,2220.6897,2047.6489,1932.2884,1557.3668,1528.5266
False,2.0,Иркутская область,1,False,22875.0,130000.0,27005.2247,18936.2591,14915.3605,11220.4807,8965.5172,6792.0585,6547.5444,5515.1515,4211.0763,2662.4869,2635.3187,2553.814,2363.6364,2363.6364,2282.1317,2282.1317,2091.954,1928.9446,1820.2717,1467.0846,1439.9164
False,2.0,Мурманская область,1,False,22875.0,150000.0,31159.8746,21849.5298,17210.0313,12946.7085,10344.8276,7836.9906,7554.8589,6363.6364,4858.9342,3072.1003,3040.7524,2946.7085,2727.2727,2727.2727,2633.2288,2633.2288,2413.7931,2225.7053,2100.3135,1692.79,1661.442
False,2.0,Сахалинская область,1,False,22875.0,138000.0,28667.0846,20101.5674,15833.2288,11910.9718,9517.2414,7210.0313,6950.4702,5854.5455,4470.2194,2826.3323,2797.4922,2710.9718,2509.0909,2509.0909,2422.5705,2422.5705,2220.6897,2047.6489,1932.2884,1557.3668,1528.5266
False,2.0,Ямало-Ненецкий автономный округ,1,False,25000.0,100000.0,20773.2497,14566.3532,11473.3542,8631.139,6896.5517,5224.6604,5036.5726,4242.4242,3239.2894,2048.0669,2027.1682,1964.4723,1818.1818,1818.1818,1755.4859,1755.4859,1609.1954,1483.8036,1400.209,1128.5266,1107.628
False,2.0,Приморский край,1,False,25000.0,100000.0,20773.2497,14566.3532,11473.3542,8631.139,6896.5517,5224.6604,5036.5726,4242.4242,3239.2894,2048.0669,2027.1682,1964.4723,1818.1818,1818.1818,1755.4859,1755.4859,1609.1954,1483.8036,1400.209,1128.5266,1107.628
False,2.0,Республика Хакасия,1,False,22875.0,70000.0,14541.2748,10196.4472,8031.348,6041.7973,4827.5862,3657.2623,3525.6008,2969.697,2267.5026,1433.6468,1419.0178,1375.1306,1272.7273,1272.7273,1228.8401,1228.8401,1126.4368,1038.6625,980.1463,789.9687,775.3396
False,2.0,Тюменская область,1,False,20000.0,138000.0,28667.0846,20101.5674,15833.2288,11910.9718,9517.2414,7210.0313,6950.4702,5854.5455,4470.2194,2826.3323,2797.4922,2710.9718,2509.0909,2509.0909,2422.5705,2422.5705,2220.6897,2047.6489,1932.2884,1557.3668,1528.5266
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,100000.0,20773.2497,14566.3532,11473.3542,8631.139,6896.5517,5224.6604,5036.5726,4242.4242,3239.2894,2048.0669,2027.1682,1964.4723,1818.1818,1818.1818,1755.4859,1755.4859,1609.1954,1483.8036,1400.209,1128.5266,1107.628
False,2.0,Республика Дагестан,1,False,48326.75,48326.75,10039.0365,7039.4451,5544.6992,4171.149,3332.8793,2524.9086,2434.0119,2050.2258,1565.4433,989.7642,979.6645,949.3656,878.6682,878.6682,848.3693,848.3693,777.6718,717.074,676.6755,545.3803,535.2806
False,2.0,Амурская область,1,False,22875.0,138000.0,28667.0846,20101.5674,15833.2288,11910.9718,9517.2414,7210.0313,6950.4702,5854.5455,4470.2194,2826.3323,2797.4922,2710.9718,2509.0909,2509.0909,2422.5705,2422.5705,2220.6897,2047.6489,1932.2884,1557.3668,1528.5266
False,2.0,Чукотский автономный округ,1,False,25910.75,90000.0,18695.9248,13109.7179,10326.0188,7768.0251,6206.8966,4702.1944,4532.9154,3818.1818,2915.3605,1843.2602,1824.4514,1768.0251,1636.3636,1636.3636,1579.9373,1579.9373,1448.2759,1335.4232,1260.1881,1015.674,996.8652
False,2.0,Красноярский край,1,False,22300.0,105500.0,21915.7785,15367.5026,12104.3887,9105.8516,7275.8621,5512.0167,5313.5841,4475.7576,3417.4504,2160.7106,2138.6625,2072.5183,1918.1818,1918.1818,1852.0376,1852.0376,1697.7011,1565.4127,1477.2205,1190.5956,1168.5475
False,2.0,Красноярский край,1,True,60995.0,60995.0,12670.6437,8884.7471,6998.1724,5264.5632,4206.5517,3186.7816,3072.0575,2587.6667,1975.8046,1249.2184,1236.4713,1198.2299,1109.0,1109.0,1070.7586,1070.7586,981.5287,905.046,854.0575,688.3448,675.5977
False,2.0,Республика Алтай,1,False,25910.75,25910.75,5382.5048,3774.2514,2972.8321,2236.3928,1786.9483,1353.7487,1305.0137,1099.2439,839.3242,530.6695,525.2545,509.0095,471.1045,471.1045,454.8596,454.8596,416.9546,384.4646,362.8046,292.4097,286.9947
False,2.0,Камчатский край,1,False,40000.0,138000.0,28667.0846,20101.5674,15833.2288,11910.9718,9517.2414,7210.0313,6950.4702,5854.5455,4470.2194,2826.3323,2797.4922,2710.9718,2509.0909,2509.0909,2422.5705,2422.5705,2220.6897,2047.6489,1932.2884,1557.3668,1528.5266
False,2.0,Республика Тыва,1,False,27000.0,60000.0,12463.9498,8739.8119,6884.0125,5178.6834,4137.931,3134.7962,3021.9436,2545.4545,1943.5737,1228.8401,1216.3009,1178.6834,1090.9091,1090.9091,1053.2915,1053.2915,965.5172,890.2821,840.1254,677.116,664.5768
False,2.0,Донецкая область,1,False,55000.0,80000.0,16618.5998,11653.0825,9178.6834,6904.9112,5517.2414,4179.7283,4029.2581,3393.9394,2591.4316,1638.4535,1621.7346,1571.5778,1454.5455,1454.5455,1404.3887,1404.3887,1287.3563,1187.0428,1120.1672,902.8213,886.1024
False,2.0,Магаданская область,1,False,25000.0,230000.0,47778.4744,33502.6123,26388.7147,19851.6196,15862.069,12016.7189,11584.117,9757.5758,7450.3657,4710.5538,4662.4869,4518.2863,4181.8182,4181.8182,4037.6176,4037.6176,3701.1494,3412.7482,3220.4807,2595.6113,2547.5444
False,2.0,Еврейская автономная область,1,False,100000.0,100000.0,20773.2497,14566.3532,11473.3542,8631.139,6896.5517,5224.6604,5036.5726,4242.4242,3239.2894,2048.0669,2027.1682,1964.4723,1818.1818,1818.1818,1755.4859,1755.4859,1609.1954,1483.8036,1400.209,1128.5266,1107.628
False,0.0,Краснодарский край,0,False,10000.0,34000.0,7062.9049,4952.5601,3900.9404,2934.5873,2344.8276,1776.3845,1712.4347,1442.4242,1101.3584,696.3427,689.2372,667.9206,618.1818,618.1818,596.8652,596.8652,547.1264,504.4932,476.0711,383.6991,376.5935
False,0.0,Краснодарский край,0,True,12000.0,17055.0,3542.8777,2484.2915,1956.7806,1472.0408,1176.2069,891.0658,858.9875,723.5455,552.4608,349.2978,345.7335,335.0408,310.0909,310.0909,299.3981,299.3981,274.4483,253.0627,238.8056,192.4702,188.906
False,0.0,Нижегородская область,0,False,10000.0,35000.0,7270.6374,5098.2236,4015.674,3020.8986,2413.7931,1828.6311,1762.8004,1484.8485,1133.7513,716.8234,709.5089,687.5653,636.3636,636.3636,614.4201,614.4201,563.2184,519.3312,490.0731,394.9843,387.6698
False,0.0,Нижегородская область,0,True,13200.0,15000.0,3115.9875,2184.953,1721.0031,1294.6708,1034.4828,783.6991,755.4859,636.3636,485.8934,307.21,304.0752,294.6708,272.7273,272.7273,263.3229,263.3229,241.3793,222.5705,210.0313,169.279,166.1442
False,0.0,Курская область,2,False,10000.0,38238.0,7943.2752,5569.8821,4387.1812,3300.3749,2637.1034,1997.8056,1925.8846,1622.2182,1238.6395,783.1398,775.1486,751.1749,695.2364,695.2364,671.2627,671.2627,615.3241,567.3768,535.4119,431.526,423.5348
False,0.0,Ульяновская область,1,False,11500.0,37000.0,7686.1024,5389.5507,4245.1411,3193.5214,2551.7241,1933.1243,1863.5319,1569.697,1198.5371,757.7847,750.0522,726.8548,672.7273,672.7273,649.5298,649.5298,595.4023,549.0073,518.0773,417.5549,409.8224
False,0.0,Город федерального значения Москва,0,False,17500.0,86000.0,17864.9948,12527.0637,9867.0846,7422.7795,5931.0345,4493.2079,4331.4525,3648.4848,2785.7889,1761.3375,1743.3647,1689.4462,1563.6364,1563.6364,1509.7179,1509.7179,1383.908,1276.0711,1204.1797,970.5329,952.5601
False,0.0,Республика Саха (Якутия),1,False,18000.0,110000.0,22850.5747,16022.9885,12620.6897,9494.2529,7586.2069,5747.1264,5540.2299,4666.6667,3563.2184,2252.8736,2229.8851,2160.9195,2000.0,2000.0,1931.0345,1931.0345,1770.1149,1632.1839,1540.2299,1241.3793,1218.3908
False,0.0,Республика Татарстан,0,False,12000.0,55000.0,11425.2874,8011.4943,6310.3448,4747.1264,3793.1034,2873.5632,2770.1149,2333.3333,1781.6092,1126.4368,1114.9425,1080.4598,1000.0,1000.0,965.5172,965.5172,885.0575,816.092,770.1149,620.6897,609.1954
False,0.0,Республика Татарстан,0,True,21086.25,21086.25,4380.2994,3071.4976,2419.3002,1819.9835,1454.2241,1101.685,1062.0243,894.5682,683.0447,431.8605,427.4538,414.2335,383.3864,383.3864,370.1661,370.1661,339.319,312.8785,295.2516,237.9639,233.5572
False,0.0,Республика Бурятия,1,False,17500.0,150000.0,31159.8746,21849.5298,17210.0313,12946.7085,10344.8276,7836.9906,7554.8589,6363.6364,4858.9342,3072.1003,3040.7524,2946.7085,2727.2727,2727.2727,2633.2288,2633.2288,2413.7931,2225.7053,2100.3135,1692.79,1661.442
False,0.0,Белгородская область,2,False,12000.0,57000.0,11840.7524,8302.8213,6539.8119,4919.7492,3931.0345,2978.0564,2870.8464,2418.1818,1846.395,1167.3981,1155.4859,1119.7492,1036.3636,1036.3636,1000.627,1000.627,917.2414,845.768,798.1191,643.2602,631.348
False,0.0,Архангельская область,1,False,12000.0,37000.0,7686.1024,5389.5507,4245.1411,3193.5214,2551.7241,1933.1243,1863.5319,1569.697,1198.5371,757.7847,750.0522,726.8548,672.7273,672.7273,649.5298,649.5298,595.4023,549.0073,518.0773,417.5549,409.8224
False,0.0,Московская область,2,False,19000.0,37000.0,7686.1024,5389.5507,4245.1411,3193.5214,2551.7241,1933.1243,1863.5319,1569.697,1198.5371,757.7847,750.0522,726.8548,672.7273,672.7273,649.5298,649.5298,595.4023,549.0073,518.0773,417.5549,409.8224
False,0.0,Ставропольский край,2,False,10000.0,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
False,0.0,Ставропольский край,2,True,8131.0,25310.0,5257.7095,3686.744,2903.906,2184.5413,1745.5172,1322.3615,1274.7565,1073.7576,819.8642,518.3657,513.0763,497.2079,460.1818,460.1818,444.3135,444.3135,407.2874,375.5507,354.3929,285.6301,280.3406
False,0.0,Забайкальский край,1,False,17500.0,56000.0,11633.0199,8157.1578,6425.0784,4833.4378,3862.069,2925.8098,2820.4807,2375.7576,1814.0021,1146.9175,1135.2142,1100.1045,1018.1818,1018.1818,983.0721,983.0721,901.1494,830.93,784.117,631.9749,620.2717
False,0.0,Забайкальский край,1,True,30000.0,30000.0,6231.9749,4369.906,3442.0063,2589.3417,2068.9655,1567.3981,1510.9718,1272.7273,971.7868,614.4201,608.1505,589.3417,545.4545,545.4545,526.6458,526.6458,482.7586,445.1411,420.0627,338.558,332.2884
False,0.0,Пермский край,1,False,15000.0,46000.0,9555.6949,6700.5225,5277.7429,3970.3239,3172.4138,2403.3438,2316.8234,1951.5152,1490.0731,942.1108,932.4974,903.6573,836.3636,836.3636,807.5235,807.5235,740.2299,682.5496,644.0961,519.1223,509.5089
False,0.0,Город федерального значения Санкт-Петербург,0,False,22000.0,70000.0,14541.2748,10196.4472,8031.348,6041.7973,4827.5862,3657.2623,3525.6008,2969.697,2267.5026,1433.6468,1419.0178,1375.1306,1272.7273,1272.7273,1228.8401,1228.8401,1126.4368,1038.6625,980.1463,789.9687,775.3396
False,0.0,Волгоградская область,2,False,8121.0,37000.0,7686.1024,5389.5507,4245.1411,3193.5214,2551.7241,1933.1243,1863.5319,1569.697,1198.5371,757.7847,750.0522,726.8548,672.7273,672.7273,649.5298,649.5298,595.4023,549.0073,518.0773,417.5549,409.8224
False,0.0,Республика Коми,1,False,17500.0,51000.0,10594.3574,7428.8401,5851.4107,4401.8809,3517.2414,2664.5768,2568.652,2163.6364,1652.0376,1044.5141,1033.8558,1001.8809,927.2727,927.2727,895.2978,895.2978,820.6897,756.7398,714.1066,575.5486,564.8903
False,0.0,Республика Коми,1,True,21209.0,30000.0,6231.9749,4369.906,3442.0063,2589.3417,2068.9655,1567.3981,1510.9718,1272.7273,971.7868,614.4201,608.1505,589.3417,545.4545,545.4545,526.6458,526.6458,482.7586,445.1411,420.0627,338.558,332.2884
False,0.0,Пензенская область,1,False,10000.0,30181.0,6269.5745,4396.2711,3462.773,2604.9641,2081.4483,1576.8548,1520.088,1280.4061,977.6499,618.1271,611.8196,592.8974,548.7455,548.7455,529.8232,529.8232,485.6713,447.8268,422.5971,340.6006,334.2932
False,0.0,Пензенская область,1,True,10000.0,15000.0,3115.9875,2184.953,1721.0031,1294.6708,1034.4828,783.6991,755.4859,636.3636,485.8934,307.21,304.0752,294.6708,272.7273,272.7273,263.3229,263.3229,241.3793,222.5705,210.0313,169.279,166.1442
False,0.0,Саратовская область,2,False,10000.0,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
False,0.0,Саратовская область,2,True,16616.0,16616.0,3451.6832,2420.3452,1906.4125,1434.1501,1145.931,868.1296,836.8769,704.9212,538.2403,340.3068,336.8343,326.4167,302.1091,302.1091,291.6915,291.6915,267.3839,246.5488,232.6587,187.516,184.0435
False,0.0,Республика Марий Эл,1,False,11500.0,30181.0,6269.5745,4396.2711,3462.773,2604.9641,2081.4483,1576.8548,1520.088,1280.4061,977.6499,618.1271,611.8196,592.8974,548.7455,548.7455,529.8232,529.8232,485.6713,447.8268,422.5971,340.6006,334.2932
False,0.0,Республика Марий Эл,1,True,13200.0,13200.0,2742.069,1922.7586,1514.4828,1139.3103,910.3448,689.6552,664.8276,560.0,427.5862,270.3448,267.5862,259.3103,240.0,240.0,231.7241,231.7241,212.4138,195.8621,184.8276,148.9655,146.2069
False,0.0,Смоленская область,1,False,12000.0,25310.0,5257.7095,3686.744,2903.906,2184.5413,1745.5172,1322.3615,1274.7565,1073.7576,819.8642,518.3657,513.0763,497.2079,460.1818,460.1818,444.3135,444.3135,407.2874,375.5507,354.3929,285.6301,280.3406
False,0.0,Смоленская область,1,True,17654.5,17654.5,3667.4134,2571.6168,2025.5633,1523.7844,1217.5517,922.3877,889.1817,748.9788,571.8804,361.576,357.8864,346.8178,320.9909,320.9909,309.9223,309.9223,284.0954,261.9581,247.1999,199.2357,195.5462
False,0.0,Республика Крым,1,False,15000.0,26029.0,5407.0692,3791.4761,2986.3994,2246.5992,1795.1034,1359.9269,1310.9695,1104.2606,843.1546,533.0913,527.6516,511.3325,473.2545,473.2545,456.9354,456.9354,418.8575,386.2192,364.4604,293.7442,288.3045
False,0.0,Республика Крым,1,True,16616.0,16616.0,3451.6832,2420.3452,1906.4125,1434.1501,1145.931,868.1296,836.8769,704.9212,538.2403,340.3068,336.8343,326.4167,302.1091,302.1091,291.6915,291.6915,267.3839,246.5488,232.6587,187.516,184.0435
False,0.0,Город федерального значения Севастополь,1,False,10000.0,25310.0,5257.7095,3686.744,2903.906,2184.5413,1745.5172,1322.3615,1274.7565,1073.7576,819.8642,518.3657,513.0763,497.2079,460.1818,460.1818,444.3135,444.3135,407.2874,375.5507,354.3929,285.6301,280.3406
False,0.0,Город федерального значения Севастополь,1,True,18000.0,18000.0,3739.185,2621.9436,2065.2038,1553.605,1241.3793,940.4389,906.5831,763.6364,583.0721,368.652,364.8903,353.605,327.2727,327.2727,315.9875,315.9875,289.6552,267.0846,252.0376,203.1348,199.373
False,0.0,Кировская область,1,False,11500.0,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
False,0.0,Кировская область,1,True,18679.0,18679.0,3880.2353,2720.8491,2143.1078,1612.2104,1288.2069,975.9143,940.7814,792.4424,605.0669,382.5584,378.6548,366.9438,339.6182,339.6182,327.9072,327.9072,300.5816,277.1597,261.545,210.7975,206.8938
False,0.0,Чувашская Республика,1,False,10000.0,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
False,0.0,Липецкая область,1,False,10000.0,38000.0,7893.8349,5535.2142,4359.8746,3279.8328,2620.6897,1985.371,1913.8976,1612.1212,1230.93,778.2654,770.3239,746.4995,690.9091,690.9091,667.0846,667.0846,611.4943,563.8454,532.0794,428.8401,420.8986
False,0.0,Липецкая область,1,True,15000.0,15000.0,3115.9875,2184.953,1721.0031,1294.6708,1034.4828,783.6991,755.4859,636.3636,485.8934,307.21,304.0752,294.6708,272.7273,272.7273,263.3229,263.3229,241.3793,222.5705,210.0313,169.279,166.1442
False,0.0,Республика Северная Осетия,1,False,11500.0,20255.25,4207.6737,2950.4513,2323.9566,1748.2588,1396.9138,1058.268,1020.1704,859.3136,656.1262,414.8411,410.608,397.9088,368.2773,368.2773,355.5781,355.5781,325.9466,300.5481,283.6158,228.5859,224.3528
False,0.0,"иные территории, включая город и космодром Байконур",1,False,12000.0,25310.0,5257.7095,3686.744,2903.906,2184.5413,1745.5172,1322.3615,1274.7565,1073.7576,819.8642,518.3657,513.0763,497.2079,460.1818,460.1818,444.3135,444.3135,407.2874,375.5507,354.3929,285.6301,280.3406
False,0.0,Ленинградская область,1,False,14000.0,70000.0,14541.2748,10196.4472,8031.348,6041.7973,4827.5862,3657.2623,3525.6008,2969.697,2267.5026,1433.6468,1419.0178,1375.1306,1272.7273,1272.7273,1228.8401,1228.8401,1126.4368,1038.6625,980.1463,789.9687,775.3396
False,0.0,Ленинградская область,1,True,32000.0,32000.0,6647.4399,4661.233,3671.4734,2761.9645,2206.8966,1671.8913,1611.7032,1357.5758,1036.5726,655.3814,648.6938,628.6311,581.8182,581.8182,561.7555,561.7555,514.9425,474.8171,448.0669,361.1285,354.441
False,0.0,Республика Башкортостан,0,False,12000.0,70000.0,14541.2748,10196.4472,8031.348,6041.7973,4827.5862,3657.2623,3525.6008,2969.697,2267.5026,1433.6468,1419.0178,1375.1306,1272.7273,1272.7273,1228.8401,1228.8401,1126.4368,1038.6625,980.1463,789.9687,775.3396
False,0.0,Республика Башкортостан,0,True,21086.25,21086.25,4380.2994,3071.4976,2419.3002,1819.9835,1454.2241,1101.685,1062.0243,894.5682,683.0447,431.8605,427.4538,414.2335,383.3864,383.3864,370.1661,370.1661,339.319,312.8785,295.2516,237.9639,233.5572
False,0.0,Воронежская область,2,False,12000.0,37000.0,7686.1024,5389.5507,4245.1411,3193.5214,2551.7241,1933.1243,1863.5319,1569.697,1198.5371,757.7847,750.0522,726.8548,672.7273,672.7273,649.5298,649.5298,595.4023,549.0073,518.0773,417.5549,409.8224
False,0.0,Новосибирская область,0,False,12000.0,50000.0,10386.6249,7283.1766,5736.6771,4315.5695,3448.2759,2612.3302,2518.2863,2121.2121,1619.6447,1024.0334,1013.5841,982.2362,909.0909,909.0909,877.7429,877.7429,804.5977,741.9018,700.1045,564.2633,553.814
False,0.0,Новосибирская область,0,True,12000.0,15000.0,3115.9875,2184.953,1721.0031,1294.6708,1034.4828,783.6991,755.4859,636.3636,485.8934,307.21,304.0752,294.6708,272.7273,272.7273,263.3229,263.3229,241.3793,222.5705,210.0313,169.279,166.1442
False,0.0,Новгородская область,1,False,14000.0,37000.0,7686.1024,5389.5507,4245.1411,3193.5214,2551.7241,1933.1243,1863.5319,1569.697,1198.5371,757.7847,750.0522,726.8548,672.7273,672.7273,649.5298,649.5298,595.4023,549.0073,518.0773,417.5549,409.8224
False,0.0,Новгородская область,1,True,21086.25,21086.25,4380.2994,3071.4976,2419.3002,1819.9835,1454.2241,1101.685,1062.0243,894.5682,683.0447,431.8605,427.4538,414.2335,383.3864,383.3864,370.1661,370.1661,339.319,312.8785,295.2516,237.9639,233.5572
False,0.0,Кемеровская область,1,False,12000.0,80000.0,16618.5998,11653.0825,9178.6834,6904.9112,5517.2414,4179.7283,4029.2581,3393.9394,2591.4316,1638.4535,1621.7346,1571.5778,1454.5455,1454.5455,1404.3887,1404.3887,1287.3563,1187.0428,1120.1672,902.8213,886.1024
False,0.0,Кемеровская область,1,True,15000.0,21086.25,4380.2994,3071.4976,2419.3002,1819.9835,1454.2241,1101.685,1062.0243,894.5682,683.0447,431.8605,427.4538,414.2335,383.3864,383.3864,370.1661,370.1661,339.319,312.8785,295.2516,237.9639,233.5572
False,0.0,Свердловская область,0,False,12000.0,47000.0,9763.4274,6846.186,5392.4765,4056.6353,3241.3793,2455.5904,2367.1891,1993.9394,1522.466,962.5914,952.7691,923.302,854.5455,854.5455,825.0784,825.0784,756.3218,697.3877,658.0982,530.4075,520.5852
False,0.0,Свердловская область,0,True,15000.0,21086.25,4380.2994,3071.4976,2419.3002,1819.9835,1454.2241,1101.685,1062.0243,894.5682,683.0447,431.8605,427.4538,414.2335,383.3864,383.3864,370.1661,370.1661,339.319,312.8785,295.2516,237.9639,233.5572
False,0.0,Тульская область,1,False,12000.0,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
False,0.0,Тульская область,1,True,21086.25,21086.25,4380.2994,3071.4976,2419.3002,1819.9835,1454.2241,1101.685,1062.0243,894.5682,683.0447,431.8605,427.4538,414.2335,383.3864,383.3864,370.1661,370.1661,339.319,312.8785,295.2516,237.9639,233.5572
False,0.0,Оренбургская область,2,False,12000.0,40000.0,8309.2999,5826.5413,4589.3417,3452.4556,2758.6207,2089.8642,2014.629,1696.9697,1295.7158,819.2268,810.8673,785.7889,727.2727,727.2727,702.1944,702.1944,643.6782,593.5214,560.0836,451.4107,443.0512
