is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ по осмотру (2683_23),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),"Выполнение работ по регулировке, выправке и промерам (2998_23)",Внимательность (СК) (536_4),Пунктуальность (СК) (612_4),Коммуникабельность (СК) (617_4),Трудолюбие (СК) (597_4),Командность (СК) (1371_4),Выполнение работ по очистке (2992_23),Выполнение ремонтных работ (ОПТ) (8285_36),Выполнение работ по ремонту и текущему содержанию ВСП (РЖД) (замена ВСП) (2684_23),Высокая работоспособность (СК) (586_4),Выполнение погрузо-разгрузочных работ (2986_23),"Саморазвитие, обучаемость (СК) (604_4)",Знания по выполнению работ по ремонту и текущему содержанию железнодорожного пути (РЖД) (1776_23),Сборка и разборка промежуточных и стыковых рельсовых скреплений (Текущее содержаниеРЖД) (3755_23)
True,0.0,Саратовская область,2,False,36576.5,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,0.0,Республика Карелия,1,False,28000.0,52000.0,11321.7478,7952.3337,7410.1291,6067.5273,2168.8183,1755.71,1729.8908,1704.0715,1613.7041,1574.9752,1497.5174,1136.0477,1071.4995,994.0417,916.5839,826.2165,800.3972,774.578,684.2105
True,0.0,Вологодская область,1,False,23501.0,36576.5,7963.6521,5593.6256,5212.2421,4267.8637,1525.5343,1234.9563,1216.7952,1198.6341,1135.0701,1107.8285,1053.3451,799.0894,753.6866,699.2032,644.7198,581.1559,562.9948,544.8337,481.2697
True,0.0,Удмуртская Республика,1,False,32000.0,36576.5,7963.6521,5593.6256,5212.2421,4267.8637,1525.5343,1234.9563,1216.7952,1198.6341,1135.0701,1107.8285,1053.3451,799.0894,753.6866,699.2032,644.7198,581.1559,562.9948,544.8337,481.2697
True,0.0,Псковская область,1,False,30000.0,52000.0,11321.7478,7952.3337,7410.1291,6067.5273,2168.8183,1755.71,1729.8908,1704.0715,1613.7041,1574.9752,1497.5174,1136.0477,1071.4995,994.0417,916.5839,826.2165,800.3972,774.578,684.2105
True,0.0,Алтайский край,2,False,32000.0,32000.0,6967.2294,4893.7438,4560.0794,3733.863,1334.6574,1080.4369,1064.5482,1048.6594,993.0487,969.2155,921.5492,699.1063,659.3843,611.718,564.0516,508.4409,492.5521,476.6634,421.0526
True,0.0,Республика Мордовия,1,False,18000.0,32000.0,6967.2294,4893.7438,4560.0794,3733.863,1334.6574,1080.4369,1064.5482,1048.6594,993.0487,969.2155,921.5492,699.1063,659.3843,611.718,564.0516,508.4409,492.5521,476.6634,421.0526
True,0.0,Кемеровская область,1,False,25000.0,25000.0,5443.148,3823.2373,3562.5621,2917.0804,1042.7011,844.0914,831.6783,819.2651,775.8193,757.1996,719.9603,546.1768,515.144,477.9047,440.6653,397.2195,384.8064,372.3932,328.9474
True,0.0,Тамбовская область,2,False,32000.0,32000.0,6967.2294,4893.7438,4560.0794,3733.863,1334.6574,1080.4369,1064.5482,1048.6594,993.0487,969.2155,921.5492,699.1063,659.3843,611.718,564.0516,508.4409,492.5521,476.6634,421.0526
True,0.0,Пензенская область,1,False,32000.0,32000.0,6967.2294,4893.7438,4560.0794,3733.863,1334.6574,1080.4369,1064.5482,1048.6594,993.0487,969.2155,921.5492,699.1063,659.3843,611.718,564.0516,508.4409,492.5521,476.6634,421.0526
True,0.0,Ленинградская область,1,False,26000.0,36576.5,7963.6521,5593.6256,5212.2421,4267.8637,1525.5343,1234.9563,1216.7952,1198.6341,1135.0701,1107.8285,1053.3451,799.0894,753.6866,699.2032,644.7198,581.1559,562.9948,544.8337,481.2697
True,0.0,Ставропольский край,2,False,36576.5,36576.5,7963.6521,5593.6256,5212.2421,4267.8637,1525.5343,1234.9563,1216.7952,1198.6341,1135.0701,1107.8285,1053.3451,799.0894,753.6866,699.2032,644.7198,581.1559,562.9948,544.8337,481.2697
True,0.0,Тюменская область,1,False,37400.0,62000.0,13499.007,9481.6286,8835.1539,7234.3595,2585.8987,2093.3466,2062.5621,2031.7776,1924.0318,1877.855,1785.5015,1354.5184,1277.5571,1185.2036,1092.85,985.1043,954.3198,923.5353,815.7895
True,0.0,Белгородская область,2,False,20000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,0.0,Красноярский край,1,False,30000.0,41000.0,8926.7627,6270.1092,5842.6018,4784.0119,1710.0298,1384.3098,1363.9523,1343.5948,1272.3436,1241.8073,1180.7349,895.7299,844.8361,783.7637,722.6912,651.4399,631.0824,610.7249,539.4737
True,0.0,Новгородская область,1,False,45000.0,45000.0,9797.6663,6881.8272,6412.6117,5250.7448,1876.862,1519.3644,1497.0209,1474.6773,1396.4747,1362.9593,1295.9285,983.1182,927.2592,860.2284,793.1976,714.995,692.6514,670.3078,592.1053
True,0.0,Новосибирская область,0,False,65000.0,65000.0,14152.1847,9940.4171,9262.6614,7584.4091,2711.0228,2194.6375,2162.3635,2130.0894,2017.1301,1968.719,1871.8967,1420.0596,1339.3744,1242.5521,1145.7299,1032.7706,1000.4965,968.2224,855.2632
True,0.0,Архангельская область,1,False,30000.0,41000.0,8926.7627,6270.1092,5842.6018,4784.0119,1710.0298,1384.3098,1363.9523,1343.5948,1272.3436,1241.8073,1180.7349,895.7299,844.8361,783.7637,722.6912,651.4399,631.0824,610.7249,539.4737
True,0.0,Владимирская область,1,False,55000.0,55000.0,11974.9255,8411.1221,7837.6365,6417.577,2293.9424,1857.001,1829.6922,1802.3833,1706.8024,1665.8391,1583.9126,1201.5889,1133.3168,1051.3903,969.4638,873.8828,846.574,819.2651,723.6842
True,0.0,Приморский край,1,False,40000.0,50000.0,10886.2959,7646.4747,7125.1241,5834.1609,2085.4022,1688.1827,1663.3565,1638.5303,1551.6385,1514.3992,1439.9206,1092.3535,1030.288,955.8093,881.3307,794.4389,769.6127,744.7865,657.8947
True,0.0,Забайкальский край,1,False,20000.0,50000.0,10886.2959,7646.4747,7125.1241,5834.1609,2085.4022,1688.1827,1663.3565,1638.5303,1551.6385,1514.3992,1439.9206,1092.3535,1030.288,955.8093,881.3307,794.4389,769.6127,744.7865,657.8947
True,0.0,Иркутская область,1,False,41000.0,50000.0,10886.2959,7646.4747,7125.1241,5834.1609,2085.4022,1688.1827,1663.3565,1638.5303,1551.6385,1514.3992,1439.9206,1092.3535,1030.288,955.8093,881.3307,794.4389,769.6127,744.7865,657.8947
True,0.0,Калужская область,1,False,41000.0,43000.0,9362.2145,6575.9682,6127.6068,5017.3784,1793.4459,1451.8371,1430.4866,1409.136,1334.4091,1302.3833,1238.3317,939.424,886.0477,821.996,757.9444,683.2175,661.8669,640.5164,565.7895
True,0.0,Московская область,2,False,50000.0,65000.0,14152.1847,9940.4171,9262.6614,7584.4091,2711.0228,2194.6375,2162.3635,2130.0894,2017.1301,1968.719,1871.8967,1420.0596,1339.3744,1242.5521,1145.7299,1032.7706,1000.4965,968.2224,855.2632
True,0.0,Республика Коми,1,False,33000.0,37400.0,8142.9494,5719.5631,5329.5929,4363.9523,1559.8808,1262.7607,1244.1907,1225.6207,1160.6256,1132.7706,1077.0606,817.0804,770.6554,714.9454,659.2354,594.2403,575.6703,557.1003,492.1053
True,0.0,Пермский край,1,False,37400.0,37400.0,8142.9494,5719.5631,5329.5929,4363.9523,1559.8808,1262.7607,1244.1907,1225.6207,1160.6256,1132.7706,1077.0606,817.0804,770.6554,714.9454,659.2354,594.2403,575.6703,557.1003,492.1053
True,0.0,Хабаровский край,1,False,50000.0,80000.0,17418.0735,12234.3595,11400.1986,9334.6574,3336.6435,2701.0924,2661.3704,2621.6485,2482.6216,2423.0387,2303.8729,1747.7656,1648.4608,1529.2949,1410.1291,1271.1023,1231.3803,1191.6584,1052.6316
True,0.0,Амурская область,1,False,67000.0,67000.0,14587.6365,10246.2761,9547.6663,7817.7756,2794.4389,2262.1648,2228.8977,2195.6306,2079.1956,2029.2949,1929.4935,1463.7537,1380.5859,1280.7845,1180.9831,1064.5482,1031.281,998.0139,881.5789
True,0.0,Ямало-Ненецкий автономный округ,1,False,70000.0,70000.0,15240.8143,10705.0645,9975.1738,8167.8252,2919.5631,2363.4558,2328.6991,2293.9424,2172.2939,2120.1589,2015.8888,1529.2949,1442.4032,1338.1331,1233.863,1112.2145,1077.4578,1042.7011,921.0526
True,0.0,Город федерального значения Москва,0,False,35000.0,50000.0,10886.2959,7646.4747,7125.1241,5834.1609,2085.4022,1688.1827,1663.3565,1638.5303,1551.6385,1514.3992,1439.9206,1092.3535,1030.288,955.8093,881.3307,794.4389,769.6127,744.7865,657.8947
True,0.0,Еврейская автономная область,1,False,67000.0,67000.0,14587.6365,10246.2761,9547.6663,7817.7756,2794.4389,2262.1648,2228.8977,2195.6306,2079.1956,2029.2949,1929.4935,1463.7537,1380.5859,1280.7845,1180.9831,1064.5482,1031.281,998.0139,881.5789
True,0.0,Республика Саха (Якутия),1,False,50000.0,50000.0,10886.2959,7646.4747,7125.1241,5834.1609,2085.4022,1688.1827,1663.3565,1638.5303,1551.6385,1514.3992,1439.9206,1092.3535,1030.288,955.8093,881.3307,794.4389,769.6127,744.7865,657.8947
True,1.0,Оренбургская область,2,False,15000.0,130000.0,28304.3694,19880.8342,18525.3227,15168.8183,5422.0457,4389.2751,4324.7269,4260.1787,4034.2602,3937.4379,3743.7934,2840.1192,2678.7488,2485.1043,2291.4598,2065.5412,2000.993,1936.4449,1710.5263
True,1.0,Чувашская Республика,1,False,100000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Республика Северная Осетия,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Тверская область,1,False,100000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Смоленская область,1,False,26641.0,26641.0,5800.4362,4074.1946,3796.4086,3108.5576,1111.144,899.4975,886.2696,873.0417,826.744,806.9022,767.2185,582.0278,548.958,509.2743,469.5906,423.2929,410.065,396.8371,350.5395
True,1.0,Республика Татарстан,0,False,75000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Рязанская область,1,False,100000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Воронежская область,2,False,26641.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Курская область,2,False,75000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Челябинская область,0,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Краснодарский край,0,False,15000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Волгоградская область,2,False,75000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Тульская область,1,False,75000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Свердловская область,0,False,17461.0,44000.0,9579.9404,6728.8977,6270.1092,5134.0616,1835.1539,1485.6008,1463.7537,1441.9067,1365.4419,1332.6713,1267.1301,961.2711,906.6534,841.1122,775.571,699.1063,677.2592,655.4121,578.9474
True,1.0,Ярославская область,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Нижегородская область,0,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Республика Башкортостан,0,False,26641.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Саратовская область,2,False,26641.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Республика Карелия,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Вологодская область,1,False,30421.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Ульяновская область,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Псковская область,1,False,26641.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Республика Хакасия,1,False,44000.0,44000.0,9579.9404,6728.8977,6270.1092,5134.0616,1835.1539,1485.6008,1463.7537,1441.9067,1365.4419,1332.6713,1267.1301,961.2711,906.6534,841.1122,775.571,699.1063,677.2592,655.4121,578.9474
True,1.0,Республика Мордовия,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Кемеровская область,1,False,44000.0,84951.0,18496.0345,12991.5134,12105.7284,9912.356,3543.14,2868.2562,2826.076,2783.8957,2636.2649,2572.9945,2446.4538,1855.9305,1750.4799,1623.9392,1497.3985,1349.7676,1307.5874,1265.4071,1117.7763
True,1.0,Республика Бурятия,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Самарская область,0,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Ростовская область,0,False,44000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Ленинградская область,1,False,18900.0,18900.0,4115.0199,2890.3674,2693.2969,2205.3128,788.282,638.1331,628.7488,619.3644,586.5194,572.4429,544.29,412.9096,389.4489,361.2959,333.143,300.2979,290.9136,281.5293,248.6842
True,1.0,Ставропольский край,2,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Город федерального значения Севастополь,1,False,44000.0,44000.0,9579.9404,6728.8977,6270.1092,5134.0616,1835.1539,1485.6008,1463.7537,1441.9067,1365.4419,1332.6713,1267.1301,961.2711,906.6534,841.1122,775.571,699.1063,677.2592,655.4121,578.9474
True,1.0,Республика Крым,1,False,75000.0,75000.0,16329.4439,11469.712,10687.6862,8751.2413,3128.1033,2532.2741,2495.0348,2457.7954,2327.4578,2271.5988,2159.8808,1638.5303,1545.432,1433.714,1321.996,1191.6584,1154.4191,1117.1797,986.8421
True,1.0,Тюменская область,1,False,22000.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Белгородская область,2,False,57500.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Костромская область,1,False,25000.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Красноярский край,1,False,50000.0,52500.0,11430.6107,8028.7984,7481.3803,6125.8689,2189.6723,1772.5919,1746.5243,1720.4568,1629.2205,1590.1192,1511.9166,1146.9712,1081.8024,1003.5998,925.3972,834.1609,808.0933,782.0258,690.7895
True,1.0,Омская область,1,False,35750.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Новгородская область,1,False,85750.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Новосибирская область,0,False,55000.0,105000.0,22861.2214,16057.5968,14962.7607,12251.7378,4379.3446,3545.1837,3493.0487,3440.9136,3258.4409,3180.2383,3023.8332,2293.9424,2163.6048,2007.1996,1850.7944,1668.3217,1616.1867,1564.0516,1381.5789
True,1.0,Владимирская область,1,False,57500.0,57500.0,12519.2403,8793.4459,8193.8928,6709.285,2398.2125,1941.4101,1912.86,1884.3098,1784.3843,1741.5591,1655.9086,1256.2066,1184.8312,1099.1807,1013.5303,913.6048,885.0546,856.5045,756.5789
True,1.0,Приморский край,1,False,85750.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Забайкальский край,1,False,45000.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Иркутская область,1,False,25250.0,57500.0,12519.2403,8793.4459,8193.8928,6709.285,2398.2125,1941.4101,1912.86,1884.3098,1784.3843,1741.5591,1655.9086,1256.2066,1184.8312,1099.1807,1013.5303,913.6048,885.0546,856.5045,756.5789
True,1.0,Калужская область,1,False,85750.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Орловская область,1,False,85750.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Республика Коми,1,False,50000.0,50000.0,10886.2959,7646.4747,7125.1241,5834.1609,2085.4022,1688.1827,1663.3565,1638.5303,1551.6385,1514.3992,1439.9206,1092.3535,1030.288,955.8093,881.3307,794.4389,769.6127,744.7865,657.8947
True,1.0,Город федерального значения Санкт-Петербург,0,False,85750.0,85750.0,18669.9975,13113.7041,12219.5879,10005.5859,3576.4647,2895.2334,2852.6564,2810.0794,2661.0601,2597.1946,2469.4638,1873.3863,1766.9439,1639.213,1511.4821,1362.4628,1319.8858,1277.3088,1128.2895
True,1.0,Пермский край,1,False,57500.0,57500.0,12519.2403,8793.4459,8193.8928,6709.285,2398.2125,1941.4101,1912.86,1884.3098,1784.3843,1741.5591,1655.9086,1256.2066,1184.8312,1099.1807,1013.5303,913.6048,885.0546,856.5045,756.5789
True,1.0,Томская область,1,False,57500.0,57500.0,12519.2403,8793.4459,8193.8928,6709.285,2398.2125,1941.4101,1912.86,1884.3098,1784.3843,1741.5591,1655.9086,1256.2066,1184.8312,1099.1807,1013.5303,913.6048,885.0546,856.5045,756.5789
True,1.0,Хабаровский край,1,False,80000.0,100000.0,21772.5919,15292.9494,14250.2483,11668.3217,4170.8044,3376.3654,3326.713,3277.0606,3103.2771,3028.7984,2879.8411,2184.7071,2060.576,1911.6187,1762.6614,1588.8779,1539.2254,1489.573,1315.7895
True,1.0,Амурская область,1,False,60000.0,80000.0,17418.0735,12234.3595,11400.1986,9334.6574,3336.6435,2701.0924,2661.3704,2621.6485,2482.6216,2423.0387,2303.8729,1747.7656,1648.4608,1529.2949,1410.1291,1271.1023,1231.3803,1191.6584,1052.6316
True,1.0,Ямало-Ненецкий автономный округ,1,False,60000.0,97625.0,21255.4928,14929.7418,13911.8049,11391.1991,4071.7478,3296.1768,3247.7036,3199.2304,3029.5742,2956.8644,2811.4449,2132.8203,2011.6373,1866.2177,1720.7982,1551.142,1502.6688,1454.1956,1284.5395
True,1.0,Город федерального значения Москва,0,False,40000.0,97625.0,21255.4928,14929.7418,13911.8049,11391.1991,4071.7478,3296.1768,3247.7036,3199.2304,3029.5742,2956.8644,2811.4449,2132.8203,2011.6373,1866.2177,1720.7982,1551.142,1502.6688,1454.1956,1284.5395
True,1.0,Еврейская автономная область,1,False,80000.0,80000.0,17418.0735,12234.3595,11400.1986,9334.6574,3336.6435,2701.0924,2661.3704,2621.6485,2482.6216,2423.0387,2303.8729,1747.7656,1648.4608,1529.2949,1410.1291,1271.1023,1231.3803,1191.6584,1052.6316
True,1.0,Республика Саха (Якутия),1,False,80000.0,80000.0,17418.0735,12234.3595,11400.1986,9334.6574,3336.6435,2701.0924,2661.3704,2621.6485,2482.6216,2423.0387,2303.8729,1747.7656,1648.4608,1529.2949,1410.1291,1271.1023,1231.3803,1191.6584,1052.6316
True,1.0,Карачаево-Черкесская Республика,1,False,60000.0,60000.0,13063.5551,9175.7696,8550.149,7000.993,2502.4826,2025.8193,1996.0278,1966.2363,1861.9662,1817.279,1727.9047,1310.8242,1236.3456,1146.9712,1057.5968,953.3267,923.5353,893.7438,789.4737
True,2.0,Свердловская область,0,False,27982.0,27982.0,6092.4067,4279.2731,3987.5045,3265.0298,1167.0745,944.7746,930.8808,916.9871,868.359,847.5184,805.8371,611.3247,576.5904,534.9091,493.2279,444.5998,430.7061,416.8123,368.1842
True,2.0,Удмуртская Республика,1,False,29000.0,29000.0,6314.0516,4434.9553,4132.572,3383.8133,1209.5333,979.146,964.7468,950.3476,899.9503,878.3515,835.1539,633.565,597.567,554.3694,511.1718,460.7746,446.3754,431.9762,381.5789
True,2.0,Республика Бурятия,1,False,29000.0,29000.0,6314.0516,4434.9553,4132.572,3383.8133,1209.5333,979.146,964.7468,950.3476,899.9503,878.3515,835.1539,633.565,597.567,554.3694,511.1718,460.7746,446.3754,431.9762,381.5789
True,2.0,Тюменская область,1,False,67526.0,67526.0,14702.1604,10326.717,9622.6226,7879.1509,2816.3774,2279.9245,2246.3962,2212.8679,2095.5189,2045.2264,1944.6415,1475.2453,1391.4245,1290.8396,1190.2547,1072.9057,1039.3774,1005.8491,888.5
True,2.0,Красноярский край,1,False,45000.0,45000.0,9797.6663,6881.8272,6412.6117,5250.7448,1876.862,1519.3644,1497.0209,1474.6773,1396.4747,1362.9593,1295.9285,983.1182,927.2592,860.2284,793.1976,714.995,692.6514,670.3078,592.1053
True,2.0,Приморский край,1,False,84500.0,84500.0,18397.8401,12922.5422,12041.4598,9859.7319,3524.3297,2853.0288,2811.0725,2769.1162,2622.2691,2559.3347,2433.4657,1846.0775,1741.1867,1615.3178,1489.4489,1342.6018,1300.6455,1258.6892,1111.8421
True,2.0,Иркутская область,1,False,22000.0,22000.0,4789.9702,3364.4489,3135.0546,2567.0308,917.577,742.8004,731.8769,720.9533,682.721,666.3357,633.565,480.6356,453.3267,420.5561,387.7855,349.5531,338.6296,327.7061,289.4737
True,2.0,Республика Коми,1,False,31250.0,31250.0,6803.935,4779.0467,4453.2026,3646.3505,1303.3764,1055.1142,1039.5978,1024.0814,969.7741,946.4995,899.9503,682.721,643.93,597.3808,550.8317,496.5243,481.0079,465.4916,411.1842
True,2.0,Республика Саха (Якутия),1,False,80000.0,87500.0,19051.0179,13381.3307,12468.9672,10209.7815,3649.4538,2954.3198,2910.8739,2867.428,2715.3674,2650.1986,2519.861,1911.6187,1803.004,1672.6663,1542.3287,1390.2681,1346.8222,1303.3764,1151.3158
True,2.0,Магаданская область,1,False,80000.0,80000.0,17418.0735,12234.3595,11400.1986,9334.6574,3336.6435,2701.0924,2661.3704,2621.6485,2482.6216,2423.0387,2303.8729,1747.7656,1648.4608,1529.2949,1410.1291,1271.1023,1231.3803,1191.6584,1052.6316
