is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Пользователь ПК (922_8),Поиск клиентов для заключение договора страхования (6806_8),Заключение договоров с контрагентами (1212_8),"Саморазвитие, обучаемость (СК) (604_4)",Консультирование по кредитным продуктам (6873_8),Целеустремленность (СК) (588_4),Дисциплинированность (СК) (593_4),Знание 1С (2742_8),Обзвон клиентов (6852_8),Стрессоустойчивость (СК) (601_4),Пролонгация договоров страхования (6659_8),Продажа страховых продуктов (6818_8),Консультирование по вопросам страхования (6668_8),Работа с покупателями и клиентами (4062_8),Инициативность (СК) (610_4),Коммуникабельность (СК) (617_4),"Умение  вести переписку, деловые переговоры, коммуницировать (1320_8)",(О) Взаимодействие с банками (856_8),Поддержка и работа с клиентами (6891_8),"Ответственность , добросовестность (СК) (614_4)",Консультирование по экономическим и финансовым вопросам (3238_8),"Заключение, пролонгация, оформление договоров ОСАГО (6673_8)",Высокая работоспособность (СК) (586_4),Знание работы с компьютером (925_8),Внимательность (СК) (536_4),"Личные установки и ценности, мировоззрение (2043_4)",Ведение отчетности по договорам страхования (6670_8),анализ выполнения плана (3431_8),"Дальновидность, стратегическое мышление, рассудительность (СК) (590_4)",Доброжелательность (СК) (1126_4),Консультирование по программе автострахования (6844_8),Передача полисов клиентам (6931_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),(О) Работа с документами (кроме первичных) (1601_8),Заключение новых договоров страхования (6657_8),Активность (СК) (576_4),Нравственность (СК) (622_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),Расчет стоимости страхового полиса/премии (6796_8),Формирование и ведение базы клиентов (6893_8),Подготовка отчетности (3398_8),Ведение документооборота страхования (6820_8),"Приобретение, ремонт, продажа автомобилей (7130_8)","Страхование: заключение договора страхования, ведение учета по договорам страхования (3626_8)","Проектирование инвестиций: политика, программа, проект, бюджет (3243_8)",Выполнение продаж (6841_8),Пунктуальность (СК) (612_4)
False,0.0,Красноярский край,1,True,20000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,0.0,Тюменская область,1,False,10000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Тюменская область,1,True,12000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Архангельская область,1,False,13000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Архангельская область,1,True,18000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Тульская область,1,False,13000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Тульская область,1,True,15000.0,15000.0,1031.6788,828.3923,744.5367,645.4345,589.5307,586.9897,553.9556,546.3324,515.8394,513.2983,508.2162,475.1821,447.2302,426.9016,388.7854,386.2443,365.9156,360.8335,325.2583,271.8956,266.8135,249.0259,231.2384,226.1562,223.6151,190.5811,185.4989,170.2524,162.6292,157.547,155.0059,155.0059,152.4648,147.3827,147.3827,147.3827,144.8416,144.8416,142.3005,142.3005,142.3005,137.2184,137.2184,134.6773,134.6773,129.5951,129.5951
False,0.0,Ставропольский край,2,False,11000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Ставропольский край,2,True,15000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,0.0,Астраханская область,1,False,12000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Астраханская область,1,True,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Владимирская область,1,False,12000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Владимирская область,1,True,13000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Псковская область,1,False,10000.0,60000.0,4126.7152,3313.5694,2978.1467,2581.7381,2358.123,2347.9587,2215.8225,2185.3295,2063.3576,2053.1933,2032.8646,1900.7284,1788.9209,1707.6063,1555.1415,1544.9771,1463.6625,1443.3339,1301.0334,1087.5826,1067.2539,996.1037,924.9534,904.6248,894.4604,762.3242,741.9956,681.0097,650.5167,630.188,620.0237,620.0237,609.8594,589.5307,589.5307,589.5307,579.3664,579.3664,569.2021,569.2021,569.2021,548.8735,548.8735,538.7091,538.7091,518.3805,518.3805
False,0.0,Псковская область,1,True,13000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Рязанская область,1,False,13000.0,40000.0,2751.1435,2209.0462,1985.4311,1721.1587,1572.082,1565.3058,1477.215,1456.8863,1375.5717,1368.7955,1355.2431,1267.1523,1192.6139,1138.4042,1036.761,1029.9848,975.775,962.2226,867.3556,725.0551,711.5026,664.0691,616.6356,603.0832,596.307,508.2162,494.6637,454.0064,433.6778,420.1254,413.3491,413.3491,406.5729,393.0205,393.0205,393.0205,386.2443,386.2443,379.4681,379.4681,379.4681,365.9156,365.9156,359.1394,359.1394,345.587,345.587
False,0.0,Рязанская область,1,True,10000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Тверская область,1,False,13000.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,0.0,Тверская область,1,True,15000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Республика Крым,1,False,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Республика Крым,1,True,25000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Тамбовская область,2,False,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Тамбовская область,2,True,13000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Алтайский край,2,False,10000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Алтайский край,2,True,12000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,0.0,Ленинградская область,1,False,10000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Ленинградская область,1,True,10000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Липецкая область,1,False,10000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Липецкая область,1,True,15000.0,30000.0,2063.3576,1656.7847,1489.0734,1290.869,1179.0615,1173.9793,1107.9112,1092.6647,1031.6788,1026.5966,1016.4323,950.3642,894.4604,853.8032,777.5707,772.4886,731.8313,721.6669,650.5167,543.7913,533.627,498.0518,462.4767,452.3124,447.2302,381.1621,370.9978,340.5048,325.2583,315.094,310.0119,310.0119,304.9297,294.7654,294.7654,294.7654,289.6832,289.6832,284.6011,284.6011,284.6011,274.4367,274.4367,269.3546,269.3546,259.1902,259.1902
False,0.0,Томская область,1,False,13000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Томская область,1,True,22000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Белгородская область,2,False,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Белгородская область,2,True,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Республика Хакасия,1,False,15000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Республика Хакасия,1,True,22000.0,22000.0,1513.1289,1214.9754,1091.9871,946.6373,864.6451,860.9182,812.4682,801.2875,756.5645,752.8375,745.3837,696.9338,655.9377,626.1223,570.2185,566.4916,536.6763,529.2224,477.0456,398.7803,391.3264,365.238,339.1496,331.6957,327.9688,279.5189,272.0651,249.7035,238.5228,231.0689,227.342,227.342,223.6151,216.1613,216.1613,216.1613,212.4344,212.4344,208.7074,208.7074,208.7074,201.2536,201.2536,197.5267,197.5267,190.0728,190.0728
False,0.0,Брянская область,1,False,10000.0,45000.0,3095.0364,2485.177,2233.61,1936.3036,1768.5922,1760.969,1661.8668,1638.9971,1547.5182,1539.895,1524.6485,1425.5463,1341.6907,1280.7047,1166.3561,1158.7328,1097.7469,1082.5004,975.775,815.6869,800.4405,747.0778,693.7151,678.4686,670.8453,571.7432,556.4967,510.7572,487.8875,472.641,465.0178,465.0178,457.3945,442.1481,442.1481,442.1481,434.5248,434.5248,426.9016,426.9016,426.9016,411.6551,411.6551,404.0318,404.0318,388.7854,388.7854
False,0.0,Брянская область,1,True,15000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Орловская область,1,False,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Орловская область,1,True,18000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Республика Бурятия,1,False,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Республика Бурятия,1,True,13000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Еврейская автономная область,1,False,15000.0,25000.0,1719.4647,1380.6539,1240.8945,1075.7242,982.5512,978.3161,923.2594,910.554,859.7323,855.4972,847.0269,791.9702,745.3837,711.5026,647.9756,643.7405,609.8594,601.3891,542.0972,453.1594,444.6891,415.0432,385.3973,376.927,372.6919,317.6351,309.1648,283.754,271.0486,262.5783,258.3432,258.3432,254.1081,245.6378,245.6378,245.6378,241.4027,241.4027,237.1675,237.1675,237.1675,228.6973,228.6973,224.4621,224.4621,215.9919,215.9919
False,0.0,Еврейская автономная область,1,True,15000.0,35000.0,2407.2506,1932.9155,1737.2522,1506.0139,1375.5717,1369.6426,1292.5631,1274.7755,1203.6253,1197.6961,1185.8377,1108.7583,1043.5372,996.1037,907.1658,901.2367,853.8032,841.9448,758.9361,634.4232,622.5648,581.0605,539.5562,527.6978,521.7686,444.6891,432.8308,397.2556,379.4681,367.6097,361.6805,361.6805,355.7513,343.8929,343.8929,343.8929,337.9637,337.9637,332.0346,332.0346,332.0346,320.1762,320.1762,314.247,314.247,302.3886,302.3886
False,0.0,Новосибирская область,0,False,12840.0,65000.0,4470.6082,3589.7002,3226.3256,2796.8829,2554.6332,2543.6219,2400.4743,2367.4403,2235.3041,2224.2927,2202.27,2059.1225,1937.9976,1849.9068,1684.7366,1673.7252,1585.6344,1563.6117,1409.4528,1178.2145,1156.1918,1079.1123,1002.0329,980.0102,968.9988,825.8513,803.8286,737.7605,704.7264,682.7037,671.6924,671.6924,660.681,638.6583,638.6583,638.6583,627.647,627.647,616.6356,616.6356,616.6356,594.6129,594.6129,583.6016,583.6016,561.5789,561.5789
False,0.0,Новосибирская область,0,True,15000.0,28650.0,1970.5065,1582.2294,1422.0651,1232.7799,1126.0037,1121.1503,1058.0552,1043.4948,985.2533,980.3998,970.6929,907.5978,854.2097,815.382,742.58,737.7266,698.8989,689.1919,621.2434,519.3207,509.6138,475.6395,441.6653,431.9583,427.1049,364.0098,354.3029,325.1821,310.6217,300.9148,296.0613,296.0613,291.2079,281.5009,281.5009,281.5009,276.6475,276.6475,271.794,271.794,271.794,262.0871,262.0871,257.2336,257.2336,247.5267,247.5267
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,15372.25,50000.0,3438.9294,2761.3078,2481.7889,2151.4484,1965.1025,1956.6322,1846.5187,1821.1079,1719.4647,1710.9944,1694.0539,1583.9404,1490.7674,1423.0053,1295.9512,1287.4809,1219.7188,1202.7782,1084.1945,906.3188,889.3783,830.0864,770.7945,753.854,745.3837,635.2702,618.3297,567.508,542.0972,525.1567,516.6864,516.6864,508.2162,491.2756,491.2756,491.2756,482.8054,482.8054,474.3351,474.3351,474.3351,457.3945,457.3945,448.9243,448.9243,431.9837,431.9837
False,0.0,Ханты-Мансийский автономный округ — Югра,1,True,12840.0,28650.0,1970.5065,1582.2294,1422.0651,1232.7799,1126.0037,1121.1503,1058.0552,1043.4948,985.2533,980.3998,970.6929,907.5978,854.2097,815.382,742.58,737.7266,698.8989,689.1919,621.2434,519.3207,509.6138,475.6395,441.6653,431.9583,427.1049,364.0098,354.3029,325.1821,310.6217,300.9148,296.0613,296.0613,291.2079,281.5009,281.5009,281.5009,276.6475,276.6475,271.794,271.794,271.794,262.0871,262.0871,257.2336,257.2336,247.5267,247.5267
False,0.0,Приморский край,1,False,12840.0,42000.0,2888.7007,2319.4986,2084.7027,1807.2167,1650.6861,1643.5711,1551.0757,1529.7306,1444.3503,1437.2353,1423.0053,1330.5099,1252.2446,1195.3244,1088.599,1081.484,1024.5638,1010.3337,910.7234,761.3078,747.0778,697.2726,647.4674,633.2373,626.1223,533.627,519.3969,476.7068,455.3617,441.1316,434.0166,434.0166,426.9016,412.6715,412.6715,412.6715,405.5565,405.5565,398.4415,398.4415,398.4415,384.2114,384.2114,377.0964,377.0964,362.8663,362.8663
