is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Выполнение плана строительно-монтажных работ (2955_10),Дисциплинированность (СК) (593_4),"Личные установки и ценности, мировоззрение (2043_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Организаторские способности, лидерство (СК) (393_4)","Организация приемки строительных материалов, конструкций, изделий, их складирование, учет и отчетность (4242_10)",Чтение схем/чертежей (ОПТ) (3032_36),Командность (СК) (1371_4),Контроль соблюдения технологической последовательности производства строительных работ (4118_10),"Работа с технической документации, чтение проектов, чертежей, схем (строительство) (2957_10)","Саморазвитие, обучаемость (СК) (604_4)",Ведение исполнительной документации в строительстве (2958_10),Коммуникабельность (СК) (617_4),"Производит расстановку бригад, звеньев и отдельных работников на строительном участке (5590_10)",Стрессоустойчивость (СК) (601_4),Контроль выполнения строительно-монтажных работ (2954_10),Проведение производственного инструктажа и ведение журнала учета инструктажа и техники безопасности работников (5584_10),Контроль за соблюдением работниками  правил охраны труда и техники безопасности при выполнении строительных и монтажных работ (5577_10),"Оформление документов по учету рабочего времени, выработки, простоев работников при выполнении общестроительных работ (4121_10)",Внимательность (СК) (536_4),Геодезический контроль в ходе выполнения технологических операций (4115_10),Знание технологии производства строительных и монтажных работ (4120_10),Навык составления смет (5556_10),Трудолюбие (СК) (597_4),Контроль соблюдения технологической последовательности при выполнении вида строительных работ (2960_10),Контроль выполнения работ (7013_10),"Обеспечение строительных бригад и отдельных работников инструментом, приспособлениями, средствами малой механизации, транспортом, спецодеждой, защитными средствами (5586_10)",Знание компьютерных офисных программ (строительство) (4252_10),Выдача нарядов на строительные и монтажные работы и приемка законченных строительных и монтажных работ (5582_10),Руководство работниками участка производства строительных работ (5576_10),Пунктуальность (СК) (612_4),Целеустремленность (СК) (588_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Самостоятельность (СК) (603_4),"Знание ГОСТов, СНиПов, СП (1406_10)",навыки  в области строительства (6220_10),"Многозадачность, интенсивность (СК) (627_4)",Знания SCAD (5251_10),Высокая работоспособность (СК) (586_4),Знание действующих нормативно-технических документов в строительстве (4256_10),Планирование и организация материально-технического обеспечения строительства (4249_10),"Обеспечение рационального использования на участке строительных машин, оборудования и транспортных средств (4123_10)",Знание технологии производства (7190_10),Аккуратность (СК) (575_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Умение пользоваться геодезическими инструментами (4117_10),Выполнение разбивочных работ в строительстве (4122_10),Использование нивелира (1398_10),Выполнение комплекса геодезических работ (1410_10),Подготовка и сдача работ (1447_10),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),Нравственность (СК) (622_4),Руководство производственно-хозяйственной деятельностью строительного  участка (5575_10),"Техника безопасности (бетон, арматура) (1607_10)",Руководство бригадой (ОПТ) (3599_36),Знание рынка строительных материалов (4260_10),Знания нормативных документов (4992_10),монтажные работы (6243_10),Инициативность (СК) (610_4),Выполнение ремонтных работ (ОПТ) (8285_36),Контроль обеспечения рабочих мест знаками безопасности и предупредительными надписями (5589_10),Ведение должностного документооборота (3339_10),составление актов (6246_10),Ведение журнала учета законченных строительно-монтажных работ (5579_10),Выполнение поручений руководителя (ОПТ) (3036_36),Отслеживание показаний контрольно-измерительных приборов (5973_10),Знания Microsoft Office (5758_10),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Знание ГОСТ (7061_10),работа со сметной документацией (6234_10),"Скорость, оперативность (СК) (1324_4)",Соблюдение техники безопасности (ОПТ) (3791_36),Обеспечение применения в соответствии с назначением технологической оснастки (5587_10),Знание нормативно-технической документации (7072_10),"Самоорганизация, отношение себе  (СК) (1629_4)",Работы с объёмами (1547_10),Обеспечение соблюдение чистоты и порядка на рабочих местах (5588_10),контроль за соблюдением нормативов (6216_10),Использование геодезического оборудования (1377_10),Выполнение контроля в топогеодезии (1421_10),Доброжелательность (СК) (1126_4),Работы в сфере картографии (1558_10),Выполнение топографо-геодезической съемки (247_10)
False,2.0,Ставропольский край,2,False,27000.0,80000.0,8501.1044,7093.7204,4865.8883,4714.421,3780.3724,3546.8602,2688.5453,2631.745,2088.9871,1773.4301,1754.4967,1520.9845,1483.1177,1483.1177,1426.3175,1413.6952,1413.6952,1369.5172,1180.183,1154.9385,1041.338,1041.338,959.2932,896.1818,864.6261,858.3149,763.6478,725.781,719.4699,687.9142,681.603,668.9808,643.7362,631.1139,593.2471,536.4468,530.1357,485.9577,473.3354,454.402,454.402,454.402,448.0909,391.2906,384.9795,384.9795,384.9795,372.3572,359.7349,353.4238,353.4238,347.1127,347.1127,315.557,296.6235,284.0013,265.0678,252.4456,239.8233,233.5121,227.201,220.8899,220.8899,208.2676,201.9565,201.9565,195.6453,183.023,157.7785,157.7785,132.5339,126.2228,113.6005,113.6005,107.2894,100.9782,75.7337,63.1114,50.4891,44.178,18.9334,12.6223,0.0,0.0
False,2.0,Пензенская область,1,False,30000.0,55750.0,5924.2072,4943.4364,3390.9159,3285.3621,2634.447,2471.7182,1873.58,1833.9973,1455.7629,1235.8591,1222.6649,1059.9361,1033.5476,1033.5476,993.965,985.1688,985.1688,954.3823,822.44,804.8477,725.6824,725.6824,668.5074,624.5267,602.5363,598.1382,532.1671,505.7786,501.3806,479.3902,474.9921,466.196,448.6037,439.8075,413.4191,373.8364,369.4383,338.6518,329.8556,316.6614,316.6614,316.6614,312.2633,272.6807,268.2826,268.2826,268.2826,259.4864,250.6903,246.2922,246.2922,241.8941,241.8941,219.9038,206.7095,197.9134,184.7192,175.923,167.1269,162.7288,158.3307,153.9326,153.9326,145.1365,140.7384,140.7384,136.3403,127.5442,109.9519,109.9519,92.3596,87.9615,79.1654,79.1654,74.7673,70.3692,52.7769,43.9808,35.1846,30.7865,13.1942,8.7962,0.0,0.0
False,2.0,Курская область,2,False,30000.0,80000.0,8501.1044,7093.7204,4865.8883,4714.421,3780.3724,3546.8602,2688.5453,2631.745,2088.9871,1773.4301,1754.4967,1520.9845,1483.1177,1483.1177,1426.3175,1413.6952,1413.6952,1369.5172,1180.183,1154.9385,1041.338,1041.338,959.2932,896.1818,864.6261,858.3149,763.6478,725.781,719.4699,687.9142,681.603,668.9808,643.7362,631.1139,593.2471,536.4468,530.1357,485.9577,473.3354,454.402,454.402,454.402,448.0909,391.2906,384.9795,384.9795,384.9795,372.3572,359.7349,353.4238,353.4238,347.1127,347.1127,315.557,296.6235,284.0013,265.0678,252.4456,239.8233,233.5121,227.201,220.8899,220.8899,208.2676,201.9565,201.9565,195.6453,183.023,157.7785,157.7785,132.5339,126.2228,113.6005,113.6005,107.2894,100.9782,75.7337,63.1114,50.4891,44.178,18.9334,12.6223,0.0,0.0
False,2.0,Волгоградская область,2,False,23000.0,150000.0,15939.5708,13300.7258,9123.5405,8839.5393,7088.1982,6650.3629,5041.0224,4934.5219,3916.8507,3325.1814,3289.6813,2851.846,2780.8457,2780.8457,2674.3452,2650.6784,2650.6784,2567.8447,2212.8432,2165.5096,1952.5087,1952.5087,1798.6747,1680.3408,1621.1739,1609.3405,1431.8397,1360.8394,1349.006,1289.8391,1278.0057,1254.3389,1207.0054,1183.3386,1112.3383,1005.8378,994.0044,911.1707,887.5039,852.0038,852.0038,852.0038,840.1704,733.6699,721.8365,721.8365,721.8365,698.1698,674.503,662.6696,662.6696,650.8362,650.8362,591.6693,556.1691,532.5024,497.0022,473.3354,449.6687,437.8353,426.0019,414.1685,414.1685,390.5017,378.6683,378.6683,366.835,343.1682,295.8346,295.8346,248.5011,236.6677,213.0009,213.0009,201.1676,189.3342,142.0006,118.3339,94.6671,82.8337,35.5002,23.6668,0.0,0.0
False,2.0,Нижегородская область,0,False,25000.0,109000.0,11582.7548,9665.1941,6629.7728,6423.3985,5150.7573,4832.597,3663.1429,3585.7526,2846.2449,2416.2985,2390.5017,2072.3414,2020.7479,2020.7479,1943.3575,1926.1597,1926.1597,1865.9672,1607.9994,1573.6037,1418.823,1418.823,1307.0369,1221.0476,1178.053,1169.4541,1040.4702,988.8766,980.2777,937.2831,928.6841,911.4863,877.0906,859.8927,808.2991,730.9088,722.3099,662.1174,644.9195,619.1228,619.1228,619.1228,610.5238,533.1335,524.5346,524.5346,524.5346,507.3367,490.1388,481.5399,481.5399,472.941,472.941,429.9464,404.1496,386.9517,361.1549,343.9571,326.7592,318.1603,309.5614,300.9624,300.9624,283.7646,275.1657,275.1657,266.5667,249.3689,214.9732,214.9732,180.5775,171.9785,154.7807,154.7807,146.1818,137.5828,103.1871,85.9893,68.7914,60.1925,25.7968,17.1979,0.0,0.0
False,2.0,Республика Коми,1,False,30000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,2.0,Новгородская область,1,False,45000.0,75000.0,7969.7854,6650.3629,4561.7703,4419.7696,3544.0991,3325.1814,2520.5112,2467.261,1958.4254,1662.5907,1644.8406,1425.923,1390.4228,1390.4228,1337.1726,1325.3392,1325.3392,1283.9224,1106.4216,1082.7548,976.2543,976.2543,899.3373,840.1704,810.5869,804.6702,715.9198,680.4197,674.503,644.9195,639.0028,627.1695,603.5027,591.6693,556.1691,502.9189,497.0022,455.5854,443.752,426.0019,426.0019,426.0019,420.0852,366.835,360.9183,360.9183,360.9183,349.0849,337.2515,331.3348,331.3348,325.4181,325.4181,295.8346,278.0846,266.2512,248.5011,236.6677,224.8343,218.9176,213.0009,207.0843,207.0843,195.2509,189.3342,189.3342,183.4175,171.5841,147.9173,147.9173,124.2506,118.3339,106.5005,106.5005,100.5838,94.6671,71.0003,59.1669,47.3335,41.4169,17.7501,11.8334,0.0,0.0
False,2.0,Чувашская Республика,1,False,25000.0,100000.0,10626.3806,8867.1505,6082.3604,5893.0262,4725.4654,4433.5753,3360.6816,3289.6813,2611.2338,2216.7876,2193.1209,1901.2307,1853.8971,1853.8971,1782.8968,1767.119,1767.119,1711.8965,1475.2288,1443.6731,1301.6725,1301.6725,1199.1164,1120.2272,1080.7826,1072.8937,954.5598,907.2263,899.3373,859.8927,852.0038,836.2259,804.6702,788.8924,741.5589,670.5585,662.6696,607.4471,591.6693,568.0025,568.0025,568.0025,560.1136,489.1133,481.2244,481.2244,481.2244,465.4465,449.6687,441.7797,441.7797,433.8908,433.8908,394.4462,370.7794,355.0016,331.3348,315.557,299.7791,291.8902,284.0013,276.1123,276.1123,260.3345,252.4456,252.4456,244.5566,228.7788,197.2231,197.2231,165.6674,157.7785,142.0006,142.0006,134.1117,126.2228,94.6671,78.8892,63.1114,55.2225,23.6668,15.7778,0.0,0.0
False,2.0,Чувашская Республика,1,True,31250.0,31250.0,3320.7439,2770.9845,1900.7376,1841.5707,1476.708,1385.4923,1050.213,1028.0254,816.0106,692.7461,685.3503,594.1346,579.3429,579.3429,557.1553,552.2247,552.2247,534.9677,461.009,451.1478,406.7726,406.7726,374.7239,350.071,337.7446,335.2793,298.2999,283.5082,281.0429,268.7165,266.2512,261.3206,251.4595,246.5289,231.7371,209.5495,207.0843,189.8272,184.8967,177.5008,177.5008,177.5008,175.0355,152.8479,150.3826,150.3826,150.3826,145.452,140.5215,138.0562,138.0562,135.5909,135.5909,123.2644,115.8686,110.938,103.5421,98.6115,93.681,91.2157,88.7504,86.2851,86.2851,81.3545,78.8892,78.8892,76.424,71.4934,61.6322,61.6322,51.7711,49.3058,44.3752,44.3752,41.9099,39.4446,29.5835,24.6529,19.7223,17.257,7.3959,4.9306,0.0,0.0
False,2.0,Республика Мордовия,1,False,27000.0,30000.0,3187.9142,2660.1452,1824.7081,1767.9079,1417.6396,1330.0726,1008.2045,986.9044,783.3701,665.0363,657.9363,570.3692,556.1691,556.1691,534.869,530.1357,530.1357,513.5689,442.5686,433.1019,390.5017,390.5017,359.7349,336.0682,324.2348,321.8681,286.3679,272.1679,269.8012,257.9678,255.6011,250.8678,241.4011,236.6677,222.4677,201.1676,198.8009,182.2341,177.5008,170.4008,170.4008,170.4008,168.0341,146.734,144.3673,144.3673,144.3673,139.634,134.9006,132.5339,132.5339,130.1672,130.1672,118.3339,111.2338,106.5005,99.4004,94.6671,89.9337,87.5671,85.2004,82.8337,82.8337,78.1003,75.7337,75.7337,73.367,68.6336,59.1669,59.1669,49.7002,47.3335,42.6002,42.6002,40.2335,37.8668,28.4001,23.6668,18.9334,16.5667,7.1,4.7334,0.0,0.0
False,2.0,Курганская область,1,False,25000.0,120000.0,12751.6567,10640.5806,7298.8324,7071.6314,5670.5585,5320.2903,4032.8179,3947.6175,3133.4806,2660.1452,2631.745,2281.4768,2224.6766,2224.6766,2139.4762,2120.5428,2120.5428,2054.2758,1770.2745,1732.4077,1562.0069,1562.0069,1438.9397,1344.2726,1296.9391,1287.4724,1145.4718,1088.6715,1079.2048,1031.8713,1022.4045,1003.4711,965.6043,946.6709,889.8706,804.6702,795.2035,728.9366,710.0032,681.603,681.603,681.603,672.1363,586.9359,577.4692,577.4692,577.4692,558.5358,539.6024,530.1357,530.1357,520.669,520.669,473.3354,444.9353,426.0019,397.6018,378.6683,359.7349,350.2682,340.8015,331.3348,331.3348,312.4014,302.9347,302.9347,293.468,274.5346,236.6677,236.6677,198.8009,189.3342,170.4008,170.4008,160.934,151.4673,113.6005,94.6671,75.7337,66.267,28.4001,18.9334,0.0,0.0
False,2.0,Калужская область,1,False,30000.0,80000.0,8501.1044,7093.7204,4865.8883,4714.421,3780.3724,3546.8602,2688.5453,2631.745,2088.9871,1773.4301,1754.4967,1520.9845,1483.1177,1483.1177,1426.3175,1413.6952,1413.6952,1369.5172,1180.183,1154.9385,1041.338,1041.338,959.2932,896.1818,864.6261,858.3149,763.6478,725.781,719.4699,687.9142,681.603,668.9808,643.7362,631.1139,593.2471,536.4468,530.1357,485.9577,473.3354,454.402,454.402,454.402,448.0909,391.2906,384.9795,384.9795,384.9795,372.3572,359.7349,353.4238,353.4238,347.1127,347.1127,315.557,296.6235,284.0013,265.0678,252.4456,239.8233,233.5121,227.201,220.8899,220.8899,208.2676,201.9565,201.9565,195.6453,183.023,157.7785,157.7785,132.5339,126.2228,113.6005,113.6005,107.2894,100.9782,75.7337,63.1114,50.4891,44.178,18.9334,12.6223,0.0,0.0
False,2.0,Кировская область,1,False,26812.5,87500.0,9298.083,7758.7567,5322.0653,5156.3979,4134.7823,3879.3784,2940.5964,2878.4711,2284.8296,1939.6892,1918.9808,1663.5768,1622.16,1622.16,1560.0347,1546.2291,1546.2291,1497.9094,1290.8252,1263.2139,1138.9634,1138.9634,1049.2269,980.1988,945.6848,938.782,835.2398,793.823,786.9202,752.4061,745.5033,731.6977,704.0865,690.2808,648.864,586.7387,579.8359,531.5163,517.7106,497.0022,497.0022,497.0022,490.0994,427.9741,421.0713,421.0713,421.0713,407.2657,393.4601,386.5573,386.5573,379.6545,379.6545,345.1404,324.432,310.6264,289.918,276.1123,262.3067,255.4039,248.5011,241.5983,241.5983,227.7927,220.8899,220.8899,213.9871,200.1814,172.5702,172.5702,144.959,138.0562,124.2506,124.2506,117.3477,110.4449,82.8337,69.0281,55.2225,48.3197,20.7084,13.8056,0.0,0.0
False,2.0,Ленинградская область,1,False,35000.0,80000.0,8501.1044,7093.7204,4865.8883,4714.421,3780.3724,3546.8602,2688.5453,2631.745,2088.9871,1773.4301,1754.4967,1520.9845,1483.1177,1483.1177,1426.3175,1413.6952,1413.6952,1369.5172,1180.183,1154.9385,1041.338,1041.338,959.2932,896.1818,864.6261,858.3149,763.6478,725.781,719.4699,687.9142,681.603,668.9808,643.7362,631.1139,593.2471,536.4468,530.1357,485.9577,473.3354,454.402,454.402,454.402,448.0909,391.2906,384.9795,384.9795,384.9795,372.3572,359.7349,353.4238,353.4238,347.1127,347.1127,315.557,296.6235,284.0013,265.0678,252.4456,239.8233,233.5121,227.201,220.8899,220.8899,208.2676,201.9565,201.9565,195.6453,183.023,157.7785,157.7785,132.5339,126.2228,113.6005,113.6005,107.2894,100.9782,75.7337,63.1114,50.4891,44.178,18.9334,12.6223,0.0,0.0
False,2.0,Республика Крым,1,False,35000.0,55000.0,5844.5093,4876.9328,3345.2982,3241.1644,2599.006,2438.4664,1848.3749,1809.3247,1436.1786,1219.2332,1206.2165,1045.6769,1019.6434,1019.6434,980.5932,971.9154,971.9154,941.5431,811.3758,794.0202,715.9198,715.9198,659.514,616.125,594.4304,590.0915,525.0079,498.9744,494.6355,472.941,468.6021,459.9243,442.5686,433.8908,407.8574,368.8072,364.4683,334.0959,325.4181,312.4014,312.4014,312.4014,308.0625,269.0123,264.6734,264.6734,264.6734,255.9956,247.3178,242.9789,242.9789,238.6399,238.6399,216.9454,203.9287,195.2509,182.2341,173.5563,164.8785,160.5396,156.2007,151.8618,151.8618,143.184,138.8451,138.8451,134.5062,125.8283,108.4727,108.4727,91.1171,86.7782,78.1003,78.1003,73.7614,69.4225,52.0669,43.3891,34.7113,30.3724,13.0167,8.6778,0.0,0.0
False,2.0,Республика Карелия,1,False,26812.5,60000.0,6375.8283,5320.2903,3649.4162,3535.8157,2835.2793,2660.1452,2016.409,1973.8088,1566.7403,1330.0726,1315.8725,1140.7384,1112.3383,1112.3383,1069.7381,1060.2714,1060.2714,1027.1379,885.1373,866.2038,781.0035,781.0035,719.4699,672.1363,648.4695,643.7362,572.7359,544.3358,539.6024,515.9356,511.2023,501.7356,482.8021,473.3354,444.9353,402.3351,397.6018,364.4683,355.0016,340.8015,340.8015,340.8015,336.0682,293.468,288.7346,288.7346,288.7346,279.2679,269.8012,265.0678,265.0678,260.3345,260.3345,236.6677,222.4677,213.0009,198.8009,189.3342,179.8675,175.1341,170.4008,165.6674,165.6674,156.2007,151.4673,151.4673,146.734,137.2673,118.3339,118.3339,99.4004,94.6671,85.2004,85.2004,80.467,75.7337,56.8003,47.3335,37.8668,33.1335,14.2001,9.4667,0.0,0.0
False,2.0,Рязанская область,1,False,25000.0,80000.0,8501.1044,7093.7204,4865.8883,4714.421,3780.3724,3546.8602,2688.5453,2631.745,2088.9871,1773.4301,1754.4967,1520.9845,1483.1177,1483.1177,1426.3175,1413.6952,1413.6952,1369.5172,1180.183,1154.9385,1041.338,1041.338,959.2932,896.1818,864.6261,858.3149,763.6478,725.781,719.4699,687.9142,681.603,668.9808,643.7362,631.1139,593.2471,536.4468,530.1357,485.9577,473.3354,454.402,454.402,454.402,448.0909,391.2906,384.9795,384.9795,384.9795,372.3572,359.7349,353.4238,353.4238,347.1127,347.1127,315.557,296.6235,284.0013,265.0678,252.4456,239.8233,233.5121,227.201,220.8899,220.8899,208.2676,201.9565,201.9565,195.6453,183.023,157.7785,157.7785,132.5339,126.2228,113.6005,113.6005,107.2894,100.9782,75.7337,63.1114,50.4891,44.178,18.9334,12.6223,0.0,0.0
False,2.0,Республика Северная Осетия,1,False,35000.0,35866.5,3811.3108,3180.3365,2181.5298,2113.6222,1694.8591,1590.1683,1205.3589,1179.8935,936.5582,795.0841,786.5957,681.9049,664.928,664.928,639.4627,633.8037,633.8037,613.9974,529.1129,517.795,466.8643,466.8643,430.0811,401.7863,387.6389,384.8094,342.3672,325.3903,322.5608,308.4134,305.5839,299.925,288.6071,282.9481,265.9712,240.5059,237.6764,217.87,212.2111,203.7226,203.7226,203.7226,200.8931,175.4278,172.5983,172.5983,172.5983,166.9394,161.2804,158.4509,158.4509,155.6214,155.6214,141.474,132.9856,127.3266,118.8382,113.1792,107.5203,104.6908,101.8613,99.0318,99.0318,93.3729,90.5434,90.5434,87.7139,82.0549,70.737,70.737,59.4191,56.5896,50.9307,50.9307,48.1012,45.2717,33.9538,28.2948,22.6358,19.8064,8.4884,5.659,0.0,0.0
False,2.0,Республика Адыгея,1,False,27000.0,50000.0,5313.1903,4433.5753,3041.1802,2946.5131,2362.7327,2216.7876,1680.3408,1644.8406,1305.6169,1108.3938,1096.5604,950.6153,926.9486,926.9486,891.4484,883.5595,883.5595,855.9482,737.6144,721.8365,650.8362,650.8362,599.5582,560.1136,540.3913,536.4468,477.2799,453.6131,449.6687,429.9464,426.0019,418.113,402.3351,394.4462,370.7794,335.2793,331.3348,303.7236,295.8346,284.0013,284.0013,284.0013,280.0568,244.5566,240.6122,240.6122,240.6122,232.7233,224.8343,220.8899,220.8899,216.9454,216.9454,197.2231,185.3897,177.5008,165.6674,157.7785,149.8896,145.9451,142.0006,138.0562,138.0562,130.1672,126.2228,126.2228,122.2783,114.3894,98.6115,98.6115,82.8337,78.8892,71.0003,71.0003,67.0559,63.1114,47.3335,39.4446,31.5557,27.6112,11.8334,7.8889,0.0,0.0
False,2.0,Чукотский автономный округ,1,False,40000.0,80635.0,8568.582,7150.0268,4904.5113,4751.8417,3810.3791,3575.0134,2709.8856,2652.6345,2105.5684,1787.5067,1768.423,1533.0574,1494.8899,1494.8899,1437.6388,1424.9164,1424.9164,1380.3877,1189.5507,1164.1058,1049.6036,1049.6036,966.9075,903.2952,871.489,865.1278,769.7093,731.5419,725.1807,693.3745,687.0133,674.2908,648.8459,636.1234,597.956,540.7049,534.3436,489.815,477.0925,458.0088,458.0088,458.0088,451.6476,394.3965,388.0353,388.0353,388.0353,375.3128,362.5903,356.2291,356.2291,349.8679,349.8679,318.0617,298.978,286.2555,267.1718,254.4494,241.7269,235.3657,229.0044,222.6432,222.6432,209.9207,203.5595,203.5595,197.1982,184.4758,159.0308,159.0308,133.5859,127.2247,114.5022,114.5022,108.141,101.7797,76.3348,63.6123,50.8899,44.5286,19.0837,12.7225,0.0,0.0
False,2.0,Московская область,2,False,70.0,120000.0,12751.6567,10640.5806,7298.8324,7071.6314,5670.5585,5320.2903,4032.8179,3947.6175,3133.4806,2660.1452,2631.745,2281.4768,2224.6766,2224.6766,2139.4762,2120.5428,2120.5428,2054.2758,1770.2745,1732.4077,1562.0069,1562.0069,1438.9397,1344.2726,1296.9391,1287.4724,1145.4718,1088.6715,1079.2048,1031.8713,1022.4045,1003.4711,965.6043,946.6709,889.8706,804.6702,795.2035,728.9366,710.0032,681.603,681.603,681.603,672.1363,586.9359,577.4692,577.4692,577.4692,558.5358,539.6024,530.1357,530.1357,520.669,520.669,473.3354,444.9353,426.0019,397.6018,378.6683,359.7349,350.2682,340.8015,331.3348,331.3348,312.4014,302.9347,302.9347,293.468,274.5346,236.6677,236.6677,198.8009,189.3342,170.4008,170.4008,160.934,151.4673,113.6005,94.6671,75.7337,66.267,28.4001,18.9334,0.0,0.0
False,2.0,Тверская область,1,False,40000.0,75000.0,7969.7854,6650.3629,4561.7703,4419.7696,3544.0991,3325.1814,2520.5112,2467.261,1958.4254,1662.5907,1644.8406,1425.923,1390.4228,1390.4228,1337.1726,1325.3392,1325.3392,1283.9224,1106.4216,1082.7548,976.2543,976.2543,899.3373,840.1704,810.5869,804.6702,715.9198,680.4197,674.503,644.9195,639.0028,627.1695,603.5027,591.6693,556.1691,502.9189,497.0022,455.5854,443.752,426.0019,426.0019,426.0019,420.0852,366.835,360.9183,360.9183,360.9183,349.0849,337.2515,331.3348,331.3348,325.4181,325.4181,295.8346,278.0846,266.2512,248.5011,236.6677,224.8343,218.9176,213.0009,207.0843,207.0843,195.2509,189.3342,189.3342,183.4175,171.5841,147.9173,147.9173,124.2506,118.3339,106.5005,106.5005,100.5838,94.6671,71.0003,59.1669,47.3335,41.4169,17.7501,11.8334,0.0,0.0
False,2.0,Тюменская область,1,False,25000.0,150000.0,15939.5708,13300.7258,9123.5405,8839.5393,7088.1982,6650.3629,5041.0224,4934.5219,3916.8507,3325.1814,3289.6813,2851.846,2780.8457,2780.8457,2674.3452,2650.6784,2650.6784,2567.8447,2212.8432,2165.5096,1952.5087,1952.5087,1798.6747,1680.3408,1621.1739,1609.3405,1431.8397,1360.8394,1349.006,1289.8391,1278.0057,1254.3389,1207.0054,1183.3386,1112.3383,1005.8378,994.0044,911.1707,887.5039,852.0038,852.0038,852.0038,840.1704,733.6699,721.8365,721.8365,721.8365,698.1698,674.503,662.6696,662.6696,650.8362,650.8362,591.6693,556.1691,532.5024,497.0022,473.3354,449.6687,437.8353,426.0019,414.1685,414.1685,390.5017,378.6683,378.6683,366.835,343.1682,295.8346,295.8346,248.5011,236.6677,213.0009,213.0009,201.1676,189.3342,142.0006,118.3339,94.6671,82.8337,35.5002,23.6668,0.0,0.0
False,2.0,Калининградская область,1,False,25000.0,85000.0,9032.4235,7537.0779,5170.0063,5009.0723,4016.6456,3768.539,2856.5794,2796.2291,2219.5488,1884.2695,1864.1527,1616.0461,1575.8126,1575.8126,1515.4623,1502.0511,1502.0511,1455.112,1253.9445,1227.1221,1106.4216,1106.4216,1019.249,952.1931,918.6652,911.9596,811.3758,771.1423,764.4367,730.9088,724.2032,710.792,683.9697,670.5585,630.325,569.9748,563.2692,516.3301,502.9189,482.8021,482.8021,482.8021,476.0966,415.7463,409.0407,409.0407,409.0407,395.6295,382.2184,375.5128,375.5128,368.8072,368.8072,335.2793,315.1625,301.7513,281.6346,268.2234,254.8122,248.1067,241.4011,234.6955,234.6955,221.2843,214.5787,214.5787,207.8731,194.462,167.6396,167.6396,140.8173,134.1117,120.7005,120.7005,113.995,107.2894,80.467,67.0559,53.6447,46.9391,20.1168,13.4112,0.0,0.0
