is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Формовка литейная ручная (4329_35),"Личные установки и ценности, мировоззрение (2043_4)",Формирование железобетонных изделий и конструкций (4318_35),Формовка (в общем) (4324_35),Изготовление кондитерских изделий (4237_35),Внимательность (СК) (536_4),Сборка литейных форм (4433_35),"Саморазвитие, обучаемость (СК) (604_4)",Высокая работоспособность (СК) (586_4),Чтение схем/чертежей (ОПТ) (3032_36),Командность (СК) (1371_4),Трудолюбие (СК) (597_4),Формовка литейная машинная (4330_35),Изготовление форм (4446_35),Пунктуальность (СК) (612_4),Укладка в форму арматурных сеток и каркасов (4320_35),Коммуникабельность (СК) (617_4),Формовка в опоках (4334_35),Склонность к здоровому образу жизни (СК) (1662_4),Формовка изделий из композитных материалов (4325_35),Сборка несложных узлов и конструкций (3923_35),Расформовка изделия (4319_35),Укладка бетонной смеси (4443_35),Набивка и трамбовка форм (4429_35),Установка и проверка стержней (4432_35)
False,0.0,Брянская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,0.0,Ленинградская область,1,False,15000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
False,0.0,Рязанская область,1,False,15000.0,60000.0,11298.257,6655.8071,5434.1098,4349.2425,3987.6201,2550.9041,2267.4703,2120.8666,1886.3007,1436.7161,1397.6218,1338.9803,1329.2067,1299.886,1241.2445,1231.4709,1163.0559,1104.4144,1035.9993,1026.2258,967.5843,889.3957,850.3014,752.5656,684.1505,645.0562,547.3204,508.2261
False,0.0,Калужская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,0.0,Орловская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,0.0,Ямало-Ненецкий автономный округ,1,False,40000.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
False,0.0,Республика Мордовия,1,False,15000.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
False,0.0,Мурманская область,1,False,18800.0,55000.0,10356.7356,6101.1565,4981.2673,3986.8057,3655.3185,2338.3287,2078.5144,1944.1277,1729.109,1316.9897,1281.1533,1227.3986,1218.4395,1191.5621,1137.8075,1128.8483,1066.1345,1012.3799,949.6661,940.707,886.9523,815.2794,779.4429,689.8518,627.138,591.3015,501.7104,465.8739
False,0.0,Вологодская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,0.0,Архангельская область,1,False,20000.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
False,0.0,Тамбовская область,2,False,15000.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
False,0.0,Псковская область,1,False,15000.0,78200.0,14725.395,8674.7353,7082.4564,5668.5128,5197.1982,3324.6783,2955.2696,2764.1961,2458.4786,1872.52,1821.567,1745.1376,1732.3994,1694.1847,1617.7553,1605.0171,1515.8495,1439.4201,1350.2525,1337.5143,1261.0849,1159.179,1108.2261,980.8438,891.6762,840.7232,713.3409,662.388
False,0.0,Ивановская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,0.0,Курганская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,0.0,Республика Калмыкия,1,False,29600.0,29600.0,5573.8068,3283.5315,2680.8275,2145.6263,1967.2259,1258.446,1118.6187,1046.2942,930.575,708.7799,689.4934,660.5636,655.742,641.2771,612.3473,607.5257,573.7742,544.8444,511.093,506.2714,477.3416,438.7685,419.482,371.2657,337.5143,318.2277,270.0114,250.7249
False,0.0,Республика Калмыкия,1,True,29625.0,29625.0,5578.5144,3286.3048,2683.0917,2147.4385,1968.8874,1259.5089,1119.5634,1047.1779,931.361,709.3786,690.0757,661.1215,656.2958,641.8187,612.8645,608.0388,574.2588,545.3046,511.5247,506.699,477.7447,439.1391,419.8363,371.5792,337.7993,318.4965,270.2395,250.9366
False,0.0,Магаданская область,1,False,25000.0,47595.0,8962.3424,5279.719,4310.6076,3450.0367,3163.1797,2023.5046,1798.6708,1682.3774,1496.308,1139.675,1108.6635,1062.1461,1054.3932,1031.1345,984.6172,976.8643,922.5941,876.0767,821.8065,814.0536,767.5362,705.5131,674.5015,596.9726,542.7024,511.6908,434.1619,403.1504
False,0.0,Сахалинская область,1,False,25000.0,40000.0,7532.1714,4437.2048,3622.7399,2899.495,2658.4134,1700.6027,1511.6468,1413.9111,1257.5338,957.8107,931.7478,892.6535,886.1378,866.5906,827.4963,820.9806,775.3706,736.2763,690.6662,684.1505,645.0562,592.9304,566.8676,501.7104,456.1003,430.0375,364.8803,338.8174
False,0.0,Республика Карелия,1,False,21000.0,44980.0,8469.9267,4989.6367,4073.771,3260.4822,2989.3859,1912.3277,1699.8469,1589.943,1414.0968,1077.0582,1047.7504,1003.7889,996.462,974.4812,930.5196,923.1927,871.9042,827.9427,776.6542,769.3273,725.3657,666.7503,637.4426,564.1733,512.8848,483.5771,410.3079,381.0002
False,0.0,Новгородская область,1,False,25000.0,44980.0,8469.9267,4989.6367,4073.771,3260.4822,2989.3859,1912.3277,1699.8469,1589.943,1414.0968,1077.0582,1047.7504,1003.7889,996.462,974.4812,930.5196,923.1927,871.9042,827.9427,776.6542,769.3273,725.3657,666.7503,637.4426,564.1733,512.8848,483.5771,410.3079,381.0002
False,0.0,Кабардино-Балкарская Республика,1,False,18000.0,19300.0,3634.2727,2140.9513,1747.972,1399.0064,1282.6845,820.5408,729.3696,682.2121,606.7601,462.1437,449.5683,430.7053,427.5615,418.13,399.267,396.1231,374.1163,355.2533,333.2465,330.1026,311.2396,286.0889,273.5136,242.0753,220.0684,207.4931,176.0547,163.4794
False,0.0,Республика Дагестан,1,False,14890.0,23500.0,4425.1507,2606.8578,2128.3597,1703.4533,1561.8179,999.1041,888.0925,830.6727,738.8011,562.7138,547.4019,524.4339,520.606,509.122,486.1541,482.3261,455.5302,432.5623,405.7664,401.9384,378.9705,348.3466,333.0347,294.7548,267.959,252.647,214.3672,199.0552
False,0.0,Республика Алтай,1,False,19300.0,28000.0,5272.52,3106.0433,2535.9179,2029.6465,1860.8894,1190.4219,1058.1528,989.7377,880.2737,670.4675,652.2235,624.8575,620.2965,606.6135,579.2474,574.6864,542.7594,515.3934,483.4664,478.9054,451.5393,415.0513,396.8073,351.1973,319.2702,301.0262,255.4162,237.1722
False,2.0,Новосибирская область,0,False,19500.0,59250.0,11157.0288,6572.6095,5366.1834,4294.877,3937.7749,2519.0178,2239.1269,2094.3558,1862.7219,1418.7571,1380.1515,1322.243,1312.5916,1283.6374,1225.7289,1216.0775,1148.5177,1090.6092,1023.0494,1013.3979,955.4895,878.2782,839.6726,743.1585,675.5986,636.993,540.4789,501.8733
False,2.0,Город федерального значения Санкт-Петербург,0,False,28750.0,84700.0,15949.3729,9395.7811,7671.1517,6139.6807,5629.1904,3601.0262,3200.9122,2993.9567,2662.8278,2028.1642,1972.9761,1890.1938,1876.3968,1835.0057,1752.2235,1738.4265,1641.8472,1559.065,1462.4857,1448.6887,1365.9065,1255.5302,1200.3421,1062.3717,965.7925,910.6043,772.634,717.4458
False,2.0,Республика Татарстан,0,False,34250.0,35000.0,6590.6499,3882.5542,3169.8974,2537.0582,2326.1117,1488.0274,1322.691,1237.1722,1100.3421,838.0844,815.2794,781.0718,775.3706,758.2668,724.0593,718.358,678.4493,644.2417,604.333,598.6317,564.4242,518.8141,496.0091,438.9966,399.0878,376.2828,319.2702,296.4652
False,2.0,Иркутская область,1,False,15000.0,30000.0,5649.1285,3327.9036,2717.0549,2174.6213,1993.8101,1275.452,1133.7351,1060.4333,943.1504,718.358,698.8109,669.4901,664.6034,649.943,620.6223,615.7355,581.5279,552.2072,517.9997,513.1129,483.7921,444.6978,425.1507,376.2828,342.0753,322.5281,273.6602,254.113
False,2.0,Город федерального значения Москва,0,False,41000.0,89000.0,16759.0813,9872.7806,8060.5962,6451.3764,5914.9699,3783.841,3363.4142,3145.9521,2798.0127,2131.1288,2073.1389,1986.1541,1971.6566,1928.1642,1841.1793,1826.6819,1725.1995,1638.2147,1536.7324,1522.2349,1435.25,1319.2702,1261.2803,1116.3056,1014.8233,956.8334,811.8586,753.8687
False,2.0,Московская область,2,False,20250.0,55200.0,10394.3965,6123.3426,4999.381,4001.3031,3668.6105,2346.8317,2086.0727,1951.1973,1735.3966,1321.7788,1285.812,1231.8619,1222.8702,1195.8951,1141.9449,1132.9532,1070.0114,1016.0612,953.1194,944.1277,890.1776,818.244,782.2772,692.3603,629.4185,593.4517,503.5348,467.568
False,2.0,Краснодарский край,0,False,16500.0,23000.0,4330.9985,2551.3927,2083.0754,1667.2096,1528.5877,977.8466,869.1969,812.9989,723.0819,550.7412,535.755,513.2758,509.5292,498.2896,475.8104,472.0639,445.8381,423.3589,397.1331,393.3865,370.9073,340.935,325.9489,288.4835,262.2577,247.2715,209.8062,194.82
False,2.0,Кемеровская область,1,False,15000.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,2.0,Приморский край,1,False,15617.0,25000.0,4707.6071,2773.253,2264.2124,1812.1844,1661.5084,1062.8767,944.7793,883.6944,785.9586,598.6317,582.3424,557.9085,553.8361,541.6192,517.1852,513.1129,484.6066,460.1727,431.6664,427.5941,403.1601,370.5815,354.2922,313.569,285.0627,268.7734,228.0502,211.7609
False,2.0,Алтайский край,2,False,25000.0,35000.0,6590.6499,3882.5542,3169.8974,2537.0582,2326.1117,1488.0274,1322.691,1237.1722,1100.3421,838.0844,815.2794,781.0718,775.3706,758.2668,724.0593,718.358,678.4493,644.2417,604.333,598.6317,564.4242,518.8141,496.0091,438.9966,399.0878,376.2828,319.2702,296.4652
False,2.0,Республика Хакасия,1,False,30000.0,30000.0,5649.1285,3327.9036,2717.0549,2174.6213,1993.8101,1275.452,1133.7351,1060.4333,943.1504,718.358,698.8109,669.4901,664.6034,649.943,620.6223,615.7355,581.5279,552.2072,517.9997,513.1129,483.7921,444.6978,425.1507,376.2828,342.0753,322.5281,273.6602,254.113
False,2.0,Саратовская область,2,False,30000.0,30000.0,5649.1285,3327.9036,2717.0549,2174.6213,1993.8101,1275.452,1133.7351,1060.4333,943.1504,718.358,698.8109,669.4901,664.6034,649.943,620.6223,615.7355,581.5279,552.2072,517.9997,513.1129,483.7921,444.6978,425.1507,376.2828,342.0753,322.5281,273.6602,254.113
False,2.0,Еврейская автономная область,1,False,15000.0,25000.0,4707.6071,2773.253,2264.2124,1812.1844,1661.5084,1062.8767,944.7793,883.6944,785.9586,598.6317,582.3424,557.9085,553.8361,541.6192,517.1852,513.1129,484.6066,460.1727,431.6664,427.5941,403.1601,370.5815,354.2922,313.569,285.0627,268.7734,228.0502,211.7609
False,2.0,Забайкальский край,1,False,20000.0,35000.0,6590.6499,3882.5542,3169.8974,2537.0582,2326.1117,1488.0274,1322.691,1237.1722,1100.3421,838.0844,815.2794,781.0718,775.3706,758.2668,724.0593,718.358,678.4493,644.2417,604.333,598.6317,564.4242,518.8141,496.0091,438.9966,399.0878,376.2828,319.2702,296.4652
False,2.0,Свердловская область,0,False,36000.0,59250.0,11157.0288,6572.6095,5366.1834,4294.877,3937.7749,2519.0178,2239.1269,2094.3558,1862.7219,1418.7571,1380.1515,1322.243,1312.5916,1283.6374,1225.7289,1216.0775,1148.5177,1090.6092,1023.0494,1013.3979,955.4895,878.2782,839.6726,743.1585,675.5986,636.993,540.4789,501.8733
False,2.0,Волгоградская область,2,False,30000.0,30000.0,5649.1285,3327.9036,2717.0549,2174.6213,1993.8101,1275.452,1133.7351,1060.4333,943.1504,718.358,698.8109,669.4901,664.6034,649.943,620.6223,615.7355,581.5279,552.2072,517.9997,513.1129,483.7921,444.6978,425.1507,376.2828,342.0753,322.5281,273.6602,254.113
False,2.0,Липецкая область,1,False,27000.0,27000.0,5084.2157,2995.1132,2445.3494,1957.1591,1794.4291,1147.9068,1020.3616,954.39,848.8353,646.5222,628.9298,602.5411,598.143,584.9487,558.56,554.1619,523.3751,496.9865,466.1997,461.8016,435.4129,400.2281,382.6356,338.6545,307.8677,290.2753,246.2942,228.7017
False,2.0,Самарская область,0,False,20000.0,60000.0,11298.257,6655.8071,5434.1098,4349.2425,3987.6201,2550.9041,2267.4703,2120.8666,1886.3007,1436.7161,1397.6218,1338.9803,1329.2067,1299.886,1241.2445,1231.4709,1163.0559,1104.4144,1035.9993,1026.2258,967.5843,889.3957,850.3014,752.5656,684.1505,645.0562,547.3204,508.2261
False,2.0,Республика Башкортостан,0,False,20000.0,59250.0,11157.0288,6572.6095,5366.1834,4294.877,3937.7749,2519.0178,2239.1269,2094.3558,1862.7219,1418.7571,1380.1515,1322.243,1312.5916,1283.6374,1225.7289,1216.0775,1148.5177,1090.6092,1023.0494,1013.3979,955.4895,878.2782,839.6726,743.1585,675.5986,636.993,540.4789,501.8733
False,2.0,Воронежская область,2,False,20000.0,59250.0,11157.0288,6572.6095,5366.1834,4294.877,3937.7749,2519.0178,2239.1269,2094.3558,1862.7219,1418.7571,1380.1515,1322.243,1312.5916,1283.6374,1225.7289,1216.0775,1148.5177,1090.6092,1023.0494,1013.3979,955.4895,878.2782,839.6726,743.1585,675.5986,636.993,540.4789,501.8733
False,2.0,Ростовская область,0,False,34250.0,92000.0,17323.9941,10205.5709,8332.3017,6668.8386,6114.3509,3911.3862,3476.7878,3251.9954,2892.3277,2202.9647,2143.02,2053.1031,2038.117,1993.1585,1903.2416,1888.2554,1783.3523,1693.4354,1588.5323,1573.5462,1483.6293,1363.74,1303.7954,1153.9339,1049.0308,989.0862,839.2246,779.28
False,2.0,Челябинская область,0,False,34250.0,34250.0,6449.4217,3799.3566,3101.971,2482.6926,2276.2665,1456.1411,1294.3476,1210.6613,1076.7633,820.1254,797.8091,764.3346,758.7555,742.0182,708.5437,702.9647,663.9111,630.4366,591.383,585.8039,552.3294,507.6967,485.3804,429.5895,390.5359,368.2196,312.4287,290.1124
False,2.0,Красноярский край,1,False,26250.0,60000.0,11298.257,6655.8071,5434.1098,4349.2425,3987.6201,2550.9041,2267.4703,2120.8666,1886.3007,1436.7161,1397.6218,1338.9803,1329.2067,1299.886,1241.2445,1231.4709,1163.0559,1104.4144,1035.9993,1026.2258,967.5843,889.3957,850.3014,752.5656,684.1505,645.0562,547.3204,508.2261
False,2.0,Пензенская область,1,False,20000.0,20000.0,3766.0857,2218.6024,1811.3699,1449.7475,1329.2067,850.3014,755.8234,706.9555,628.7669,478.9054,465.8739,446.3268,443.0689,433.2953,413.7482,410.4903,387.6853,368.1381,345.3331,342.0753,322.5281,296.4652,283.4338,250.8552,228.0502,215.0187,182.4401,169.4087
False,2.0,Тульская область,1,False,30000.0,92000.0,17323.9941,10205.5709,8332.3017,6668.8386,6114.3509,3911.3862,3476.7878,3251.9954,2892.3277,2202.9647,2143.02,2053.1031,2038.117,1993.1585,1903.2416,1888.2554,1783.3523,1693.4354,1588.5323,1573.5462,1483.6293,1363.74,1303.7954,1153.9339,1049.0308,989.0862,839.2246,779.28
False,2.0,Омская область,1,False,35000.0,59250.0,11157.0288,6572.6095,5366.1834,4294.877,3937.7749,2519.0178,2239.1269,2094.3558,1862.7219,1418.7571,1380.1515,1322.243,1312.5916,1283.6374,1225.7289,1216.0775,1148.5177,1090.6092,1023.0494,1013.3979,955.4895,878.2782,839.6726,743.1585,675.5986,636.993,540.4789,501.8733
False,2.0,Тюменская область,1,False,20000.0,20000.0,3766.0857,2218.6024,1811.3699,1449.7475,1329.2067,850.3014,755.8234,706.9555,628.7669,478.9054,465.8739,446.3268,443.0689,433.2953,413.7482,410.4903,387.6853,368.1381,345.3331,342.0753,322.5281,296.4652,283.4338,250.8552,228.0502,215.0187,182.4401,169.4087
False,2.0,Чувашская Республика,1,False,19500.0,56750.0,10686.2681,6295.2842,5139.7622,4113.6586,3771.624,2412.7301,2144.649,2005.9863,1784.1261,1358.894,1321.9173,1266.4522,1257.208,1229.4755,1174.0104,1164.7662,1100.057,1044.592,979.8827,970.6385,915.1735,841.2201,804.2434,711.8016,647.0924,610.1157,517.6739,480.6972
False,2.0,Республика Марий Эл,1,False,20000.0,27000.0,5084.2157,2995.1132,2445.3494,1957.1591,1794.4291,1147.9068,1020.3616,954.39,848.8353,646.5222,628.9298,602.5411,598.143,584.9487,558.56,554.1619,523.3751,496.9865,466.1997,461.8016,435.4129,400.2281,382.6356,338.6545,307.8677,290.2753,246.2942,228.7017
False,2.0,Астраханская область,1,False,20000.0,36000.0,6778.9542,3993.4843,3260.4659,2609.5455,2392.5721,1530.5424,1360.4822,1272.52,1131.7804,862.0296,838.5731,803.3882,797.524,779.9316,744.7467,738.8826,697.8335,662.6486,621.5996,615.7355,580.5506,533.6374,510.1808,451.5393,410.4903,387.0337,328.3922,304.9357
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,27000.0,35000.0,6590.6499,3882.5542,3169.8974,2537.0582,2326.1117,1488.0274,1322.691,1237.1722,1100.3421,838.0844,815.2794,781.0718,775.3706,758.2668,724.0593,718.358,678.4493,644.2417,604.333,598.6317,564.4242,518.8141,496.0091,438.9966,399.0878,376.2828,319.2702,296.4652
False,2.0,Ульяновская область,1,False,19500.0,27000.0,5084.2157,2995.1132,2445.3494,1957.1591,1794.4291,1147.9068,1020.3616,954.39,848.8353,646.5222,628.9298,602.5411,598.143,584.9487,558.56,554.1619,523.3751,496.9865,466.1997,461.8016,435.4129,400.2281,382.6356,338.6545,307.8677,290.2753,246.2942,228.7017
False,2.0,Оренбургская область,2,False,20000.0,24050.0,4528.718,2667.8694,2178.1723,1743.3214,1598.3711,1022.4874,908.8777,850.114,756.0922,575.8837,560.2134,536.7079,532.7904,521.0376,497.5322,493.6146,466.1916,442.6861,415.2631,411.3455,387.84,356.4994,340.8291,301.6534,274.2303,258.56,219.3843,203.714
False,2.0,Нижегородская область,0,False,24050.0,32250.0,6072.8132,3577.4963,2920.834,2337.7179,2143.3458,1371.1109,1218.7653,1139.9658,1013.8866,772.2349,751.2217,719.7019,714.4486,698.6887,667.1689,661.9156,625.1425,593.6227,556.8496,551.5964,520.0766,478.0502,457.037,404.504,367.7309,346.7177,294.1847,273.1715
False,2.0,Тверская область,1,False,50000.0,92000.0,17323.9941,10205.5709,8332.3017,6668.8386,6114.3509,3911.3862,3476.7878,3251.9954,2892.3277,2202.9647,2143.02,2053.1031,2038.117,1993.1585,1903.2416,1888.2554,1783.3523,1693.4354,1588.5323,1573.5462,1483.6293,1363.74,1303.7954,1153.9339,1049.0308,989.0862,839.2246,779.28
False,2.0,Ярославская область,1,False,27000.0,34250.0,6449.4217,3799.3566,3101.971,2482.6926,2276.2665,1456.1411,1294.3476,1210.6613,1076.7633,820.1254,797.8091,764.3346,758.7555,742.0182,708.5437,702.9647,663.9111,630.4366,591.383,585.8039,552.3294,507.6967,485.3804,429.5895,390.5359,368.2196,312.4287,290.1124
False,2.0,Камчатский край,1,False,27000.0,30000.0,5649.1285,3327.9036,2717.0549,2174.6213,1993.8101,1275.452,1133.7351,1060.4333,943.1504,718.358,698.8109,669.4901,664.6034,649.943,620.6223,615.7355,581.5279,552.2072,517.9997,513.1129,483.7921,444.6978,425.1507,376.2828,342.0753,322.5281,273.6602,254.113
False,2.0,Кировская область,1,False,38000.0,38000.0,7155.5628,4215.3445,3441.6029,2754.5203,2525.4928,1615.5726,1436.0645,1343.2155,1194.6571,909.9202,885.1604,848.0209,841.8309,823.2611,786.1215,779.9316,736.6021,699.4625,656.1329,649.943,612.8034,563.2839,538.5242,476.6249,433.2953,408.5356,346.6363,321.8765
False,2.0,Амурская область,1,False,34250.0,34250.0,6449.4217,3799.3566,3101.971,2482.6926,2276.2665,1456.1411,1294.3476,1210.6613,1076.7633,820.1254,797.8091,764.3346,758.7555,742.0182,708.5437,702.9647,663.9111,630.4366,591.383,585.8039,552.3294,507.6967,485.3804,429.5895,390.5359,368.2196,312.4287,290.1124
False,2.0,Хабаровский край,1,False,19500.0,50000.0,9415.2142,5546.5059,4528.4248,3624.3688,3323.0168,2125.7534,1889.5586,1767.3888,1571.9173,1197.2634,1164.6848,1115.8169,1107.6723,1083.2383,1034.3704,1026.2258,969.2132,920.3453,863.3328,855.1881,806.3202,741.1631,708.5845,627.138,570.1254,537.5468,456.1003,423.5217
False,2.0,Город федерального значения Севастополь,1,False,32250.0,56750.0,10686.2681,6295.2842,5139.7622,4113.6586,3771.624,2412.7301,2144.649,2005.9863,1784.1261,1358.894,1321.9173,1266.4522,1257.208,1229.4755,1174.0104,1164.7662,1100.057,1044.592,979.8827,970.6385,915.1735,841.2201,804.2434,711.8016,647.0924,610.1157,517.6739,480.6972
False,2.0,Республика Бурятия,1,False,24050.0,26250.0,4942.9875,2911.9156,2377.423,1902.7936,1744.5838,1116.0205,992.0182,927.8791,825.2566,628.5633,611.4595,585.8039,581.5279,568.7001,543.0445,538.7685,508.8369,483.1813,453.2497,448.9738,423.3181,389.1106,372.0068,329.2474,299.3158,282.2121,239.4527,222.3489
False,2.0,Пермский край,1,False,65000.0,65000.0,12239.7785,7210.4577,5886.9523,4711.6794,4319.9218,2763.4794,2456.4261,2297.6055,2043.4924,1556.4424,1514.0902,1450.562,1439.9739,1408.2098,1344.6815,1334.0935,1259.9772,1196.4489,1122.3326,1111.7446,1048.2163,963.512,921.1598,815.2794,741.1631,698.8109,592.9304,550.5783
False,2.0,Удмуртская Республика,1,False,65000.0,65000.0,12239.7785,7210.4577,5886.9523,4711.6794,4319.9218,2763.4794,2456.4261,2297.6055,2043.4924,1556.4424,1514.0902,1450.562,1439.9739,1408.2098,1344.6815,1334.0935,1259.9772,1196.4489,1122.3326,1111.7446,1048.2163,963.512,921.1598,815.2794,741.1631,698.8109,592.9304,550.5783
False,2.0,Калужская область,1,False,28750.0,55200.0,10394.3965,6123.3426,4999.381,4001.3031,3668.6105,2346.8317,2086.0727,1951.1973,1735.3966,1321.7788,1285.812,1231.8619,1222.8702,1195.8951,1141.9449,1132.9532,1070.0114,1016.0612,953.1194,944.1277,890.1776,818.244,782.2772,692.3603,629.4185,593.4517,503.5348,467.568
False,2.0,Мурманская область,1,False,65000.0,65000.0,12239.7785,7210.4577,5886.9523,4711.6794,4319.9218,2763.4794,2456.4261,2297.6055,2043.4924,1556.4424,1514.0902,1450.562,1439.9739,1408.2098,1344.6815,1334.0935,1259.9772,1196.4489,1122.3326,1111.7446,1048.2163,963.512,921.1598,815.2794,741.1631,698.8109,592.9304,550.5783
False,2.0,Архангельская область,1,False,24000.0,24000.0,4519.3028,2662.3229,2173.6439,1739.697,1595.0481,1020.3616,906.9881,848.3466,754.5203,574.6864,559.0487,535.5921,531.6827,519.9544,496.4978,492.5884,465.2223,441.7658,414.3997,410.4903,387.0337,355.7583,340.1205,301.0262,273.6602,258.0225,218.9282,203.2904
False,2.0,Тамбовская область,2,False,55200.0,55200.0,10394.3965,6123.3426,4999.381,4001.3031,3668.6105,2346.8317,2086.0727,1951.1973,1735.3966,1321.7788,1285.812,1231.8619,1222.8702,1195.8951,1141.9449,1132.9532,1070.0114,1016.0612,953.1194,944.1277,890.1776,818.244,782.2772,692.3603,629.4185,593.4517,503.5348,467.568
False,2.0,Псковская область,1,False,90000.0,90000.0,16947.3856,9983.7107,8151.1647,6523.8638,5981.4302,3826.3561,3401.2054,3181.2999,2829.4511,2155.0741,2096.4326,2008.4704,1993.8101,1949.829,1861.8668,1847.2064,1744.5838,1656.6216,1553.999,1539.3387,1451.3764,1334.0935,1275.452,1128.8483,1026.2258,967.5843,820.9806,762.3391
False,2.0,Магаданская область,1,False,55200.0,55200.0,10394.3965,6123.3426,4999.381,4001.3031,3668.6105,2346.8317,2086.0727,1951.1973,1735.3966,1321.7788,1285.812,1231.8619,1222.8702,1195.8951,1141.9449,1132.9532,1070.0114,1016.0612,953.1194,944.1277,890.1776,818.244,782.2772,692.3603,629.4185,593.4517,503.5348,467.568
False,2.0,Республика Карелия,1,False,44500.0,44500.0,8379.5406,4936.3903,4030.2981,3225.6882,2957.4849,1891.9205,1681.7071,1572.9761,1399.0064,1065.5644,1036.5695,993.077,985.8283,964.0821,920.5897,913.3409,862.5998,819.1073,768.3662,761.1174,717.625,659.6351,630.6402,558.1528,507.4116,478.4167,405.9293,376.9344
True,1.0,Новосибирская область,0,False,50000.0,60750.0,11439.4853,6739.0047,5502.0362,4403.6081,4037.4654,2582.7904,2295.8137,2147.3774,1909.8795,1454.675,1415.092,1355.7175,1345.8218,1316.1345,1256.7601,1246.8643,1177.5941,1118.2196,1048.9493,1039.0536,979.6791,900.5131,860.9301,761.9726,692.7024,653.1194,554.1619,514.5789
