is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),Дисциплинированность (СК) (593_4),Высокая работоспособность (СК) (586_4),ЖКХс Осуществление сантехнических работ (8067_29),"Ответственность , добросовестность (СК) (614_4)",Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"ЖКХс ремонт инженерных систем (отопление, водоснабжение, канализация) и оборудования (8271_29)","ЖКХс Монтаж, установка, ремонт, замена оборудования сан-узлов (8120_29)","Личные установки и ценности, мировоззрение (2043_4)","ЖКХс Монтаж, установка, замена, ремонт и техническое обслуживание различных типов смесителей (8117_29)",ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),ЖКХс Опыт выполнения сантехнических работ (8081_29),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),ЖКХи Снятие и обработка показаний приборов учета (2887_29),ЖКХс Выполнение сантехнических и теплотехнических работ (6069_29),Чтение схем/чертежей (ОПТ) (3032_36),ЖКХ Знание инженерных систем зданий и сооружений (2565_29),ЖКХс Монтаж сантехнических и теплотехнических систем и оборудования (6085_29),"ЖКХ Подготовка данных, составление и ведение отчетности (2905_29)",Пунктуальность (СК) (612_4),"ЖКХс ремонт и обслуживание внутренних инженерных систем (отопление, водоснабжение, канализация) и оборудования (2656_29)",ЖКХ Монтаж ГВС и ХВС (2524_29),ЖКХс ремонт наружных и внутренних инженерных систем и оборудования (8272_29),Коммуникабельность (СК) (617_4),ЖКХа техническое обслуживание электротехнического оборудования (2792_29),Выполнение поручений руководителя (ОПТ) (3036_36),ЖКХсс монтаж/демонтаж трубопроводов из различных материалов (8366_29),"ЖКХс общие фразы по обслуживанию, ремонту, сборке  различных деталей, узлов и оборудования (8281_29)",ЖКХ Монтаж систем отопления (2525_29),ЖКХс знать сантехнические работы (8072_29),ЖКХс Ремонт и техническое обслуживание систем  отопления и ГВС (8279_29),ЖКХ Монтаж канализации (2527_29),Нравственность (СК) (622_4),"ЖКХс Монтаж, установка, замена, настройка и испытание сантехнических систем (8091_29)",Внимательность (СК) (536_4),ЖКХс Монтаж систем  отопления и ГВС (8116_29),Стрессоустойчивость (СК) (601_4),Трудолюбие (СК) (597_4),"Саморазвитие, обучаемость (СК) (604_4)","ЖКХс Монтаж, установка, замена и ремонт различных типов унитаза (8123_29)"
True,2.0,Город федерального значения Москва,0,False,35000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,2.0,Республика Саха (Якутия),1,False,50000.0,100000.0,7076.1494,6672.0546,6321.8391,5540.5891,5522.6293,5405.8908,4642.6006,4588.7213,4085.8477,4014.0086,3484.1954,3376.4368,2729.8851,2478.4483,2200.0718,2101.2931,2038.4339,1813.9368,1786.9971,1679.2385,1616.3793,1481.681,1454.7414,1454.7414,1338.0029,1257.1839,1185.3448,1158.4052,1041.6667,1005.7471,969.8276,933.908,915.9483,835.1293,754.3103,718.3908,700.431,655.5316,646.5517,628.592,592.6724,565.7328,529.8132
True,2.0,Амурская область,1,False,150000.0,150000.0,10614.2241,10008.0819,9482.7586,8310.8836,8283.944,8108.8362,6963.9009,6883.0819,6128.7716,6021.0129,5226.2931,5064.6552,4094.8276,3717.6724,3300.1078,3151.9397,3057.6509,2720.9052,2680.4957,2518.8578,2424.569,2222.5216,2182.1121,2182.1121,2007.0043,1885.7759,1778.0172,1737.6078,1562.5,1508.6207,1454.7414,1400.8621,1373.9224,1252.694,1131.4655,1077.5862,1050.6466,983.2974,969.8276,942.8879,889.0086,848.5991,794.7198
True,1.0,Краснодарский край,0,False,30000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Самарская область,0,False,46250.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Саратовская область,2,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Вологодская область,1,False,46250.0,46250.0,3272.7191,3085.8253,2923.8506,2562.5224,2554.2161,2500.2245,2147.2028,2122.2836,1889.7046,1856.479,1611.4404,1561.602,1262.5718,1146.2823,1017.5332,971.8481,942.7757,838.9458,826.4862,776.6478,747.5754,685.2775,672.8179,672.8179,618.8263,581.4476,548.222,535.7624,481.7708,465.158,448.5453,431.9325,423.6261,386.2473,348.8685,332.2557,323.9494,303.1834,299.0302,290.7238,274.111,261.6514,245.0386
True,1.0,Свердловская область,0,False,40000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Нижегородская область,0,False,46250.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Омская область,1,False,24000.0,89600.0,6340.2299,5978.1609,5664.3678,4964.3678,4948.2759,4843.6782,4159.7701,4111.4943,3660.9195,3596.5517,3121.8391,3025.2874,2445.977,2220.6897,1971.2644,1882.7586,1826.4368,1625.2874,1601.1494,1504.5977,1448.2759,1327.5862,1303.4483,1303.4483,1198.8506,1126.4368,1062.069,1037.931,933.3333,901.1494,868.9655,836.7816,820.6897,748.2759,675.8621,643.6782,627.5862,587.3563,579.3103,563.2184,531.0345,506.8966,474.7126
True,1.0,Астраханская область,1,False,46250.0,46250.0,3272.7191,3085.8253,2923.8506,2562.5224,2554.2161,2500.2245,2147.2028,2122.2836,1889.7046,1856.479,1611.4404,1561.602,1262.5718,1146.2823,1017.5332,971.8481,942.7757,838.9458,826.4862,776.6478,747.5754,685.2775,672.8179,672.8179,618.8263,581.4476,548.222,535.7624,481.7708,465.158,448.5453,431.9325,423.6261,386.2473,348.8685,332.2557,323.9494,303.1834,299.0302,290.7238,274.111,261.6514,245.0386
True,1.0,Ростовская область,0,False,46250.0,46250.0,3272.7191,3085.8253,2923.8506,2562.5224,2554.2161,2500.2245,2147.2028,2122.2836,1889.7046,1856.479,1611.4404,1561.602,1262.5718,1146.2823,1017.5332,971.8481,942.7757,838.9458,826.4862,776.6478,747.5754,685.2775,672.8179,672.8179,618.8263,581.4476,548.222,535.7624,481.7708,465.158,448.5453,431.9325,423.6261,386.2473,348.8685,332.2557,323.9494,303.1834,299.0302,290.7238,274.111,261.6514,245.0386
True,1.0,Иркутская область,1,False,46250.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Республика Татарстан,0,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Алтайский край,2,False,46250.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Кемеровская область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Челябинская область,0,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Белгородская область,2,False,46250.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Курская область,2,False,46250.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Костромская область,1,False,46250.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Ярославская область,1,False,46250.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Ставропольский край,2,False,40000.0,40000.0,2830.4598,2668.8218,2528.7356,2216.2356,2209.0517,2162.3563,1857.0402,1835.4885,1634.3391,1605.6034,1393.6782,1350.5747,1091.954,991.3793,880.0287,840.5172,815.3736,725.5747,714.7989,671.6954,646.5517,592.6724,581.8966,581.8966,535.2011,502.8736,474.1379,463.3621,416.6667,402.2989,387.931,373.5632,366.3793,334.0517,301.7241,287.3563,280.1724,262.2126,258.6207,251.4368,237.069,226.2931,211.9253
True,1.0,Тюменская область,1,False,30000.0,90000.0,6368.5345,6004.8491,5689.6552,4986.5302,4970.3664,4865.3017,4178.3405,4129.8491,3677.2629,3612.6078,3135.7759,3038.7931,2456.8966,2230.6034,1980.0647,1891.1638,1834.5905,1632.5431,1608.2974,1511.3147,1454.7414,1333.5129,1309.2672,1309.2672,1204.2026,1131.4655,1066.8103,1042.5647,937.5,905.1724,872.8448,840.5172,824.3534,751.6164,678.8793,646.5517,630.3879,589.9784,581.8966,565.7328,533.4052,509.1595,476.8319
True,1.0,Томская область,1,False,60000.0,100000.0,7076.1494,6672.0546,6321.8391,5540.5891,5522.6293,5405.8908,4642.6006,4588.7213,4085.8477,4014.0086,3484.1954,3376.4368,2729.8851,2478.4483,2200.0718,2101.2931,2038.4339,1813.9368,1786.9971,1679.2385,1616.3793,1481.681,1454.7414,1454.7414,1338.0029,1257.1839,1185.3448,1158.4052,1041.6667,1005.7471,969.8276,933.908,915.9483,835.1293,754.3103,718.3908,700.431,655.5316,646.5517,628.592,592.6724,565.7328,529.8132
True,1.0,Удмуртская Республика,1,False,46250.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Мурманская область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Республика Карелия,1,False,46250.0,46250.0,3272.7191,3085.8253,2923.8506,2562.5224,2554.2161,2500.2245,2147.2028,2122.2836,1889.7046,1856.479,1611.4404,1561.602,1262.5718,1146.2823,1017.5332,971.8481,942.7757,838.9458,826.4862,776.6478,747.5754,685.2775,672.8179,672.8179,618.8263,581.4476,548.222,535.7624,481.7708,465.158,448.5453,431.9325,423.6261,386.2473,348.8685,332.2557,323.9494,303.1834,299.0302,290.7238,274.111,261.6514,245.0386
True,1.0,Республика Марий Эл,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Владимирская область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Кировская область,1,False,30000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Республика Алтай,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Курганская область,1,False,46250.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Республика Мордовия,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Липецкая область,1,False,60000.0,60000.0,4245.6897,4003.2328,3793.1034,3324.3534,3313.5776,3243.5345,2785.5603,2753.2328,2451.5086,2408.4052,2090.5172,2025.8621,1637.931,1487.069,1320.0431,1260.7759,1223.0603,1088.3621,1072.1983,1007.5431,969.8276,889.0086,872.8448,872.8448,802.8017,754.3103,711.2069,695.0431,625.0,603.4483,581.8966,560.3448,549.569,501.0776,452.5862,431.0345,420.2586,393.319,387.931,377.1552,355.6034,339.4397,317.8879
True,1.0,Город федерального значения Санкт-Петербург,0,False,40000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
True,1.0,Московская область,2,False,39000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Республика Башкортостан,0,False,45000.0,100000.0,7076.1494,6672.0546,6321.8391,5540.5891,5522.6293,5405.8908,4642.6006,4588.7213,4085.8477,4014.0086,3484.1954,3376.4368,2729.8851,2478.4483,2200.0718,2101.2931,2038.4339,1813.9368,1786.9971,1679.2385,1616.3793,1481.681,1454.7414,1454.7414,1338.0029,1257.1839,1185.3448,1158.4052,1041.6667,1005.7471,969.8276,933.908,915.9483,835.1293,754.3103,718.3908,700.431,655.5316,646.5517,628.592,592.6724,565.7328,529.8132
True,1.0,Ульяновская область,1,False,56000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Волгоградская область,2,False,40000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
True,1.0,Воронежская область,2,False,45000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
True,1.0,Пермский край,1,False,50000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Пензенская область,1,False,60000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
True,1.0,Тульская область,1,False,61000.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
True,1.0,Смоленская область,1,False,25000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
True,1.0,Новосибирская область,0,False,50000.0,100000.0,7076.1494,6672.0546,6321.8391,5540.5891,5522.6293,5405.8908,4642.6006,4588.7213,4085.8477,4014.0086,3484.1954,3376.4368,2729.8851,2478.4483,2200.0718,2101.2931,2038.4339,1813.9368,1786.9971,1679.2385,1616.3793,1481.681,1454.7414,1454.7414,1338.0029,1257.1839,1185.3448,1158.4052,1041.6667,1005.7471,969.8276,933.908,915.9483,835.1293,754.3103,718.3908,700.431,655.5316,646.5517,628.592,592.6724,565.7328,529.8132
True,1.0,Тверская область,1,False,56000.0,56000.0,3962.6437,3736.3506,3540.2299,3102.7299,3092.6724,3027.2989,2599.8563,2569.6839,2288.0747,2247.8448,1951.1494,1890.8046,1528.7356,1387.931,1232.0402,1176.7241,1141.523,1015.8046,1000.7184,940.3736,905.1724,829.7414,814.6552,814.6552,749.2816,704.023,663.7931,648.7069,583.3333,563.2184,543.1034,522.9885,512.931,467.6724,422.4138,402.2989,392.2414,367.0977,362.069,352.0115,331.8966,316.8103,296.6954
True,1.0,Оренбургская область,2,False,61000.0,61000.0,4316.4511,4069.9533,3856.3218,3379.7593,3368.8039,3297.5934,2831.9864,2799.12,2492.3671,2448.5453,2125.3592,2059.6264,1665.2299,1511.8534,1342.0438,1281.7888,1243.4447,1106.5014,1090.0682,1024.3355,985.9914,903.8254,887.3922,887.3922,816.1818,766.8822,723.0603,706.6272,635.4167,613.5057,591.5948,569.6839,558.7284,509.4289,460.1293,438.2184,427.2629,399.8743,394.3966,383.4411,361.5302,345.097,323.1861
True,1.0,Красноярский край,1,False,48500.0,80000.0,5660.9195,5337.6437,5057.4713,4432.4713,4418.1034,4324.7126,3714.0805,3670.977,3268.6782,3211.2069,2787.3563,2701.1494,2183.908,1982.7586,1760.0575,1681.0345,1630.7471,1451.1494,1429.5977,1343.3908,1293.1034,1185.3448,1163.7931,1163.7931,1070.4023,1005.7471,948.2759,926.7241,833.3333,804.5977,775.8621,747.1264,732.7586,668.1034,603.4483,574.7126,560.3448,524.4253,517.2414,502.8736,474.1379,452.5862,423.8506
