is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),"Личные установки и ценности, мировоззрение (2043_4)",Выполнение работ на строительных площадках (4996_10),Управление трубоукладчиком Komatsu D355 (6293_10),Знание устройства и технических характеристик машин и агрегатов (3181_10),ТО и Р трубоукладчиков (6390_10),Управление трубоукладчиком Komatsu (6292_10),Дисциплинированность (СК) (593_4),Стыковка и укладка трубы в траншею (6406_10),Выполнение ремонтных работ (ОПТ) (8285_36),Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),Погрузо-разгрузочные работы на погрузчике (6276_10),Монтаж-демонтаж механизмов (6407_10),Навыки управления трубоукладчиком (6290_10),Трудолюбие (СК) (597_4),Контроль исправности строп и съёмных грузозахватных приспособлений (6433_10),Пунктуальность (СК) (612_4),Выполнение работ по прокладке трубопроводов (6419_10),Выполнение работ по прокладке трубопроводов трубоукладчиком (6420_10),Управление трубоукладчиком Liebherr (6377_10),"Управление трубоукладчиком Liebherr RL, Komatsu D355 (6367_10)",Знание устройства и принципов работы трубоукладчика (6280_10),"Управление трубоукладчиком Komatsu, Caterpillar (6366_10)",Управление трубоукладчиком среднего класса (6439_10),Работа в сварочно-монтажных бригадах (6404_10),Настройка и регулировка механизмов (6451_10),Пусто2 (6392_10),Нравственность (СК) (622_4),Определение правильности и надежности строповки грузов (6400_10),Контроль соответствия съёмных грузозахватных приспособлений массе и характеру груза (6409_10),Командность (СК) (1371_4),Заправка бульдозера ГСМ (3224_10),Выявление и устранение неисправностей в работе машины (6411_10),Управление трубоукладчиком Caterpillar (6376_10),Управление краном при выполнении строительных монтажных работ (6291_10),Контрольный осмотр и проверка исправности агрегатов трубоукладчика (6431_10),Монтаж/установка опалубки (305_10)
False,1.0,Рязанская область,1,False,75000.0,120000.0,15200.0,11760.0,8768.0,5904.0,5544.0,5408.0,5040.0,4584.0,4336.0,3632.0,3624.0,3488.0,3352.0,3344.0,3288.0,3120.0,2688.0,2552.0,2520.0,2152.0,1864.0,1672.0,1480.0,1384.0,1376.0,1312.0,1288.0,1248.0,1200.0,960.0,952.0,912.0,840.0,784.0,712.0,656.0,624.0,432.0
False,1.0,Московская область,2,False,40000.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
False,1.0,Псковская область,1,False,120000.0,120000.0,15200.0,11760.0,8768.0,5904.0,5544.0,5408.0,5040.0,4584.0,4336.0,3632.0,3624.0,3488.0,3352.0,3344.0,3288.0,3120.0,2688.0,2552.0,2520.0,2152.0,1864.0,1672.0,1480.0,1384.0,1376.0,1312.0,1288.0,1248.0,1200.0,960.0,952.0,912.0,840.0,784.0,712.0,656.0,624.0,432.0
False,1.0,Орловская область,1,False,160000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
False,1.0,Республика Бурятия,1,False,75000.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
False,1.0,Забайкальский край,1,False,45000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,36800.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
False,0.0,Республика Коми,1,False,23200.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Алтайский край,2,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Республика Башкортостан,0,False,55000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Красноярский край,1,False,75000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Тюменская область,1,False,40000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Республика Татарстан,0,False,30000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Самарская область,0,False,55000.0,55000.0,6966.6667,5390.0,4018.6667,2706.0,2541.0,2478.6667,2310.0,2101.0,1987.3333,1664.6667,1661.0,1598.6667,1536.3333,1532.6667,1507.0,1430.0,1232.0,1169.6667,1155.0,986.3333,854.3333,766.3333,678.3333,634.3333,630.6667,601.3333,590.3333,572.0,550.0,440.0,436.3333,418.0,385.0,359.3333,326.3333,300.6667,286.0,198.0
False,0.0,Оренбургская область,2,False,18500.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Удмуртская Республика,1,False,18500.0,55000.0,6966.6667,5390.0,4018.6667,2706.0,2541.0,2478.6667,2310.0,2101.0,1987.3333,1664.6667,1661.0,1598.6667,1536.3333,1532.6667,1507.0,1430.0,1232.0,1169.6667,1155.0,986.3333,854.3333,766.3333,678.3333,634.3333,630.6667,601.3333,590.3333,572.0,550.0,440.0,436.3333,418.0,385.0,359.3333,326.3333,300.6667,286.0,198.0
False,0.0,Владимирская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
False,0.0,Волгоградская область,2,False,140000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Краснодарский край,0,False,75000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
False,0.0,Архангельская область,1,False,50000.0,50000.0,6333.3333,4900.0,3653.3333,2460.0,2310.0,2253.3333,2100.0,1910.0,1806.6667,1513.3333,1510.0,1453.3333,1396.6667,1393.3333,1370.0,1300.0,1120.0,1063.3333,1050.0,896.6667,776.6667,696.6667,616.6667,576.6667,573.3333,546.6667,536.6667,520.0,500.0,400.0,396.6667,380.0,350.0,326.6667,296.6667,273.3333,260.0,180.0
False,0.0,Свердловская область,0,False,75000.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
False,0.0,Омская область,1,False,60000.0,60000.0,7600.0,5880.0,4384.0,2952.0,2772.0,2704.0,2520.0,2292.0,2168.0,1816.0,1812.0,1744.0,1676.0,1672.0,1644.0,1560.0,1344.0,1276.0,1260.0,1076.0,932.0,836.0,740.0,692.0,688.0,656.0,644.0,624.0,600.0,480.0,476.0,456.0,420.0,392.0,356.0,328.0,312.0,216.0
False,0.0,Республика Саха (Якутия),1,False,75000.0,75000.0,9500.0,7350.0,5480.0,3690.0,3465.0,3380.0,3150.0,2865.0,2710.0,2270.0,2265.0,2180.0,2095.0,2090.0,2055.0,1950.0,1680.0,1595.0,1575.0,1345.0,1165.0,1045.0,925.0,865.0,860.0,820.0,805.0,780.0,750.0,600.0,595.0,570.0,525.0,490.0,445.0,410.0,390.0,270.0
False,0.0,Курская область,2,False,30000.0,50000.0,6333.3333,4900.0,3653.3333,2460.0,2310.0,2253.3333,2100.0,1910.0,1806.6667,1513.3333,1510.0,1453.3333,1396.6667,1393.3333,1370.0,1300.0,1120.0,1063.3333,1050.0,896.6667,776.6667,696.6667,616.6667,576.6667,573.3333,546.6667,536.6667,520.0,500.0,400.0,396.6667,380.0,350.0,326.6667,296.6667,273.3333,260.0,180.0
False,0.0,Челябинская область,0,False,90000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Саратовская область,2,False,125000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Курганская область,1,False,90000.0,90000.0,11400.0,8820.0,6576.0,4428.0,4158.0,4056.0,3780.0,3438.0,3252.0,2724.0,2718.0,2616.0,2514.0,2508.0,2466.0,2340.0,2016.0,1914.0,1890.0,1614.0,1398.0,1254.0,1110.0,1038.0,1032.0,984.0,966.0,936.0,900.0,720.0,714.0,684.0,630.0,588.0,534.0,492.0,468.0,324.0
False,0.0,Новосибирская область,0,False,125000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Республика Марий Эл,1,False,125000.0,125000.0,15833.3333,12250.0,9133.3333,6150.0,5775.0,5633.3333,5250.0,4775.0,4516.6667,3783.3333,3775.0,3633.3333,3491.6667,3483.3333,3425.0,3250.0,2800.0,2658.3333,2625.0,2241.6667,1941.6667,1741.6667,1541.6667,1441.6667,1433.3333,1366.6667,1341.6667,1300.0,1250.0,1000.0,991.6667,950.0,875.0,816.6667,741.6667,683.3333,650.0,450.0
False,0.0,Кемеровская область,1,False,60000.0,97500.0,12350.0,9555.0,7124.0,4797.0,4504.5,4394.0,4095.0,3724.5,3523.0,2951.0,2944.5,2834.0,2723.5,2717.0,2671.5,2535.0,2184.0,2073.5,2047.5,1748.5,1514.5,1358.5,1202.5,1124.5,1118.0,1066.0,1046.5,1014.0,975.0,780.0,773.5,741.0,682.5,637.0,578.5,533.0,507.0,351.0
False,0.0,Донецкая область,1,False,4000.0,4000.0,506.6667,392.0,292.2667,196.8,184.8,180.2667,168.0,152.8,144.5333,121.0667,120.8,116.2667,111.7333,111.4667,109.6,104.0,89.6,85.0667,84.0,71.7333,62.1333,55.7333,49.3333,46.1333,45.8667,43.7333,42.9333,41.6,40.0,32.0,31.7333,30.4,28.0,26.1333,23.7333,21.8667,20.8,14.4
False,0.0,Луганская область,1,False,60000.0,60000.0,7600.0,5880.0,4384.0,2952.0,2772.0,2704.0,2520.0,2292.0,2168.0,1816.0,1812.0,1744.0,1676.0,1672.0,1644.0,1560.0,1344.0,1276.0,1260.0,1076.0,932.0,836.0,740.0,692.0,688.0,656.0,644.0,624.0,600.0,480.0,476.0,456.0,420.0,392.0,356.0,328.0,312.0,216.0
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,55000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Республика Коми,1,False,55000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Ростовская область,0,False,75000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Воронежская область,2,False,70000.0,172500.0,21850.0,16905.0,12604.0,8487.0,7969.5,7774.0,7245.0,6589.5,6233.0,5221.0,5209.5,5014.0,4818.5,4807.0,4726.5,4485.0,3864.0,3668.5,3622.5,3093.5,2679.5,2403.5,2127.5,1989.5,1978.0,1886.0,1851.5,1794.0,1725.0,1380.0,1368.5,1311.0,1207.5,1127.0,1023.5,943.0,897.0,621.0
True,2.0,Алтайский край,2,False,70000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Республика Башкортостан,0,False,52250.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Красноярский край,1,False,60000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Тюменская область,1,False,67250.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Нижегородская область,0,False,70000.0,172500.0,21850.0,16905.0,12604.0,8487.0,7969.5,7774.0,7245.0,6589.5,6233.0,5221.0,5209.5,5014.0,4818.5,4807.0,4726.5,4485.0,3864.0,3668.5,3622.5,3093.5,2679.5,2403.5,2127.5,1989.5,1978.0,1886.0,1851.5,1794.0,1725.0,1380.0,1368.5,1311.0,1207.5,1127.0,1023.5,943.0,897.0,621.0
True,2.0,Город федерального значения Санкт-Петербург,0,False,52250.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Республика Татарстан,0,False,70000.0,180000.0,22800.0,17640.0,13152.0,8856.0,8316.0,8112.0,7560.0,6876.0,6504.0,5448.0,5436.0,5232.0,5028.0,5016.0,4932.0,4680.0,4032.0,3828.0,3780.0,3228.0,2796.0,2508.0,2220.0,2076.0,2064.0,1968.0,1932.0,1872.0,1800.0,1440.0,1428.0,1368.0,1260.0,1176.0,1068.0,984.0,936.0,648.0
True,2.0,Самарская область,0,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Пермский край,1,False,54000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Ямало-Ненецкий автономный округ,1,False,52000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Оренбургская область,2,False,52250.0,172500.0,21850.0,16905.0,12604.0,8487.0,7969.5,7774.0,7245.0,6589.5,6233.0,5221.0,5209.5,5014.0,4818.5,4807.0,4726.5,4485.0,3864.0,3668.5,3622.5,3093.5,2679.5,2403.5,2127.5,1989.5,1978.0,1886.0,1851.5,1794.0,1725.0,1380.0,1368.5,1311.0,1207.5,1127.0,1023.5,943.0,897.0,621.0
True,2.0,Пензенская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Удмуртская Республика,1,False,76050.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Ярославская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Ленинградская область,1,False,80000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Владимирская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Вологодская область,1,False,90000.0,170000.0,21533.3333,16660.0,12421.3333,8364.0,7854.0,7661.3333,7140.0,6494.0,6142.6667,5145.3333,5134.0,4941.3333,4748.6667,4737.3333,4658.0,4420.0,3808.0,3615.3333,3570.0,3048.6667,2640.6667,2368.6667,2096.6667,1960.6667,1949.3333,1858.6667,1824.6667,1768.0,1700.0,1360.0,1348.6667,1292.0,1190.0,1110.6667,1008.6667,929.3333,884.0,612.0
True,2.0,Смоленская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
True,2.0,Тамбовская область,2,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Мурманская область,1,False,100000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Волгоградская область,2,False,90000.0,160000.0,20266.6667,15680.0,11690.6667,7872.0,7392.0,7210.6667,6720.0,6112.0,5781.3333,4842.6667,4832.0,4650.6667,4469.3333,4458.6667,4384.0,4160.0,3584.0,3402.6667,3360.0,2869.3333,2485.3333,2229.3333,1973.3333,1845.3333,1834.6667,1749.3333,1717.3333,1664.0,1600.0,1280.0,1269.3333,1216.0,1120.0,1045.3333,949.3333,874.6667,832.0,576.0
True,2.0,Тульская область,1,False,90000.0,140000.0,17733.3333,13720.0,10229.3333,6888.0,6468.0,6309.3333,5880.0,5348.0,5058.6667,4237.3333,4228.0,4069.3333,3910.6667,3901.3333,3836.0,3640.0,3136.0,2977.3333,2940.0,2510.6667,2174.6667,1950.6667,1726.6667,1614.6667,1605.3333,1530.6667,1502.6667,1456.0,1400.0,1120.0,1110.6667,1064.0,980.0,914.6667,830.6667,765.3333,728.0,504.0
