is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Выполнение ремонтных работ (ОПТ) (8285_36),Аккуратность (СК) (575_4),"Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),"ЖКХс Монтаж, установка, замена/ремонт радиаторов отопления (8115_29)",ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),ЖКХс Ремонт и техническое обслуживание сантехнического и теплотехнического оборудования (6094_29),Склонность к здоровому образу жизни (СК) (1662_4),Коммуникабельность (СК) (617_4),ЖКХ фразы слишком широкой формулировки по монтажу сантехнических систем (2523_29)
False,1.0,Красноярский край,1,False,24750.0,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
False,1.0,Красноярский край,1,True,25988.0,38000.0,11187.0845,7957.265,3554.6059,2634.378,2417.8538,2147.1985,1678.0627,1605.8879,1569.8006,1245.0142,1010.4463,992.4027
False,1.0,Ямало-Ненецкий автономный округ,1,False,17600.0,101000.0,29734.0931,21149.5726,9447.7683,7001.8993,6426.4008,5707.0275,4460.114,4268.2811,4172.3647,3309.1168,2685.66,2637.7018
False,1.0,Республика Саха (Якутия),1,False,24750.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
False,1.0,Республика Саха (Якутия),1,True,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,1.0,Камчатский край,1,False,30000.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
False,1.0,Магаданская область,1,False,25000.0,64070.0,18862.0133,13416.3675,5993.2526,4441.6999,4076.6287,3620.2896,2829.302,2707.6116,2646.7664,2099.1595,1703.6657,1673.2431
False,1.0,Ненецкий автономный округ,1,False,30000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
False,1.0,Чукотский автономный округ,1,False,70000.0,83000.0,24434.9478,17380.3419,7764.0076,5754.0361,5281.1016,4689.9335,3665.2422,3507.5973,3428.7749,2719.3732,2207.0275,2167.6163
False,1.0,Республика Ингушетия,1,False,15000.0,15000.0,4415.9544,3141.0256,1403.1339,1039.886,954.416,847.5783,662.3932,633.9031,619.6581,491.453,398.8604,391.7379
False,2.0,Тверская область,1,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Тверская область,1,True,16242.0,17000.0,5004.7483,3559.8291,1590.2184,1178.5375,1081.6714,960.5888,750.7123,718.4236,702.2792,556.9801,452.0418,443.9696
False,2.0,Краснодарский край,0,False,12517.5,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Краснодарский край,0,True,17000.0,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
False,2.0,Республика Татарстан,0,False,14411.5,57500.0,16927.8253,12040.5983,5378.68,3986.2298,3658.5945,3249.0503,2539.1738,2429.962,2375.3561,1883.9031,1528.9649,1501.6619
False,2.0,Республика Татарстан,0,True,14411.5,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
False,2.0,Самарская область,0,False,13950.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Нижегородская область,0,False,25.0,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
False,2.0,Нижегородская область,0,True,17000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Республика Башкортостан,0,False,12517.5,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Республика Башкортостан,0,True,14411.5,27000.0,7948.7179,5653.8462,2525.641,1871.7949,1717.9487,1525.641,1192.3077,1141.0256,1115.3846,884.6154,717.9487,705.1282
False,2.0,Алтайский край,2,False,12517.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Алтайский край,2,True,15000.0,23750.0,6991.9278,4973.2906,2221.6287,1646.4862,1511.1586,1341.9991,1048.7892,1003.68,981.1254,778.1339,631.529,620.2517
False,2.0,Кемеровская область,1,False,12517.5,70000.0,20607.7873,14658.1197,6547.9582,4852.8015,4453.9411,3955.3656,3091.1681,2958.2146,2891.7379,2293.4473,1861.3485,1828.1102
False,2.0,Курская область,2,False,14411.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Ростовская область,0,False,12517.5,50232.0,14788.1481,10518.6667,4698.8148,3482.3704,3196.1481,2838.3704,2218.2222,2122.8148,2075.1111,1645.7778,1335.7037,1311.8519
False,2.0,Ярославская область,1,False,12517.5,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Орловская область,1,False,12517.5,27000.0,7948.7179,5653.8462,2525.641,1871.7949,1717.9487,1525.641,1192.3077,1141.0256,1115.3846,884.6154,717.9487,705.1282
False,2.0,Орловская область,1,True,19372.75,19372.75,5703.2787,4056.687,1812.1708,1343.0302,1232.6441,1094.6616,855.4918,818.6965,800.2988,634.7197,515.1349,505.936
False,2.0,Волгоградская область,2,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Свердловская область,0,False,12517.5,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
False,2.0,Свердловская область,0,True,14411.5,19372.75,5703.2787,4056.687,1812.1708,1343.0302,1232.6441,1094.6616,855.4918,818.6965,800.2988,634.7197,515.1349,505.936
False,2.0,Республика Карелия,1,False,18000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Республика Карелия,1,True,19372.75,19372.75,5703.2787,4056.687,1812.1708,1343.0302,1232.6441,1094.6616,855.4918,818.6965,800.2988,634.7197,515.1349,505.936
False,2.0,Ивановская область,1,False,12517.5,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
False,2.0,Курганская область,1,False,14411.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Саратовская область,2,False,14411.5,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
False,2.0,Белгородская область,2,False,14411.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Республика Крым,1,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Республика Крым,1,True,20000.0,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
False,2.0,Чувашская Республика,1,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Чувашская Республика,1,True,15000.0,15000.0,4415.9544,3141.0256,1403.1339,1039.886,954.416,847.5783,662.3932,633.9031,619.6581,491.453,398.8604,391.7379
False,2.0,Тамбовская область,2,False,14411.5,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Пензенская область,1,False,14411.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Пензенская область,1,True,14411.5,14411.5,4242.7018,3017.7927,1348.0843,999.0878,916.971,814.325,636.4053,609.033,595.3469,472.1717,383.2118,376.3687
False,2.0,Костромская область,1,False,12517.5,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Брянская область,1,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Оренбургская область,2,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Оренбургская область,2,True,14411.5,18679.0,5499.0408,3911.4145,1747.2759,1294.9354,1188.5024,1055.4611,824.8561,789.3784,771.6396,611.99,496.6876,487.8181
False,2.0,Вологодская область,1,False,12517.5,36000.0,10598.2906,7538.4615,3367.5214,2495.7265,2290.5983,2034.188,1589.7436,1521.3675,1487.1795,1179.4872,957.265,940.1709
False,2.0,Вологодская область,1,True,9340.0,9340.0,2749.6676,1955.812,873.6847,647.5024,594.283,527.7588,412.4501,394.7104,385.8405,306.0114,248.3571,243.9221
False,2.0,Челябинская область,0,False,12517.5,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
False,2.0,Астраханская область,1,False,12517.5,33000.0,9715.0997,6910.2564,3086.8946,2287.7493,2099.7151,1864.6724,1457.265,1394.5869,1363.2479,1081.1966,877.4929,861.8234
False,2.0,Республика Северная Осетия,1,False,15000.0,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
False,2.0,Удмуртская Республика,1,False,12517.5,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
False,2.0,Удмуртская Республика,1,True,18000.0,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
False,2.0,Архангельская область,1,False,18000.0,52500.0,15455.8405,10993.5897,4910.9687,3639.6011,3340.4558,2966.5242,2318.3761,2218.661,2168.8034,1720.0855,1396.0114,1371.0826
False,2.0,Республика Мордовия,1,False,12517.5,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
False,2.0,Кировская область,1,False,14411.5,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Кировская область,1,True,15000.0,17000.0,5004.7483,3559.8291,1590.2184,1178.5375,1081.6714,960.5888,750.7123,718.4236,702.2792,556.9801,452.0418,443.9696
False,2.0,Ульяновская область,1,False,14411.5,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Псковская область,1,False,18000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Псковская область,1,True,40000.0,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Ставропольский край,2,False,14411.5,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Город федерального значения Севастополь,1,False,12517.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Воронежская область,2,False,12517.5,38000.0,11187.0845,7957.265,3554.6059,2634.378,2417.8538,2147.1985,1678.0627,1605.8879,1569.8006,1245.0142,1010.4463,992.4027
False,2.0,Липецкая область,1,False,15000.0,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Липецкая область,1,True,15000.0,15000.0,4415.9544,3141.0256,1403.1339,1039.886,954.416,847.5783,662.3932,633.9031,619.6581,491.453,398.8604,391.7379
False,2.0,Кабардино-Балкарская Республика,1,False,14411.5,19372.75,5703.2787,4056.687,1812.1708,1343.0302,1232.6441,1094.6616,855.4918,818.6965,800.2988,634.7197,515.1349,505.936
False,2.0,Новгородская область,1,False,15000.0,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
False,2.0,Калининградская область,1,False,12517.5,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Калининградская область,1,True,23000.0,23000.0,6771.1301,4816.2393,2151.472,1594.4919,1463.4378,1299.6201,1015.6695,971.9848,950.1425,753.5613,611.5859,600.6648
False,2.0,Карачаево-Черкесская Республика,1,False,19372.75,22000.0,6476.7331,4606.8376,2057.9297,1525.1662,1399.8101,1243.1149,971.51,929.7246,908.8319,720.7977,584.9953,574.5489
False,2.0,Смоленская область,1,False,15850.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Республика Марий Эл,1,False,14411.5,35000.0,10303.8936,7329.0598,3273.9791,2426.4008,2226.9706,1977.6828,1545.584,1479.1073,1445.8689,1146.7236,930.6743,914.0551
False,2.0,Республика Адыгея,1,False,14411.5,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
False,2.0,Омская область,1,False,16400.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Омская область,1,True,14000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Город федерального значения Санкт-Петербург,0,False,17000.0,78000.0,22962.963,16333.3333,7296.2963,5407.4074,4962.963,4407.4074,3444.4444,3296.2963,3222.2222,2555.5556,2074.0741,2037.037
False,2.0,Иркутская область,1,False,16999.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Пермский край,1,False,18000.0,70000.0,20607.7873,14658.1197,6547.9582,4852.8015,4453.9411,3955.3656,3091.1681,2958.2146,2891.7379,2293.4473,1861.3485,1828.1102
False,2.0,Пермский край,1,True,28000.0,28000.0,8243.1149,5863.2479,2619.1833,1941.1206,1781.5764,1582.1462,1236.4672,1183.2858,1156.6952,917.3789,744.5394,731.2441
False,2.0,Новосибирская область,0,False,16999.0,70000.0,20607.7873,14658.1197,6547.9582,4852.8015,4453.9411,3955.3656,3091.1681,2958.2146,2891.7379,2293.4473,1861.3485,1828.1102
False,2.0,Новосибирская область,0,True,18000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Владимирская область,1,False,16999.0,57500.0,16927.8253,12040.5983,5378.68,3986.2298,3658.5945,3249.0503,2539.1738,2429.962,2375.3561,1883.9031,1528.9649,1501.6619
False,2.0,Владимирская область,1,True,23636.0,23636.0,6958.3666,4949.4188,2210.9649,1638.5831,1503.905,1335.5575,1043.755,998.8623,976.416,774.3989,628.4976,617.2745
False,2.0,Московская область,2,False,16999.0,100000.0,29439.6961,20940.1709,9354.226,6932.5736,6362.773,5650.5223,4415.9544,4226.0209,4131.0541,3276.3533,2659.0693,2611.5859
False,2.0,Московская область,2,True,27000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Тульская область,1,False,18000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Тюменская область,1,False,16999.0,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
False,2.0,Тюменская область,1,True,18000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Хабаровский край,1,False,16999.0,90000.0,26495.7265,18846.1538,8418.8034,6239.3162,5726.4957,5085.4701,3974.359,3803.4188,3717.9487,2948.7179,2393.1624,2350.4274
False,2.0,Хабаровский край,1,True,16999.0,18000.0,5299.1453,3769.2308,1683.7607,1247.8632,1145.2991,1017.094,794.8718,760.6838,743.5897,589.7436,478.6325,470.0855
False,2.0,Томская область,1,False,16999.0,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Ленинградская область,1,False,16999.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Ленинградская область,1,True,23636.0,28000.0,8243.1149,5863.2479,2619.1833,1941.1206,1781.5764,1582.1462,1236.4672,1183.2858,1156.6952,917.3789,744.5394,731.2441
False,2.0,Рязанская область,1,False,16999.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Забайкальский край,1,False,16999.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Сахалинская область,1,False,16999.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Сахалинская область,1,True,30000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Амурская область,1,False,18000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Мурманская область,1,False,18000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Калужская область,1,False,18000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Республика Хакасия,1,False,16999.0,28000.0,8243.1149,5863.2479,2619.1833,1941.1206,1781.5764,1582.1462,1236.4672,1183.2858,1156.6952,917.3789,744.5394,731.2441
False,2.0,Ханты-Мансийский автономный округ — Югра,1,False,16999.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
False,2.0,Ханты-Мансийский автономный округ — Югра,1,True,26000.0,35850.0,10554.1311,7507.0513,3353.49,2485.3276,2281.0541,2025.7123,1583.1197,1515.0285,1480.9829,1174.5726,953.2764,936.2536
False,2.0,Приморский край,1,False,16999.0,69600.0,20490.0285,14574.359,6510.5413,4825.0712,4428.49,3932.7635,3073.5043,2941.3105,2875.2137,2280.3419,1850.7123,1817.6638
False,2.0,Республика Коми,1,False,16999.0,45000.0,13247.8632,9423.0769,4209.4017,3119.6581,2863.2479,2542.735,1987.1795,1901.7094,1858.9744,1474.359,1196.5812,1175.2137
False,2.0,Республика Коми,1,True,28000.0,28000.0,8243.1149,5863.2479,2619.1833,1941.1206,1781.5764,1582.1462,1236.4672,1183.2858,1156.6952,917.3789,744.5394,731.2441
False,2.0,Республика Бурятия,1,False,16999.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Республика Алтай,1,False,18000.0,27000.0,7948.7179,5653.8462,2525.641,1871.7949,1717.9487,1525.641,1192.3077,1141.0256,1115.3846,884.6154,717.9487,705.1282
False,2.0,Республика Тыва,1,False,18000.0,27000.0,7948.7179,5653.8462,2525.641,1871.7949,1717.9487,1525.641,1192.3077,1141.0256,1115.3846,884.6154,717.9487,705.1282
False,2.0,Еврейская автономная область,1,False,16999.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
False,2.0,Город федерального значения Москва,0,False,15000.0,150000.0,44159.5442,31410.2564,14031.339,10398.8604,9544.1595,8475.7835,6623.9316,6339.0313,6196.5812,4914.5299,3988.604,3917.3789
False,2.0,Город федерального значения Москва,0,True,35000.0,50000.0,14719.8481,10470.0855,4677.113,3466.2868,3181.3865,2825.2612,2207.9772,2113.0104,2065.5271,1638.1766,1329.5347,1305.793
False,2.0,Красноярский край,1,False,24000.0,107000.0,31500.4748,22405.9829,10009.0218,7417.8538,6808.1671,6046.0589,4725.0712,4521.8424,4420.2279,3505.698,2845.2042,2794.397
False,2.0,Ямало-Ненецкий автономный округ,1,False,25000.0,60000.0,17663.8177,12564.1026,5612.5356,4159.5442,3817.6638,3390.3134,2649.5726,2535.6125,2478.6325,1965.812,1595.4416,1566.9516
False,2.0,Республика Саха (Якутия),1,False,27000.0,68000.0,20018.9934,14239.3162,6360.8737,4714.15,4326.6857,3842.3552,3002.849,2873.6942,2809.1168,2227.9202,1808.1671,1775.8784
False,2.0,Камчатский край,1,False,30000.0,55000.0,16191.8329,11517.094,5144.8243,3812.9155,3499.5252,3107.7873,2428.7749,2324.3115,2272.0798,1801.9943,1462.4881,1436.3723
False,2.0,Магаданская область,1,False,19500.0,55000.0,16191.8329,11517.094,5144.8243,3812.9155,3499.5252,3107.7873,2428.7749,2324.3115,2272.0798,1801.9943,1462.4881,1436.3723
False,2.0,Ненецкий автономный округ,1,False,30000.0,40000.0,11775.8784,8376.0684,3741.6904,2773.0294,2545.1092,2260.2089,1766.3818,1690.4084,1652.4217,1310.5413,1063.6277,1044.6344
False,2.0,Чукотский автономный округ,1,False,34185.0,80000.0,23551.7569,16752.1368,7483.3808,5546.0589,5090.2184,4520.4179,3532.7635,3380.8167,3304.8433,2621.0826,2127.2555,2089.2688
True,0.0,Краснодарский край,0,False,20000.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
True,0.0,Республика Татарстан,0,False,25000.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Самарская область,0,False,20000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Нижегородская область,0,False,17516.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Республика Башкортостан,0,False,13210.0,30000.0,8831.9088,6282.0513,2806.2678,2079.7721,1908.8319,1695.1567,1324.7863,1267.8063,1239.3162,982.906,797.7208,783.4758
True,0.0,Алтайский край,2,False,18500.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Кемеровская область,1,False,18500.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Курская область,2,False,25000.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Ростовская область,0,False,17516.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Ярославская область,1,False,25000.0,25000.0,7359.924,5235.0427,2338.5565,1733.1434,1590.6933,1412.6306,1103.9886,1056.5052,1032.7635,819.0883,664.7673,652.8965
True,0.0,Волгоградская область,2,False,14711.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
True,0.0,Свердловская область,0,False,17516.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Республика Карелия,1,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Ивановская область,1,False,17516.0,17516.0,5156.6572,3667.8803,1638.4862,1214.3096,1114.5033,989.7455,773.4986,740.2298,723.5954,573.886,465.7626,457.4454
True,0.0,Курганская область,1,False,20000.0,20000.0,5887.9392,4188.0342,1870.8452,1386.5147,1272.5546,1130.1045,883.1909,845.2042,826.2108,655.2707,531.8139,522.3172
True,0.0,Саратовская область,2,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Белгородская область,2,False,18500.0,75000.0,22079.7721,15705.1282,7015.6695,5199.4302,4772.0798,4237.8917,3311.9658,3169.5157,3098.2906,2457.265,1994.302,1958.6895
True,0.0,Чувашская Республика,1,False,17516.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
True,0.0,Тамбовская область,2,False,24000.0,24000.0,7065.5271,5025.641,2245.0142,1663.8177,1527.0655,1356.1254,1059.8291,1014.245,991.453,786.3248,638.1766,626.7806
